시간, 시가, 종가, 고가, 저가,  Width, SMA(20), SD(20)
103800, 386.45, 386.5, 386.85, 386.45, 0.0499878, 388.464, 2.17648
103900, 386.5, 386.45, 386.55, 386.35, -0.0499878, 388.436, 2.22093
104000, 386.5, 386.6, 386.65, 386.45, 0.100006, 388.41, 2.25745
104100, 386.6, 386.85, 386.9, 386.6, 0.25, 388.383, 2.27909
104200, 386.85, 386.8, 386.9, 386.7, -0.0500183, 388.357, 2.30346
104300, 386.75, 386.9, 386.95, 386.65, 0.149994, 388.335, 2.32505
104400, 386.9, 387.05, 387.15, 386.9, 0.149994, 388.314, 2.34095
104500, 387.1, 387.4, 387.45, 387.1, 0.299988, 388.299, 2.3488
104600, 387.4, 387.4, 387.4, 387.2, 0, 388.284, 2.35589
104700, 387.4, 387.6, 387.7, 387.4, 0.200012, 388.267, 2.35589
104800, 387.6, 387.6, 387.6, 387.35, 0, 388.246, 2.34999
104900, 387.6, 387.55, 387.6, 387.5, -0.0500183, 388.218, 2.32869
105000, 387.5, 387.6, 387.65, 387.5, 0.100006, 388.194, 2.31463
105100, 387.6, 387.9, 387.9, 387.55, 0.299988, 388.174, 2.29527
105200, 387.9, 387.75, 388.05, 387.7, -0.149994, 388.148, 2.26583
105300, 387.75, 387.6, 387.75, 387.5, -0.149994, 388.124, 2.24839
105400, 387.55, 387.55, 387.65, 387.45, 0, 388.099, 2.22879
105500, 387.6, 387.6, 387.65, 387.55, 0, 388.076, 2.21054
105600, 387.55, 387.55, 387.6, 387.55, 0, 388.049, 2.18486
105700, 387.55, 387.75, 387.85, 387.55, 0.200012, 388.024, 2.15198
105800, 387.8, 387.8, 387.85, 387.6, 0, 387.999, 2.11504
105900, 387.75, 387.75, 387.8, 387.65, 0, 387.976, 2.08477
110000, 387.75, 387.7, 387.85, 387.65, -0.0499878, 387.955, 2.0608
110100, 387.65, 387.75, 387.75, 387.6, 0.100006, 387.931, 2.02561
110200, 387.75, 388.1, 388.2, 387.75, 0.350006, 387.913, 1.99304
110300, 388.1, 388.5, 388.55, 388.05, 0.399994, 387.901, 1.96542
110400, 388.45, 388.4, 388.7, 388.4, -0.0500183, 387.886, 1.93352
110500, 388.45, 388.25, 388.45, 388.15, -0.200012, 387.868, 1.89191
110600, 388.25, 388.3, 388.35, 388.05, 0.0499878, 387.848, 1.83582
110700, 388.3, 388.1, 388.4, 388.1, -0.199982, 387.826, 1.78354
110800, 388.1, 388, 388.2, 387.95, -0.100006, 387.805, 1.73354
110900, 388, 387.9, 388, 387.75, -0.100006, 387.784, 1.68603
111000, 387.95, 387.95, 388.1, 387.95, 0, 387.764, 1.63905
111100, 387.95, 388.15, 388.3, 387.95, 0.199982, 387.748, 1.5971
111200, 388.15, 388.2, 388.25, 388.1, 0.0500183, 387.736, 1.56909
111300, 388.15, 388.25, 388.25, 388, 0.100006, 387.721, 1.52559
111400, 388.25, 388.25, 388.35, 388.25, 0, 387.711, 1.50308
111500, 388.3, 388.15, 388.3, 388.1, -0.149994, 387.699, 1.47131
111600, 388.15, 388.3, 388.4, 388.15, 0.149994, 387.685, 1.42736
111700, 388.3, 388.15, 388.3, 388.15, -0.149994, 387.673, 1.39552
111800, 388.15, 387.9, 388.15, 387.9, -0.25, 387.659, 1.36428
111900, 387.95, 387.9, 387.95, 387.85, -0.0500183, 387.646, 1.33424
112000, 387.9, 387.95, 388, 387.85, 0.0500183, 387.636, 1.31065
112100, 388, 387.9, 388.1, 387.9, -0.100006, 387.623, 1.28091
112200, 387.9, 387.6, 387.9, 387.55, -0.299988, 387.608, 1.25081
112300, 387.6, 387.7, 387.75, 387.6, 0.100006, 387.592, 1.21677
112400, 387.65, 387.6, 387.65, 387.55, -0.0499878, 387.576, 1.17781
112500, 387.65, 387.65, 387.75, 387.65, 0, 387.558, 1.13031
112600, 387.6, 387.75, 387.75, 387.6, 0.149994, 387.541, 1.07309
112700, 387.75, 387.55, 387.75, 387.5, -0.200012, 387.524, 1.03187
112800, 387.5, 387.6, 387.6, 387.45, 0.100006, 387.516, 1.01718
112900, 387.65, 387.65, 387.75, 387.65, 0, 387.516, 1.01718
113000, 387.65, 387.7, 387.7, 387.65, 0.0500183, 387.513, 1.01436
113100, 387.7, 387.9, 387.9, 387.7, 0.199982, 387.516, 1.01718
113200, 387.85, 387.75, 387.9, 387.7, -0.100006, 387.521, 1.01732
113300, 387.75, 387.65, 387.75, 387.6, -0.100006, 387.521, 1.01732
113400, 387.65, 387.85, 387.85, 387.6, 0.200012, 387.526, 1.01993
113500, 387.85, 387.9, 388, 387.8, 0.0499878, 387.527, 1.02151
113600, 387.9, 388.1, 388.2, 387.9, 0.200012, 387.536, 1.02898
113700, 388.15, 388.15, 388.15, 388.05, 0, 387.551, 1.02938
113800, 388.15, 388.35, 388.45, 388.15, 0.200012, 387.567, 1.03826
113900, 388.4, 388.5, 388.55, 388.35, 0.100006, 387.581, 1.05752
114000, 388.5, 388.2, 388.55, 388.2, -0.299988, 387.592, 1.06506
114100, 388.2, 388.25, 388.4, 388.2, 0.0499878, 387.604, 1.07217
114200, 388.3, 388.2, 388.35, 388.15, -0.0999756, 387.615, 1.0787
114300, 388.2, 388.15, 388.25, 388.1, -0.0500183, 387.629, 1.07759
114400, 388.1, 388.1, 388.2, 388.1, 0, 387.645, 1.06626
114500, 388.05, 388, 388.1, 387.95, -0.0499878, 387.659, 1.05393
114600, 388, 387.8, 388, 387.75, -0.200012, 387.674, 1.02956
114700, 387.8, 387.6, 387.85, 387.55, -0.199982, 387.682, 1.01677
114800, 387.6, 387.7, 387.8, 387.6, 0.100006, 387.691, 1.00512
114900, 387.65, 387.8, 387.8, 387.65, 0.149994, 387.698, 0.999306
115000, 387.75, 387.7, 387.75, 387.65, -0.0499878, 387.701, 0.998311
115100, 387.65, 387.75, 387.8, 387.65, 0.100006, 387.708, 0.990637
115200, 387.7, 387.8, 387.8, 387.65, 0.0999756, 387.716, 0.982825
115300, 387.8, 387.7, 387.9, 387.7, -0.0999756, 387.724, 0.971339
115400, 387.75, 387.75, 387.85, 387.75, 0, 387.733, 0.959419
115500, 387.75, 387.8, 387.8, 387.7, 0.0499878, 387.747, 0.930906
115600, 387.8, 387.8, 387.8, 387.75, 0, 387.763, 0.887658
115700, 387.8, 387.75, 387.8, 387.65, -0.0499878, 387.78, 0.833006
115800, 387.75, 387.9, 388, 387.7, 0.149994, 387.798, 0.781968
115900, 387.9, 387.8, 387.9, 387.8, -0.100006, 387.814, 0.720798
120000, 387.8, 387.9, 387.95, 387.8, 0.100006, 387.831, 0.667177
120100, 387.9, 387.85, 388, 387.75, -0.0499878, 387.843, 0.629634
120200, 387.9, 387.9, 387.9, 387.8, 0, 387.857, 0.584327
120300, 387.95, 387.95, 388.15, 387.95, 0, 387.87, 0.543508
120400, 388, 388.15, 388.2, 388, 0.149994, 387.884, 0.514727
120500, 388.15, 388.2, 388.25, 388.15, 0.0500183, 387.894, 0.507784
120600, 388.2, 388.05, 388.2, 387.95, -0.150024, 387.902, 0.496599
120700, 388.05, 388.15, 388.15, 388.05, 0.100006, 387.909, 0.494918
120800, 388.15, 388.2, 388.25, 388.1, 0.0500183, 387.916, 0.49416
120900, 388.15, 388.15, 388.15, 388.05, 0, 387.924, 0.489891
121000, 388.15, 388.35, 388.5, 388.15, 0.200012, 387.933, 0.493443
121100, 388.35, 388.2, 388.35, 388.2, -0.149994, 387.937, 0.496927
121200, 388.2, 388.15, 388.2, 388.1, -0.0500183, 387.942, 0.497355
121300, 388.15, 388, 388.2, 387.95, -0.149994, 387.947, 0.491515
121400, 388.05, 387.85, 388.1, 387.85, -0.199982, 387.951, 0.483863
121500, 387.85, 387.8, 387.95, 387.8, -0.0500183, 387.953, 0.47863
121600, 387.8, 387.65, 387.8, 387.65, -0.149994, 387.954, 0.47492
121700, 387.65, 387.55, 387.65, 387.55, -0.100006, 387.952, 0.481261
121800, 387.5, 387.65, 387.7, 387.5, 0.149994, 387.95, 0.484769
121900, 387.65, 387.75, 387.9, 387.65, 0.100006, 387.95, 0.484769
122000, 387.75, 387.7, 387.8, 387.65, -0.0499878, 387.95, 0.484769
122100, 387.7, 387.7, 387.8, 387.65, 0, 387.949, 0.485926
122200, 387.7, 387.6, 387.7, 387.6, -0.100006, 387.943, 0.490853
122300, 387.6, 387.75, 387.75, 387.5, 0.149994, 387.934, 0.476386
122400, 387.7, 387.8, 387.9, 387.7, 0.0999756, 387.926, 0.465558
122500, 387.8, 387.95, 388, 387.8, 0.150024, 387.922, 0.459865
122600, 387.95, 388.15, 388.15, 387.95, 0.199982, 387.921, 0.45489
122700, 388.1, 388.15, 388.2, 388.1, 0.0499878, 387.921, 0.456009
122800, 388.2, 388.15, 388.2, 388.1, -0.0500183, 387.923, 0.458516
122900, 388.15, 388.15, 388.25, 388.15, 0, 387.926, 0.461242
123000, 388.15, 387.95, 388.2, 387.8, -0.199982, 387.926, 0.461242
123100, 387.95, 387.9, 388.05, 387.85, -0.0500183, 387.923, 0.458516
123200, 387.9, 388, 388.1, 387.9, 0.100006, 387.921, 0.454614
123300, 388, 388.15, 388.15, 388, 0.149994, 387.919, 0.451524
123400, 388.15, 388.1, 388.2, 388.05, -0.0499878, 387.918, 0.447242
123500, 388.05, 388.05, 388.05, 387.95, 0, 387.916, 0.44519
123600, 388.1, 388, 388.1, 387.95, -0.100006, 387.912, 0.437179
123700, 387.95, 388, 388.05, 387.95, 0.0499878, 387.911, 0.434366
123800, 388.05, 388.1, 388.15, 388.05, 0.0500183, 387.913, 0.436391
123900, 388.1, 388.1, 388.15, 388.05, 0, 387.916, 0.438349
124000, 388.05, 388.15, 388.2, 388.05, 0.100006, 387.918, 0.441375
124100, 388.15, 388.2, 388.25, 388.15, 0.0500183, 387.922, 0.445771
124200, 388.2, 388.25, 388.25, 388.15, 0.0499878, 387.93, 0.445703
124300, 388.3, 388.2, 388.35, 388.15, -0.0999756, 387.936, 0.44665
124400, 388.2, 388.15, 388.2, 388.1, -0.0500183, 387.943, 0.442649
124500, 388.15, 388.1, 388.15, 388.1, -0.0499878, 387.949, 0.439028
124600, 388.1, 388.05, 388.1, 388.05, -0.0500183, 387.953, 0.437295
124700, 388.05, 388.1, 388.1, 388, 0.0500183, 387.959, 0.428981
124800, 388.1, 388.2, 388.25, 388.1, 0.100006, 387.967, 0.424544
124900, 388.2, 388, 388.2, 388, -0.200012, 387.971, 0.418564
125000, 388, 387.95, 388.05, 387.95, -0.0499878, 387.974, 0.414126
125100, 387.95, 388.05, 388.05, 387.95, 0.0999756, 387.976, 0.41412
125200, 388.05, 388.05, 388.05, 387.95, 0, 387.98, 0.411281
125300, 388.1, 388.35, 388.35, 388.1, 0.25, 387.989, 0.412608
125400, 388.4, 388.45, 388.5, 388.4, 0.0500183, 387.996, 0.423906
125500, 388.45, 388.45, 388.5, 388.45, 0, 388.003, 0.435131
125600, 388.45, 388.5, 388.5, 388.4, 0.0499878, 388.008, 0.448457
125700, 388.5, 388.6, 388.65, 388.5, 0.100006, 388.014, 0.466366
125800, 388.6, 388.65, 388.7, 388.6, 0.0499878, 388.018, 0.481693
125900, 388.65, 388.4, 388.65, 388.4, -0.25, 388.016, 0.477175
130000, 388.45, 388.45, 388.5, 388.4, 0, 388.019, 0.485156
130100, 388.45, 388.3, 388.45, 388.25, -0.150024, 388.02, 0.486469
130200, 388.3, 388.5, 388.55, 388.3, 0.200012, 388.024, 0.496484
130300, 388.5, 388.6, 388.65, 388.5, 0.100006, 388.029, 0.512031
130400, 388.6, 388.85, 388.9, 388.6, 0.25, 388.039, 0.543366
130500, 388.85, 388.85, 388.9, 388.8, 0, 388.049, 0.572387
130600, 388.85, 389.1, 389.1, 388.75, 0.25, 388.066, 0.615347
130700, 389.1, 389, 389.1, 388.9, -0.100006, 388.083, 0.6405
130800, 388.95, 389, 389.05, 388.9, 0.0499878, 388.099, 0.666242
130900, 389, 388.9, 389, 388.9, -0.100006, 388.113, 0.686068
131000, 388.9, 389.1, 389.15, 388.9, 0.200012, 388.131, 0.713883
131100, 389.1, 389.1, 389.1, 389, 0, 388.148, 0.740426
131200, 389.1, 389, 389.1, 389, -0.100006, 388.163, 0.76002
131300, 389.05, 389.05, 389.1, 389, 0, 388.179, 0.777932
131400, 389.05, 389.05, 389.1, 388.95, 0, 388.196, 0.795489
131500, 389, 388.8, 389.05, 388.8, -0.200012, 388.208, 0.801632
131600, 388.85, 389, 389.1, 388.8, 0.149994, 388.223, 0.815314
131700, 389, 389.05, 389.1, 388.95, 0.0499878, 388.239, 0.828658
131800, 389.1, 389.2, 389.3, 389.1, 0.100006, 388.256, 0.852056
131900, 389.25, 389.3, 389.4, 389.25, 0.0499878, 388.274, 0.876783
132000, 389.3, 389.5, 389.65, 389.3, 0.200012, 388.294, 0.913919
132100, 389.5, 389.6, 389.7, 389.5, 0.100006, 388.316, 0.953255
132200, 389.65, 389.3, 389.65, 389.3, -0.350006, 388.334, 0.973238
132300, 389.35, 389.5, 389.5, 389.35, 0.149994, 388.353, 1.00316
132400, 389.5, 389.45, 389.5, 389.4, -0.0499878, 388.369, 1.0312
132500, 389.45, 389.25, 389.45, 389.25, -0.200012, 388.383, 1.04882
132600, 389.3, 389.35, 389.4, 389.3, 0.0500183, 388.399, 1.06782
132700, 389.4, 389.3, 389.5, 389.3, -0.100006, 388.413, 1.08487
132800, 389.35, 389.15, 389.4, 389.15, -0.200012, 388.425, 1.09602
132900, 389.15, 389.1, 389.2, 389.1, -0.0499878, 388.437, 1.10439
133000, 389.1, 388.95, 389.1, 388.95, -0.149994, 388.444, 1.11007
133100, 388.95, 389.05, 389.2, 388.95, 0.0999756, 388.455, 1.11676
133200, 389.1, 389, 389.1, 389, -0.100006, 388.466, 1.12111
133300, 389.05, 389, 389.05, 388.95, -0.0499878, 388.478, 1.12237
133400, 389.05, 388.85, 389.05, 388.85, -0.199982, 388.491, 1.11637
133500, 388.85, 388.65, 388.9, 388.65, -0.200012, 388.501, 1.106
133600, 388.7, 388.85, 388.9, 388.65, 0.149994, 388.516, 1.09188
133700, 388.85, 388.9, 389, 388.75, 0.0499878, 388.533, 1.07319
133800, 388.95, 388.95, 388.95, 388.8, 0, 388.549, 1.05848
133900, 388.9, 388.95, 389, 388.85, 0.0500183, 388.564, 1.04668
134000, 388.95, 389.05, 389.05, 388.95, 0.0999756, 388.581, 1.03385
134100, 389, 389.1, 389.15, 389, 0.100006, 388.599, 1.0209
134200, 389.05, 389.1, 389.1, 389.05, 0.0500183, 388.617, 1.00176
134300, 389.1, 389.15, 389.15, 389.05, 0.0499878, 388.635, 0.989369
134400, 389.2, 389, 389.25, 389, -0.200012, 388.65, 0.974551
134500, 389, 389.05, 389.05, 388.9, 0.0499878, 388.664, 0.965657
134600, 389.05, 389.1, 389.35, 389.05, 0.0500183, 388.676, 0.963456
134700, 389.1, 389.1, 389.1, 389.05, 0, 388.687, 0.960664
134800, 389.1, 389.05, 389.1, 389, -0.0500183, 388.699, 0.956291
134900, 389.05, 389, 389.1, 388.9, -0.0499878, 388.709, 0.950538
135000, 388.95, 388.95, 389, 388.8, 0, 388.722, 0.936462
135100, 388.95, 388.95, 389.05, 388.95, 0, 388.735, 0.919293
135200, 388.95, 389, 389, 388.9, 0.0499878, 388.747, 0.906076
135300, 389, 389.1, 389.1, 389, 0.100006, 388.759, 0.899318
135400, 389.05, 389.1, 389.1, 389.05, 0.0500183, 388.772, 0.890062
135500, 389.05, 389, 389.05, 389, -0.0499878, 388.784, 0.876466
135600, 389, 389, 389.05, 388.95, 0, 388.796, 0.859763
135700, 389, 389.1, 389.1, 389, 0.100006, 388.81, 0.843415
135800, 389.1, 389.05, 389.25, 389, -0.0500183, 388.822, 0.829735
135900, 389, 388.8, 389.1, 388.75, -0.200012, 388.831, 0.813709
140000, 388.75, 388.75, 388.8, 388.7, 0, 388.838, 0.799412
140100, 388.75, 388.85, 388.9, 388.65, 0.100006, 388.846, 0.786412
140200, 388.9, 388.85, 388.9, 388.75, -0.0499878, 388.854, 0.774883
140300, 388.9, 389.1, 389.2, 388.9, 0.200012, 388.865, 0.762627
140400, 389.1, 389.45, 389.6, 389.1, 0.350006, 388.881, 0.756369
140500, 389.45, 389.3, 389.45, 389.3, -0.150024, 388.896, 0.741245
140600, 389.35, 389.2, 389.4, 389.2, -0.149994, 388.911, 0.719321
140700, 389.25, 389.4, 389.5, 389.2, 0.149994, 388.927, 0.703907
140800, 389.4, 389.35, 389.45, 389.35, -0.0499878, 388.941, 0.690793
140900, 389.35, 389.35, 389.4, 389.25, 0, 388.958, 0.663409
141000, 389.3, 389.25, 389.3, 389.25, -0.0499878, 388.974, 0.626498
141100, 389.25, 389.5, 389.55, 389.25, 0.25, 388.992, 0.601893
141200, 389.5, 389.6, 389.65, 389.4, 0.100006, 389.012, 0.578628
141300, 389.55, 389.7, 389.75, 389.5, 0.150024, 389.029, 0.579176
141400, 389.7, 389.9, 389.95, 389.65, 0.199982, 389.047, 0.596101
141500, 389.9, 389.8, 390, 389.8, -0.100006, 389.064, 0.603941
141600, 389.8, 389.9, 389.9, 389.75, 0.100006, 389.081, 0.618542
141700, 389.9, 390, 390.2, 389.9, 0.100006, 389.099, 0.641868
141800, 390.05, 389.8, 390.2, 389.75, -0.25, 389.113, 0.652446
141900, 389.8, 389.85, 389.95, 389.75, 0.0500183, 389.131, 0.652758
142000, 389.85, 389.75, 390, 389.75, -0.100006, 389.147, 0.648826
142100, 389.8, 389.75, 389.8, 389.6, -0.0499878, 389.166, 0.633954
142200, 389.75, 389.75, 389.75, 389.65, 0, 389.181, 0.62916
142300, 389.7, 389.7, 389.75, 389.65, 0, 389.195, 0.625819
142400, 389.65, 389.5, 389.65, 389.45, -0.149994, 389.203, 0.624569
142500, 389.5, 389.4, 389.55, 389.35, -0.100006, 389.21, 0.620967
142600, 389.35, 389.4, 389.45, 389.3, 0.0499878, 389.214, 0.621887
142700, 389.45, 389.4, 389.6, 389.4, -0.0500183, 389.219, 0.621364
142800, 389.45, 389.45, 389.5, 389.45, 0, 389.224, 0.621489
142900, 389.45, 389.45, 389.5, 389.35, 0, 389.231, 0.619148
143000, 389.45, 389.75, 389.75, 389.45, 0.299988, 389.239, 0.629026
143100, 389.75, 389.9, 390, 389.7, 0.149994, 389.249, 0.645076
143200, 389.9, 389.8, 389.9, 389.7, -0.100006, 389.259, 0.654043
143300, 389.75, 389.85, 389.85, 389.65, 0.100006, 389.269, 0.665299
143400, 389.85, 390, 390.05, 389.8, 0.149994, 389.281, 0.682893
143500, 390, 389.9, 390.2, 389.9, -0.100006, 389.295, 0.687858
143600, 389.9, 390.15, 390.15, 389.9, 0.25, 389.309, 0.710296
143700, 390.15, 390.1, 390.25, 390.1, -0.0499878, 389.322, 0.729193
