시간, 시가, 종가, 고가, 저가, Width, SMA(20), SD(20)
104900, 402.5, 402.5, 402.7, 402.35, 0, 401.764, 1.41051
105000, 402.45, 402.55, 402.6, 402.4, 0.0999756, 401.798, 1.35729
105100, 402.6, 402.6, 402.65, 402.5, 0, 401.826, 1.3291
105200, 402.6, 402.6, 402.7, 402.6, 0, 401.848, 1.3198
105300, 402.65, 403.1, 403.15, 402.65, 0.450012, 401.878, 1.32314
105400, 403.05, 403.1, 403.3, 402.9, 0.0500183, 401.914, 1.29913
105500, 403.05, 403.2, 403.3, 403.05, 0.150024, 401.954, 1.25342
105600, 403.2, 403.35, 403.45, 403.2, 0.149994, 401.993, 1.23522
105700, 403.4, 403.4, 403.5, 403.35, 0, 402.031, 1.21825
105800, 403.4, 403.3, 403.5, 403.2, -0.100006, 402.064, 1.21037
105900, 403.3, 403.6, 403.6, 403.2, 0.300018, 402.101, 1.21254
110000, 403.6, 403.5, 403.6, 403.45, -0.100006, 402.139, 1.1976
110100, 403.5, 403.45, 403.65, 403.4, -0.0499878, 402.174, 1.18511
110200, 403.5, 403.4, 403.6, 403.35, -0.100006, 402.205, 1.18095
110300, 403.45, 403.5, 403.55, 403.4, 0.0499878, 402.233, 1.19572
110400, 403.5, 403.65, 403.75, 403.45, 0.149994, 402.263, 1.21581
110500, 403.65, 403.6, 403.7, 403.45, -0.0499878, 402.289, 1.23922
110600, 403.6, 403.55, 403.65, 403.4, -0.0500183, 402.318, 1.25021
110700, 403.6, 403.85, 403.9, 403.55, 0.25, 402.344, 1.28783
110800, 403.85, 403.65, 403.95, 403.5, -0.200012, 402.369, 1.31171
110900, 403.7, 403.85, 403.85, 403.7, 0.149994, 402.399, 1.33402
111000, 403.8, 403.8, 403.85, 403.7, 0, 402.428, 1.3559
111100, 403.85, 404.2, 404.35, 403.85, 0.350006, 402.463, 1.39012
111200, 404.2, 404.5, 404.55, 404.2, 0.299988, 402.501, 1.44317
111300, 404.5, 404.4, 404.55, 404.15, -0.100006, 402.537, 1.48751
111400, 404.4, 404.5, 404.75, 404.4, 0.100006, 402.574, 1.53338
111500, 404.55, 404.55, 404.6, 404.25, 0, 402.611, 1.57749
111600, 404.55, 404.35, 404.55, 404.25, -0.199982, 402.642, 1.61455
111700, 404.35, 404.25, 404.4, 404.25, -0.100006, 402.67, 1.64785
111800, 404.25, 404.4, 404.55, 404.2, 0.149994, 402.7, 1.68493
111900, 404.4, 404.55, 404.65, 404.35, 0.149994, 402.734, 1.72321
112000, 404.55, 404.55, 404.65, 404.55, 0, 402.77, 1.75225
112100, 404.55, 404.4, 404.6, 404.4, -0.149994, 402.804, 1.77241
112200, 404.45, 404.4, 404.55, 404.35, -0.0500183, 402.834, 1.79684
112300, 404.4, 404.45, 404.65, 404.4, 0.0500183, 402.861, 1.82811
112400, 404.45, 404.45, 404.5, 404.3, 0, 402.882, 1.8618
112500, 404.5, 404.35, 404.55, 404.25, -0.149994, 402.907, 1.88534
112600, 404.4, 404.1, 404.45, 404.1, -0.299988, 402.923, 1.90381
112700, 404.1, 404.25, 404.25, 403.95, 0.149994, 402.945, 1.92396
112800, 404.25, 404.1, 404.35, 404.1, -0.149994, 402.966, 1.93693
112900, 404.1, 404.2, 404.2, 404.1, 0.100006, 402.989, 1.95185
113000, 404.15, 404.15, 404.25, 404.15, 0, 403.013, 1.96053
113100, 404.15, 404.45, 404.45, 404.1, 0.300018, 403.05, 1.95627
113200, 404.45, 404.25, 404.5, 404.25, -0.200012, 403.087, 1.93167
113300, 404.25, 404.3, 404.45, 404.25, 0.0499878, 403.121, 1.92086
113400, 404.3, 404.4, 404.5, 404.25, 0.100006, 403.153, 1.92005
113500, 404.4, 404.35, 404.55, 404.35, -0.0499878, 403.185, 1.91379
113600, 404.4, 404.45, 404.5, 404.3, 0.0500183, 403.215, 1.91692
113700, 404.45, 404.5, 404.5, 404.3, 0.0499878, 403.244, 1.92276
113800, 404.5, 404.35, 404.5, 404.3, -0.149994, 403.269, 1.92759
113900, 404.4, 404.15, 404.4, 404.15, -0.25, 403.29, 1.92953
114000, 404.15, 404.1, 404.2, 404.05, -0.0499878, 403.311, 1.92845
114100, 404.1, 404.05, 404.2, 404.05, -0.0500183, 403.331, 1.92434
114200, 404.05, 403.75, 404.05, 403.75, -0.299988, 403.35, 1.91102
114300, 403.8, 403.9, 403.95, 403.7, 0.100006, 403.375, 1.88666
114400, 403.95, 404.1, 404.3, 403.9, 0.149994, 403.402, 1.86584
114500, 404.05, 404.1, 404.1, 403.95, 0.0500183, 403.429, 1.84117
114600, 404.1, 403.9, 404.15, 403.85, -0.200012, 403.453, 1.81565
114700, 403.9, 403.85, 404, 403.85, -0.0499878, 403.474, 1.79562
114800, 403.9, 404, 404, 403.9, 0.100006, 403.499, 1.76617
114900, 404, 403.95, 404, 403.9, -0.0499878, 403.526, 1.72938
115000, 404, 404.2, 404.2, 404, 0.200012, 403.554, 1.69648
115100, 404.2, 404.1, 404.2, 404.05, -0.100006, 403.581, 1.66173
115200, 404.15, 404.05, 404.25, 404.05, -0.100006, 403.607, 1.62625
115300, 404, 403.8, 404, 403.8, -0.200012, 403.627, 1.59334
115400, 403.85, 403.85, 403.85, 403.75, 0, 403.646, 1.56786
115500, 403.9, 403.85, 403.95, 403.75, -0.0499878, 403.669, 1.52401
115600, 403.9, 403.95, 403.95, 403.75, 0.0500183, 403.697, 1.45927
115700, 403.9, 403.9, 404.05, 403.85, 0, 403.725, 1.38888
115800, 403.9, 403.85, 403.9, 403.75, -0.0499878, 403.748, 1.33374
115900, 403.95, 403.9, 404, 403.85, -0.0500183, 403.769, 1.28778
120000, 403.85, 404.05, 404.05, 403.85, 0.199982, 403.79, 1.25174
120100, 404, 404.2, 404.2, 404, 0.200012, 403.812, 1.21802
120200, 404.15, 404.2, 404.25, 404.15, 0.0500183, 403.833, 1.18458
120300, 404.25, 404, 404.25, 403.95, -0.25, 403.848, 1.16425
120400, 404.05, 403.95, 404.05, 403.9, -0.0999756, 403.862, 1.14031
120500, 404, 404.05, 404.1, 404, 0.0499878, 403.878, 1.1132
120600, 404.05, 404.05, 404.2, 404.05, 0, 403.898, 1.06968
120700, 404.05, 404.05, 404.05, 404.05, 0, 403.92, 1.00382
120800, 404.05, 404.15, 404.25, 404.05, 0.100006, 403.941, 0.952771
120900, 404.15, 404.3, 404.35, 404.15, 0.149994, 403.963, 0.89913
121000, 404.3, 404.3, 404.35, 404.25, 0, 403.985, 0.844006
121100, 404.3, 404.2, 404.35, 404.2, -0.0999756, 404.005, 0.785588
121200, 404.25, 404.3, 404.3, 404.25, 0.0499878, 404.026, 0.721798
121300, 404.3, 404.55, 404.6, 404.3, 0.25, 404.044, 0.700355
121400, 404.5, 404.4, 404.5, 404.35, -0.100006, 404.061, 0.671694
121500, 404.4, 404.5, 404.55, 404.35, 0.100006, 404.077, 0.650181
121600, 404.5, 404.35, 404.5, 404.3, -0.149994, 404.089, 0.632
121700, 404.35, 404.1, 404.35, 404.05, -0.25, 404.098, 0.612667
121800, 404.1, 404.25, 404.25, 404, 0.149994, 404.11, 0.5866
121900, 404.3, 404.45, 404.45, 404.3, 0.150024, 404.121, 0.58002
122000, 404.45, 404.55, 404.6, 404.45, 0.0999756, 404.134, 0.570695
122100, 404.55, 404.7, 404.75, 404.55, 0.150024, 404.149, 0.56336
122200, 404.75, 404.55, 404.8, 404.5, -0.200012, 404.164, 0.544513
122300, 404.55, 404.75, 404.75, 404.5, 0.200012, 404.179, 0.539141
122400, 404.75, 404.65, 404.8, 404.6, -0.100006, 404.192, 0.535827
122500, 404.7, 404.7, 404.75, 404.65, 0, 404.206, 0.5308
122600, 404.65, 404.7, 404.7, 404.6, 0.0500183, 404.22, 0.521201
122700, 404.7, 404.9, 404.9, 404.65, 0.199982, 404.233, 0.535944
122800, 404.9, 404.85, 404.95, 404.75, -0.0499878, 404.248, 0.536993
122900, 404.8, 404.8, 404.8, 404.75, 0, 404.26, 0.543231
123000, 404.8, 404.8, 404.85, 404.75, 0, 404.272, 0.546327
123100, 404.85, 404.8, 404.95, 404.8, -0.0500183, 404.28, 0.558478
123200, 404.8, 404.95, 405, 404.8, 0.150024, 404.286, 0.576018
123300, 404.95, 404.9, 404.95, 404.8, -0.0500183, 404.292, 0.591489
123400, 404.95, 405.2, 405.2, 404.95, 0.25, 404.301, 0.623396
123500, 405.2, 405.15, 405.25, 405, -0.0500183, 404.308, 0.649123
123600, 405.15, 405.3, 405.3, 405.1, 0.149994, 404.32, 0.685492
123700, 405.3, 405.35, 405.4, 405.25, 0.0500183, 404.334, 0.722456
123800, 405.35, 405.15, 405.35, 405.1, -0.200012, 404.343, 0.744771
123900, 405.15, 405.25, 405.3, 405.15, 0.100006, 404.352, 0.770298
124000, 405.2, 405.1, 405.2, 405.05, -0.100006, 404.359, 0.786888
124100, 405.1, 405.05, 405.1, 404.95, -0.0500183, 404.367, 0.801707
124200, 405.05, 404.95, 405.05, 404.9, -0.0999756, 404.374, 0.812092
124300, 404.9, 404.7, 404.9, 404.7, -0.199982, 404.377, 0.81516
124400, 404.75, 404.85, 404.85, 404.75, 0.100006, 404.382, 0.821773
124500, 404.85, 404.85, 404.95, 404.7, 0, 404.388, 0.828288
124600, 404.85, 404.9, 404.9, 404.8, 0.0499878, 404.398, 0.833433
124700, 404.9, 404.85, 404.95, 404.85, -0.0499878, 404.406, 0.838748
124800, 404.85, 404.85, 404.9, 404.75, 0, 404.415, 0.841635
124900, 404.85, 404.85, 404.9, 404.8, 0, 404.423, 0.845717
125000, 404.85, 404.9, 404.95, 404.85, 0.0499878, 404.432, 0.850015
125100, 404.9, 405.1, 405.15, 404.85, 0.200012, 404.441, 0.862858
125200, 405.1, 405.15, 405.15, 405.05, 0.0499878, 404.452, 0.875992
125300, 405.15, 405, 405.15, 404.95, -0.149994, 404.461, 0.883699
125400, 404.95, 405.05, 405.05, 404.95, 0.0999756, 404.469, 0.893221
125500, 405, 405.15, 405.2, 405, 0.149994, 404.479, 0.905507
125600, 405.15, 405.05, 405.15, 405, -0.100006, 404.486, 0.914326
125700, 405.05, 405.05, 405.1, 405, 0, 404.493, 0.922868
125800, 405, 405, 405, 404.95, 0, 404.501, 0.929108
125900, 405, 404.95, 405, 404.9, -0.0499878, 404.511, 0.93099
130000, 405, 404.85, 405, 404.8, -0.149994, 404.521, 0.92934
130100, 404.85, 404.95, 404.95, 404.8, 0.100006, 404.532, 0.928068
130200, 404.95, 405.2, 405.25, 404.95, 0.25, 404.55, 0.922903
130300, 405.2, 405.2, 405.3, 405.1, 0, 404.566, 0.922331
130400, 405.2, 405.25, 405.3, 405.1, 0.0499878, 404.581, 0.928641
130500, 405.25, 405.1, 405.25, 405.1, -0.149994, 404.593, 0.929348
130600, 405.1, 405.25, 405.25, 405.05, 0.149994, 404.61, 0.927416
130700, 405.25, 404.9, 405.25, 404.9, -0.350006, 404.623, 0.913639
130800, 404.9, 405.05, 405.05, 404.85, 0.149994, 404.636, 0.907604
130900, 405, 405.05, 405.05, 404.85, 0.0499878, 404.65, 0.898889
131000, 405.1, 405.35, 405.4, 405, 0.25, 404.664, 0.906394
131100, 405.3, 405.3, 405.35, 405.25, 0, 404.679, 0.908254
131200, 405.35, 405.15, 405.35, 405.15, -0.200012, 404.693, 0.903015
131300, 405.2, 405.3, 405.35, 405.2, 0.0999756, 404.712, 0.890258
131400, 405.3, 405.15, 405.35, 405.1, -0.149994, 404.728, 0.874048
131500, 405.15, 405.3, 405.3, 405.05, 0.149994, 404.746, 0.86049
131600, 405.3, 405.35, 405.75, 405.3, 0.0500183, 404.764, 0.851906
131700, 405.4, 405.3, 405.4, 405.15, -0.100006, 404.781, 0.837612
131800, 405.35, 405.4, 405.55, 405.3, 0.0499878, 404.801, 0.822115
131900, 405.4, 405.35, 405.45, 405.35, -0.0499878, 404.819, 0.805664
132000, 405.35, 405.35, 405.45, 405.35, 0, 404.835, 0.795361
132100, 405.35, 405.5, 405.6, 405.35, 0.149994, 404.851, 0.795923
132200, 405.55, 405.5, 405.6, 405.45, -0.0499878, 404.868, 0.795158
132300, 405.55, 405.5, 405.6, 405.5, -0.0499878, 404.886, 0.7831
132400, 405.45, 405.4, 405.5, 405.3, -0.0500183, 404.904, 0.762431
132500, 405.4, 405.4, 405.4, 405.3, 0, 404.921, 0.745617
132600, 405.4, 405.3, 405.45, 405.25, -0.100006, 404.937, 0.724007
132700, 405.25, 404.95, 405.25, 404.9, -0.299988, 404.948, 0.69596
132800, 404.95, 405.15, 405.15, 404.9, 0.199982, 404.961, 0.673737
132900, 405.15, 405.05, 405.2, 405, -0.100006, 404.97, 0.657379
133000, 405.1, 405.1, 405.1, 404.95, 0, 404.98, 0.640427
133100, 405.1, 404.95, 405.2, 404.95, -0.149994, 404.989, 0.615972
133200, 405, 405.05, 405.05, 405, 0.0499878, 404.999, 0.596231
133300, 405.05, 405.05, 405.05, 404.95, 0, 405.005, 0.587705
133400, 405.05, 405.15, 405.2, 405, 0.100006, 405.014, 0.572533
133500, 405.2, 405.1, 405.25, 405.05, -0.100006, 405.022, 0.560988
133600, 405.05, 404.95, 405.1, 404.9, -0.0999756, 405.029, 0.540528
133700, 405, 404.65, 405, 404.55, -0.350006, 405.036, 0.505956
133800, 404.7, 404.7, 404.8, 404.65, 0, 405.042, 0.480217
133900, 404.7, 404.7, 404.85, 404.65, 0, 405.045, 0.467865
134000, 404.7, 404.55, 404.7, 404.5, -0.150024, 405.045, 0.467865
134100, 404.55, 404.8, 404.8, 404.55, 0.25, 405.046, 0.464696
134200, 404.8, 404.85, 404.85, 404.75, 0.0500183, 405.05, 0.453318
134300, 404.85, 404.75, 404.85, 404.7, -0.100006, 405.05, 0.453318
134400, 404.7, 404.55, 404.75, 404.55, -0.150024, 405.049, 0.458248
134500, 404.55, 404.55, 404.7, 404.55, 0, 405.047, 0.465118
134600, 404.55, 404.5, 404.65, 404.5, -0.0499878, 405.044, 0.474603
134700, 404.5, 404.55, 404.6, 404.5, 0.0499878, 405.04, 0.486158
134800, 404.55, 404.5, 404.55, 404.45, -0.0499878, 405.036, 0.499047
134900, 404.5, 404.5, 404.65, 404.5, 0, 405.032, 0.510451
135000, 404.5, 404.7, 404.75, 404.5, 0.200012, 405.031, 0.513198
135100, 404.7, 404.75, 404.9, 404.7, 0.0499878, 405.03, 0.51444
135200, 404.7, 404.8, 404.8, 404.6, 0.0999756, 405.028, 0.516681
135300, 404.75, 404.8, 404.85, 404.75, 0.0499878, 405.027, 0.518397
135400, 404.8, 404.75, 404.8, 404.7, -0.0499878, 405.021, 0.520521
135500, 404.7, 404.7, 404.85, 404.7, 0, 405.016, 0.524544
135600, 404.65, 404.75, 404.75, 404.55, 0.100006, 405.009, 0.523873
135700, 404.75, 404.75, 404.8, 404.7, 0, 405.001, 0.521289
135800, 404.75, 404.65, 404.75, 404.65, -0.100006, 404.995, 0.525974
135900, 404.7, 404.6, 404.7, 404.5, -0.100006, 404.987, 0.530033
140000, 404.55, 404.6, 404.65, 404.5, 0.0500183, 404.981, 0.536304
140100, 404.6, 404.75, 404.8, 404.6, 0.149994, 404.977, 0.538502
140200, 404.75, 404.85, 404.9, 404.7, 0.100006, 404.976, 0.539209
140300, 404.8, 404.6, 404.9, 404.5, -0.199982, 404.974, 0.542215
140400, 404.6, 404.65, 404.65, 404.45, 0.0499878, 404.972, 0.546314
140500, 404.65, 404.6, 404.65, 404.55, -0.0499878, 404.969, 0.551898
140600, 404.55, 404.55, 404.65, 404.5, 0, 404.964, 0.559506
140700, 404.5, 404.45, 404.55, 404.35, -0.0499878, 404.959, 0.570545
140800, 404.45, 404.5, 404.55, 404.3, 0.0499878, 404.955, 0.579136
140900, 404.55, 404.55, 404.65, 404.5, 0, 404.951, 0.585655
141000, 404.5, 404.4, 404.55, 404.4, -0.100006, 404.945, 0.598247
141100, 404.4, 404.65, 404.65, 404.35, 0.25, 404.939, 0.600768
141200, 404.6, 404.5, 404.65, 404.5, -0.100006, 404.931, 0.606706
141300, 404.5, 404.4, 404.5, 404.35, -0.100006, 404.924, 0.617853
141400, 404.4, 404.25, 404.4, 404.25, -0.149994, 404.914, 0.635014
141500, 404.25, 404.35, 404.35, 404.25, 0.100006, 404.904, 0.644936
141600, 404.3, 404.35, 404.4, 404.25, 0.0500183, 404.895, 0.655667
141700, 404.35, 404.55, 404.6, 404.3, 0.199982, 404.889, 0.659161
141800, 404.5, 404.6, 404.6, 404.5, 0.100006, 404.884, 0.661772
141900, 404.55, 404.55, 404.65, 404.5, 0, 404.879, 0.665727
142000, 404.55, 404.7, 404.7, 404.55, 0.150024, 404.877, 0.666884
142100, 404.65, 404.85, 404.95, 404.6, 0.200012, 404.876, 0.666706
142200, 404.9, 404.8, 404.9, 404.75, -0.100006, 404.871, 0.662889
142300, 404.8, 404.85, 404.9, 404.75, 0.0500183, 404.866, 0.658742
142400, 404.85, 404.65, 404.85, 404.6, -0.200012, 404.859, 0.654746
142500, 404.65, 404.65, 404.7, 404.6, 0, 404.853, 0.65409
142600, 404.65, 404.6, 404.75, 404.6, -0.0499878, 404.845, 0.650306
142700, 404.6, 404.65, 404.7, 404.55, 0.0499878, 404.842, 0.65162
142800, 404.6, 404.55, 404.7, 404.55, -0.0500183, 404.836, 0.653105
142900, 404.55, 404.6, 404.6, 404.5, 0.0500183, 404.83, 0.653375
143000, 404.55, 404.55, 404.65, 404.5, 0, 404.82, 0.645677
143100, 404.55, 404.6, 404.6, 404.5, 0.0500183, 404.811, 0.638351
143200, 404.6, 404.45, 404.6, 404.4, -0.149994, 404.803, 0.638728
143300, 404.5, 404.6, 404.65, 404.45, 0.100006, 404.794, 0.630351
143400, 404.6, 404.65, 404.65, 404.5, 0.0499878, 404.788, 0.625998
143500, 404.6, 404.7, 404.7, 404.55, 0.100006, 404.78, 0.615548
143600, 404.65, 404.6, 404.7, 404.55, -0.0499878, 404.771, 0.60326
