시간, 시가, 종가, 고가, 저가, Width, SMA(20), SD(20)
092000, 391.7, 391.75, 391.85, 391.45, 0.0499878, 1.21484e+31, inf
092100, 391.75, 391.8, 391.95, 391.7, 0.0499878, 1.21484e+31, inf
092200, 391.8, 391.25, 391.9, 391.1, -0.549988, 1.21484e+31, inf
092300, 391.25, 391.15, 391.4, 391.1, -0.100006, 1.21484e+31, inf
092400, 391.15, 391.2, 391.45, 390.95, 0.0500183, 1.21484e+31, inf
092500, 391.2, 391.45, 391.55, 391.15, 0.25, 1.21484e+31, inf
092600, 391.45, 391.15, 391.55, 391.1, -0.300018, 1.21484e+31, inf
092700, 391.2, 390.9, 391.3, 390.7, -0.300018, 1.21484e+31, inf
092800, 390.9, 390.75, 390.95, 390.7, -0.149994, 1.21484e+31, inf
092900, 390.75, 390.5, 390.75, 390.5, -0.25, 1.21484e+31, inf
093000, 390.5, 390.25, 390.5, 390.1, -0.25, 1.21484e+31, inf
093100, 390.2, 390.5, 390.55, 390.1, 0.299988, 1.21484e+31, inf
093200, 390.5, 390.85, 390.9, 390.5, 0.350006, 1.21484e+31, inf
093300, 390.85, 391.05, 391.05, 390.8, 0.199982, 1.21484e+31, inf
093400, 391.05, 391.2, 391.3, 391.05, 0.150024, 1.21484e+31, inf
093500, 391.15, 391.25, 391.45, 391.15, 0.100006, 1.21484e+31, inf
093600, 391.25, 390.85, 391.25, 390.8, -0.399994, 1.21484e+31, inf
093700, 390.8, 390.55, 390.8, 390.3, -0.25, 1.21484e+31, inf
093800, 390.55, 391.1, 391.1, 390.5, 0.550018, 1.21484e+31, inf
093900, 391.1, 390.95, 391.35, 390.95, -0.149994, 1.21484e+31, inf
094000, 390.9, 391.05, 391.15, 390.7, 0.149994, 1.21484e+31, inf
094100, 391, 390.85, 391, 390.75, -0.149994, 1.21484e+31, inf
094200, 390.9, 390.95, 391.05, 390.85, 0.0500183, 1.21484e+31, inf
094300, 390.95, 391.05, 391.05, 390.8, 0.0999756, 1.21484e+31, inf
094400, 391.05, 391.05, 391.05, 390.85, 0, 1.21484e+31, inf
094500, 391.05, 390.9, 391.05, 390.8, -0.149994, 1.21484e+31, inf
094600, 390.8, 390.4, 390.9, 390.4, -0.399994, 1.21484e+31, inf
094700, 390.4, 390.45, 390.6, 390.35, 0.0500183, 1.21484e+31, inf
094800, 390.45, 390.6, 390.8, 390.3, 0.149994, 1.21484e+31, inf
094900, 390.6, 390.65, 390.7, 390.6, 0.0499878, 1.21484e+31, inf
095000, 390.65, 390.45, 390.65, 390.45, -0.199982, 1.21484e+31, inf
095100, 390.4, 390.55, 390.6, 390.4, 0.149994, 1.21484e+31, inf
095200, 390.55, 390.15, 390.55, 390, -0.399994, 1.21484e+31, inf
095300, 390.15, 390.15, 390.35, 389.9, 0, 1.21484e+31, inf
095400, 390.15, 390.25, 390.35, 390.15, 0.100006, 1.21484e+31, inf
095500, 390.3, 390.25, 390.3, 390.2, -0.0499878, 1.21484e+31, inf
095600, 390.25, 390.5, 390.65, 390.2, 0.25, 1.21484e+31, inf
095700, 390.5, 390.4, 390.6, 390.3, -0.100006, 1.21484e+31, inf
095800, 390.4, 390.25, 390.4, 390.2, -0.149994, 1.21484e+31, inf
095900, 390.2, 390.55, 390.55, 390.2, 0.349976, 1.21484e+31, inf
100000, 390.5, 390.7, 390.75, 390.4, 0.200012, 1.21484e+31, inf
100100, 390.7, 391.25, 391.25, 390.7, 0.549988, 1.21484e+31, inf
100200, 391.25, 391.15, 391.3, 390.9, -0.100006, 1.21484e+31, inf
100300, 391.1, 391.1, 391.2, 390.9, 0, 1.21484e+31, inf
100400, 391.1, 391, 391.15, 390.9, -0.100006, 385.802, 86.8277
100500, 391, 391.1, 391.15, 390.9, 0.100006, 390.691, 1.63805
100600, 391.05, 391.1, 391.15, 391.05, 0.0500183, 390.705, 1.63307
100700, 391.1, 391.2, 391.2, 391.05, 0.100006, 390.723, 1.62242
100800, 391.25, 391.7, 391.75, 391.25, 0.450012, 390.753, 1.60471
100900, 391.7, 391.7, 391.8, 391.65, 0, 390.785, 1.57713
101000, 391.7, 391.9, 392, 391.7, 0.199982, 390.821, 1.54723
101100, 391.95, 391.85, 392, 391.75, -0.100006, 390.852, 1.52803
101200, 391.85, 391.55, 391.85, 391.5, -0.300018, 390.879, 1.49781
101300, 391.5, 391.7, 391.8, 391.5, 0.200012, 390.909, 1.46857
101400, 391.7, 391.75, 391.75, 391.6, 0.0499878, 390.941, 1.4259
101500, 391.75, 391.8, 391.85, 391.7, 0.0499878, 390.973, 1.38672
101600, 391.8, 391.75, 391.8, 391.7, -0.0499878, 391.004, 1.34194
101700, 391.75, 391.7, 391.8, 391.6, -0.0499878, 391.036, 1.28413
101800, 391.75, 391.7, 391.75, 391.65, -0.0499878, 391.07, 1.20795
101900, 391.75, 392, 392.1, 391.75, 0.25, 391.103, 1.16193
102000, 392.05, 391.9, 392.05, 391.9, -0.149994, 391.132, 1.12497
102100, 391.85, 391.65, 391.95, 391.6, -0.200012, 391.143, 1.12747
102200, 391.6, 391.4, 391.6, 391.2, -0.200012, 391.152, 1.12444
102300, 391.45, 391.25, 391.45, 391.2, -0.200012, 391.164, 1.10815
102400, 391.25, 390.85, 391.25, 390.85, -0.399994, 391.163, 1.1088
102500, 390.85, 390.85, 390.9, 390.75, 0, 391.163, 1.10945
102600, 390.9, 390.85, 391.15, 390.85, -0.0499878, 391.161, 1.11063
102700, 390.85, 391.1, 391.1, 390.75, 0.25, 391.163, 1.11012
102800, 391.1, 390.85, 391.2, 390.8, -0.25, 391.161, 1.1113
102900, 390.85, 390.75, 391, 390.75, -0.100006, 391.15, 1.10951
103000, 390.75, 390.7, 390.8, 390.55, -0.0499878, 391.141, 1.11188
103100, 390.7, 390.9, 391.05, 390.6, 0.199982, 391.131, 1.10718
103200, 390.85, 391.1, 391.1, 390.85, 0.25, 391.118, 1.0832
103300, 391.05, 391.25, 391.3, 390.95, 0.200012, 391.109, 1.06737
103400, 391.25, 391.05, 391.35, 391.05, -0.200012, 391.094, 1.03325
103500, 391.05, 391.15, 391.3, 391.05, 0.100006, 391.078, 0.987282
103600, 391.15, 391.25, 391.3, 391.05, 0.100006, 391.068, 0.966081
103700, 391.25, 391.15, 391.25, 391.05, -0.100006, 391.064, 0.961377
103800, 391.15, 390.75, 391.2, 390.7, -0.399994, 391.051, 0.951313
103900, 390.7, 390.8, 390.9, 390.7, 0.0999756, 391.039, 0.939775
104000, 390.85, 390.9, 390.9, 390.75, 0.0499878, 391.029, 0.926524
104100, 390.95, 390.85, 390.95, 390.75, -0.100006, 391.017, 0.9109
104200, 390.8, 390.9, 390.9, 390.7, 0.100006, 391.013, 0.909741
104300, 390.85, 391, 391, 390.85, 0.149994, 391.011, 0.909218
104400, 391, 390.7, 391, 390.7, -0.299988, 391.004, 0.910797
104500, 390.75, 390.8, 390.85, 390.75, 0.0499878, 390.996, 0.906337
104600, 390.75, 390.5, 390.8, 390.4, -0.25, 390.988, 0.912312
104700, 390.5, 390.6, 390.7, 390.5, 0.100006, 390.984, 0.916188
104800, 390.6, 390.5, 390.65, 390.45, -0.100006, 390.981, 0.921057
104900, 390.55, 390.45, 390.55, 390.45, -0.0999756, 390.981, 0.922429
105000, 390.45, 390.5, 390.6, 390.45, 0.0499878, 390.984, 0.914164
105100, 390.5, 390.8, 390.9, 390.5, 0.299988, 390.987, 0.90864
105200, 390.8, 390.7, 390.9, 390.65, -0.0999756, 390.986, 0.910385
105300, 390.7, 390.95, 391, 390.7, 0.25, 390.984, 0.910302
105400, 391, 391.25, 391.25, 391, 0.25, 390.985, 0.910962
105500, 391.25, 391.25, 391.3, 391.05, 0, 390.985, 0.910962
105600, 391.25, 391.15, 391.25, 391.1, -0.100006, 390.989, 0.911178
105700, 391.1, 391.2, 391.2, 391.1, 0.100006, 390.997, 0.906966
105800, 391.25, 391.2, 391.25, 391.05, -0.0499878, 390.998, 0.907806
105900, 391.15, 391.2, 391.2, 391.05, 0.0500183, 391.001, 0.908843
110000, 391.2, 391.35, 391.45, 391.2, 0.149994, 391.005, 0.912087
110100, 391.35, 391.7, 391.85, 391.35, 0.350006, 391.016, 0.924338
110200, 391.7, 391.65, 391.75, 391.55, -0.0500183, 391.024, 0.93488
110300, 391.65, 391.55, 391.65, 391.45, -0.100006, 391.031, 0.942138
110400, 391.5, 391.5, 391.55, 391.4, 0, 391.036, 0.94789
110500, 391.45, 391.25, 391.5, 391.2, -0.200012, 391.041, 0.948565
110600, 391.2, 391.2, 391.3, 391.1, 0, 391.051, 0.93815
110700, 391.2, 391, 391.3, 390.95, -0.200012, 391.057, 0.928454
110800, 390.95, 391.05, 391.2, 390.95, 0.0999756, 391.063, 0.922734
110900, 391.05, 391.1, 391.1, 391, 0.0500183, 391.069, 0.918066
111000, 391.1, 391.15, 391.2, 391.05, 0.0499878, 391.077, 0.907594
111100, 391.15, 391.3, 391.4, 391.1, 0.149994, 391.087, 0.901076
111200, 391.35, 391.5, 391.5, 391.35, 0.149994, 391.104, 0.880593
111300, 391.5, 391.4, 391.5, 391.3, -0.100006, 391.119, 0.856372
111400, 391.45, 391.35, 391.5, 391.35, -0.100006, 391.133, 0.835156
111500, 391.4, 391.4, 391.5, 391.35, 0, 391.147, 0.813157
111600, 391.4, 391.2, 391.4, 391.1, -0.199982, 391.156, 0.800058
111700, 391.2, 391.3, 391.35, 391.15, 0.0999756, 391.167, 0.78232
111800, 391.3, 391.45, 391.5, 391.3, 0.150024, 391.182, 0.756983
111900, 391.45, 391.55, 391.55, 391.45, 0.0999756, 391.195, 0.747762
112000, 391.55, 391.6, 391.65, 391.5, 0.0500183, 391.206, 0.744709
112100, 391.55, 391.6, 391.6, 391.45, 0.0500183, 391.211, 0.749781
112200, 391.55, 391.45, 391.6, 391.45, -0.0999756, 391.214, 0.75153
112300, 391.45, 391.25, 391.5, 391.25, -0.200012, 391.216, 0.751127
112400, 391.25, 391.4, 391.4, 391.2, 0.149994, 391.221, 0.750628
112500, 391.4, 391.25, 391.4, 391.2, -0.149994, 391.223, 0.750156
112600, 391.3, 391.3, 391.3, 391.15, 0, 391.226, 0.749831
112700, 391.3, 391.35, 391.5, 391.3, 0.0500183, 391.227, 0.750316
112800, 391.4, 391.3, 391.4, 391.25, -0.100006, 391.223, 0.742949
112900, 391.3, 391.25, 391.4, 391.25, -0.0499878, 391.217, 0.735176
113000, 391.25, 391.35, 391.4, 391.25, 0.100006, 391.21, 0.719617
113100, 391.35, 391.25, 391.4, 391.2, -0.100006, 391.202, 0.70514
113200, 391.25, 391.05, 391.25, 391.05, -0.200012, 391.196, 0.701564
113300, 391.05, 391.05, 391.05, 390.9, 0, 391.188, 0.693043
113400, 391.05, 390.95, 391.05, 390.9, -0.0999756, 391.178, 0.683344
113500, 390.95, 391, 391, 390.95, 0.0499878, 391.168, 0.669932
113600, 391.05, 391.15, 391.25, 391, 0.100006, 391.161, 0.657018
113700, 391.15, 391.3, 391.35, 391.1, 0.149994, 391.156, 0.646526
113800, 391.35, 391.25, 391.35, 391.15, -0.100006, 391.15, 0.635214
113900, 391.25, 391.15, 391.3, 391.15, -0.100006, 391.139, 0.60574
114000, 391.15, 391.1, 391.15, 391.05, -0.0499878, 391.129, 0.581095
114100, 391.15, 391.2, 391.25, 391.1, 0.0500183, 391.124, 0.569422
114200, 391.2, 391.15, 391.2, 391.1, -0.0500183, 391.121, 0.566058
114300, 391.15, 391.1, 391.15, 391.05, -0.0499878, 391.119, 0.565325
114400, 391.1, 391.25, 391.25, 391.1, 0.149994, 391.124, 0.562798
114500, 391.25, 391.1, 391.3, 391.1, -0.149994, 391.127, 0.55945
114600, 391.1, 391.15, 391.15, 391.05, 0.0499878, 391.131, 0.555987
114700, 391.15, 391.15, 391.3, 391.05, 0, 391.131, 0.555961
114800, 391.15, 391.15, 391.2, 391.1, 0, 391.135, 0.552357
114900, 391.15, 391.2, 391.25, 391.15, 0.0500183, 391.141, 0.545685
115000, 391.2, 391.1, 391.2, 391.1, -0.100006, 391.146, 0.536701
115100, 391.1, 391.3, 391.3, 391.1, 0.199982, 391.151, 0.534904
115200, 391.3, 391.35, 391.35, 391.25, 0.0500183, 391.154, 0.536603
115300, 391.35, 391.55, 391.6, 391.35, 0.199982, 391.158, 0.543391
115400, 391.55, 391.45, 391.6, 391.45, -0.0999756, 391.162, 0.546694
115500, 391.4, 391.3, 391.45, 391.3, -0.100006, 391.164, 0.547537
115600, 391.3, 391.5, 391.55, 391.3, 0.200012, 391.167, 0.552289
115700, 391.55, 391.55, 391.55, 391.5, 0, 391.172, 0.558769
115800, 391.5, 391.45, 391.55, 391.45, -0.0499878, 391.181, 0.553934
115900, 391.5, 391.65, 391.65, 391.45, 0.149994, 391.192, 0.556874
120000, 391.6, 391.7, 391.7, 391.6, 0.100006, 391.202, 0.564233
120100, 391.65, 391.95, 391.95, 391.65, 0.300018, 391.216, 0.582579
120200, 391.9, 392.1, 392.2, 391.9, 0.200012, 391.231, 0.610429
120300, 392.1, 391.9, 392.15, 391.8, -0.200012, 391.242, 0.625987
120400, 391.9, 391.9, 391.95, 391.75, 0, 391.257, 0.630821
120500, 391.9, 391.9, 391.9, 391.85, 0, 391.271, 0.638296
120600, 391.95, 391.95, 391.95, 391.85, 0, 391.289, 0.632055
120700, 391.95, 391.9, 391.95, 391.8, -0.0500183, 391.305, 0.627215
120800, 391.9, 391.95, 392, 391.9, 0.0500183, 391.323, 0.616835
120900, 391.95, 391.9, 391.95, 391.85, -0.0500183, 391.341, 0.598076
121000, 391.95, 392, 392.1, 391.95, 0.0499878, 391.36, 0.585321
121100, 392, 391.95, 392.1, 391.85, -0.0499878, 391.374, 0.586088
121200, 391.9, 392.1, 392.15, 391.9, 0.200012, 391.392, 0.588101
121300, 392.05, 392.15, 392.15, 392, 0.100006, 391.407, 0.603273
121400, 392.15, 392.25, 392.25, 392.05, 0.100006, 391.419, 0.630575
121500, 392.25, 392.45, 392.45, 392.2, 0.200012, 391.434, 0.669628
121600, 392.45, 392.75, 392.75, 392.4, 0.299988, 391.454, 0.727531
121700, 392.75, 392.8, 392.85, 392.65, 0.0499878, 391.474, 0.784219
121800, 392.8, 392.65, 392.8, 392.55, -0.149994, 391.492, 0.82403
121900, 392.65, 392.55, 392.65, 392.4, -0.100006, 391.509, 0.854121
122000, 392.5, 392.6, 392.6, 392.45, 0.100006, 391.525, 0.88699
122100, 392.55, 392.25, 392.6, 392.25, -0.299988, 391.532, 0.900728
122200, 392.25, 392.2, 392.3, 392.2, -0.0499878, 391.539, 0.912549
122300, 392.2, 392.2, 392.25, 392.2, 0, 391.547, 0.924304
122400, 392.15, 392.05, 392.2, 391.9, -0.100006, 391.554, 0.930965
122500, 392.05, 392.25, 392.3, 392, 0.200012, 391.566, 0.941114
122600, 392.25, 392.45, 392.45, 392.25, 0.200012, 391.582, 0.957634
122700, 392.4, 392.3, 392.4, 392.25, -0.100006, 391.598, 0.961698
122800, 392.3, 392.3, 392.35, 392.3, 0, 391.614, 0.966176
122900, 392.3, 392.4, 392.45, 392.3, 0.100006, 391.63, 0.974757
123000, 392.4, 392.5, 392.6, 392.4, 0.100006, 391.647, 0.987591
123100, 392.5, 392.55, 392.7, 392.5, 0.0499878, 391.663, 1.00455
123200, 392.6, 392.6, 392.65, 392.55, 0, 391.676, 1.02518
123300, 392.6, 392.65, 392.65, 392.55, 0.0499878, 391.692, 1.04576
123400, 392.6, 392.55, 392.7, 392.55, -0.0500183, 391.707, 1.06004
123500, 392.6, 392.6, 392.6, 392.4, 0, 391.722, 1.07609
123600, 392.6, 392.55, 392.6, 392.55, -0.0500183, 391.739, 1.08512
123700, 392.55, 392.65, 392.7, 392.55, 0.100006, 391.756, 1.0992
123800, 392.65, 392.95, 392.95, 392.65, 0.300018, 391.774, 1.12849
123900, 392.9, 393.15, 393.25, 392.9, 0.25, 391.794, 1.1679
124000, 393.1, 393.15, 393.2, 393, 0.0499878, 391.814, 1.20519
124100, 393.15, 393.1, 393.15, 393, -0.0499878, 391.833, 1.23755
124200, 393.1, 393.05, 393.1, 392.95, -0.0500183, 391.853, 1.26362
124300, 393.05, 392.95, 393.05, 392.9, -0.0999756, 391.874, 1.27945
124400, 392.9, 392.9, 393, 392.9, 0, 391.893, 1.295
124500, 392.95, 392.95, 393, 392.8, 0, 391.914, 1.30786
124600, 392.9, 393.15, 393.2, 392.9, 0.25, 391.937, 1.32888
124700, 393.15, 393.1, 393.2, 393.1, -0.0499878, 391.959, 1.34701
124800, 393.1, 393.25, 393.25, 393.05, 0.149994, 391.983, 1.36884
124900, 393.25, 393.05, 393.3, 393, -0.200012, 392.006, 1.37904
125000, 393.05, 392.75, 393.15, 392.75, -0.299988, 392.023, 1.38085
125100, 392.75, 392.8, 392.85, 392.65, 0.0499878, 392.043, 1.38041
125200, 392.8, 392.7, 392.8, 392.65, -0.0999756, 392.063, 1.36974
125300, 392.7, 392.5, 392.7, 392.5, -0.200012, 392.081, 1.35392
125400, 392.5, 392.55, 392.65, 392.45, 0.0499878, 392.101, 1.3336
125500, 392.55, 392.6, 392.65, 392.55, 0.0500183, 392.121, 1.3148
125600, 392.55, 392.5, 392.6, 392.4, -0.0499878, 392.138, 1.29906
125700, 392.45, 392.4, 392.55, 392.3, -0.0500183, 392.152, 1.28651
125800, 392.35, 392.25, 392.35, 392.15, -0.100006, 392.164, 1.27055
125900, 392.25, 392.4, 392.45, 392.25, 0.149994, 392.18, 1.25086
130000, 392.35, 392.35, 392.4, 392.3, 0, 392.196, 1.22752
130100, 392.35, 392.3, 392.4, 392.25, -0.0500183, 392.209, 1.20707
130200, 392.3, 392.5, 392.55, 392.1, 0.200012, 392.226, 1.1849
130300, 392.45, 392.65, 392.65, 392.45, 0.199982, 392.246, 1.16105
130400, 392.65, 392.55, 392.65, 392.5, -0.100006, 392.262, 1.14108
130500, 392.55, 392.45, 392.55, 392.45, -0.0999756, 392.279, 1.11139
130600, 392.4, 392.65, 392.65, 392.4, 0.25, 392.297, 1.08488
130700, 392.65, 392.7, 392.85, 392.65, 0.0500183, 392.317, 1.05723
130800, 392.7, 392.7, 392.7, 392.65, 0, 392.336, 1.02737
130900, 392.65, 392.65, 392.65, 392.55, 0, 392.354, 0.99727
131000, 392.6, 392.7, 392.75, 392.6, 0.100006, 392.374, 0.959296
131100, 392.7, 392.95, 392.95, 392.7, 0.25, 392.395, 0.936696
131200, 392.95, 392.85, 392.95, 392.85, -0.100006, 392.414, 0.912
131300, 392.85, 392.7, 392.9, 392.7, -0.149994, 392.428, 0.893146
131400, 392.75, 392.8, 392.85, 392.7, 0.0499878, 392.445, 0.869281
131500, 392.8, 392.85, 392.9, 392.8, 0.0500183, 392.464, 0.834744
131600, 392.85, 392.75, 392.85, 392.65, -0.100006, 392.48, 0.808331
131700, 392.75, 392.8, 392.85, 392.75, 0.0499878, 392.496, 0.78377
131800, 392.75, 392.8, 392.85, 392.75, 0.0499878, 392.513, 0.750415
131900, 392.8, 392.75, 392.9, 392.75, -0.0499878, 392.526, 0.72663
132000, 392.75, 392.65, 392.75, 392.6, -0.100006, 392.538, 0.702894
132100, 392.6, 392.6, 392.7, 392.5, 0, 392.546, 0.69043
132200, 392.55, 392.45, 392.6, 392.45, -0.0999756, 392.551, 0.683464
132300, 392.4, 392.45, 392.5, 392.35, 0.0500183, 392.558, 0.668038
132400, 392.4, 392.4, 392.5, 392.4, 0, 392.564, 0.652489
132500, 392.35, 392.55, 392.55, 392.35, 0.199982, 392.572, 0.635185
132600, 392.55, 392.4, 392.6, 392.4, -0.149994, 392.578, 0.620866
132700, 392.4, 392.25, 392.4, 392.25, -0.149994, 392.582, 0.606473
132800, 392.25, 392.45, 392.55, 392.25, 0.200012, 392.588, 0.59039
132900, 392.45, 392.65, 392.7, 392.45, 0.199982, 392.598, 0.569846
133000, 392.6, 392.6, 392.65, 392.55, 0, 392.605, 0.553759
133100, 392.6, 392.45, 392.6, 392.45, -0.149994, 392.611, 0.535017
133200, 392.5, 392.5, 392.5, 392.35, 0, 392.616, 0.523158
133300, 392.5, 392.5, 392.6, 392.45, 0, 392.621, 0.513248
133400, 392.5, 392.4, 392.5, 392.4, -0.100006, 392.623, 0.508896
133500, 392.4, 392.45, 392.45, 392.4, 0.0500183, 392.623, 0.508896
133600, 392.4, 392.35, 392.45, 392.3, -0.0499878, 392.618, 0.511639
133700, 392.35, 392.4, 392.5, 392.35, 0.0499878, 392.613, 0.512226
133800, 392.4, 392.15, 392.4, 392.15, -0.25, 392.606, 0.522345
133900, 392.15, 392.2, 392.25, 392.1, 0.0500183, 392.602, 0.529963
134000, 392.2, 392.25, 392.25, 392, 0.0499878, 392.598, 0.535701
134100, 392.2, 392.3, 392.3, 392.15, 0.0999756, 392.598, 0.534192
134200, 392.3, 392.3, 392.4, 392.3, 0, 392.599, 0.530919
134300, 392.3, 392.3, 392.35, 392.3, 0, 392.601, 0.527613
134400, 392.3, 392.25, 392.35, 392.25, -0.0499878, 392.603, 0.518977
134500, 392.25, 392.25, 392.3, 392.2, 0, 392.603, 0.518977
134600, 392.25, 392.15, 392.3, 392.1, -0.100006, 392.599, 0.527613
134700, 392.1, 392.2, 392.25, 392.1, 0.100006, 392.598, 0.530907
134800, 392.15, 392.05, 392.2, 392.05, -0.100006, 392.595, 0.540741
134900, 392.05, 392.1, 392.15, 392.05, 0.0500183, 392.591, 0.550177
135000, 392.05, 392, 392.05, 392, -0.0499878, 392.585, 0.565333
135100, 391.95, 392.05, 392.05, 391.8, 0.0999756, 392.579, 0.577663
135200, 392, 392.05, 392.15, 392, 0.0499878, 392.572, 0.58946
135300, 392.05, 392.25, 392.35, 392.05, 0.200012, 392.567, 0.593496
135400, 392.25, 392.2, 392.3, 392.15, -0.0499878, 392.563, 0.599063
135500, 392.2, 392.25, 392.25, 392.15, 0.0499878, 392.558, 0.603003
135600, 392.25, 392.15, 392.3, 392.15, -0.100006, 392.553, 0.609785
135700, 392.15, 392.1, 392.2, 391.95, -0.0499878, 392.546, 0.617613
135800, 392.05, 392.05, 392.1, 391.95, 0, 392.535, 0.620566
135900, 392.05, 392.05, 392.15, 392.05, 0, 392.521, 0.614163
140000, 392.05, 392.2, 392.25, 392.05, 0.150024, 392.509, 0.601686
140100, 392.15, 392, 392.2, 392, -0.149994, 392.496, 0.597328
140200, 392, 391.95, 392, 391.9, -0.0499878, 392.482, 0.596291
140300, 391.95, 391.9, 392, 391.85, -0.0500183, 392.469, 0.600704
140400, 391.9, 391.75, 392, 391.75, -0.149994, 392.454, 0.613637
140500, 391.75, 391.8, 391.8, 391.5, 0.0499878, 392.44, 0.620364
140600, 391.8, 391.95, 391.95, 391.6, 0.150024, 392.425, 0.608894
140700, 391.95, 392.2, 392.35, 391.95, 0.25, 392.414, 0.591604
140800, 392.15, 392.15, 392.2, 392.1, 0, 392.4, 0.563694
140900, 392.1, 391.8, 392.15, 391.8, -0.300018, 392.384, 0.560046
141000, 391.8, 391.9, 392, 391.8, 0.100006, 392.374, 0.564134
141100, 391.9, 391.95, 392.05, 391.9, 0.0500183, 392.363, 0.563639
141200, 391.9, 391.85, 391.95, 391.8, -0.0499878, 392.352, 0.569849
141300, 391.85, 391.8, 391.95, 391.75, -0.0500183, 392.344, 0.581891
141400, 391.75, 391.75, 391.75, 391.6, 0, 392.334, 0.594724
141500, 391.7, 391.6, 391.75, 391.55, -0.100006, 392.321, 0.613552
141600, 391.6, 391.6, 391.7, 391.5, 0, 392.31, 0.632734
141700, 391.6, 391.55, 391.7, 391.5, -0.0500183, 392.299, 0.654505
141800, 391.6, 391.5, 391.6, 391.5, -0.100006, 392.29, 0.678125
141900, 391.5, 391.3, 391.55, 391.25, -0.200012, 392.276, 0.712389
142000, 391.25, 391.2, 391.3, 391.05, -0.0499878, 392.262, 0.751208
142100, 391.2, 391.4, 391.5, 391.2, 0.199982, 392.251, 0.775163
142200, 391.35, 391.25, 391.4, 391.25, -0.100006, 392.235, 0.804272
142300, 391.2, 391.55, 391.55, 391.2, 0.349976, 392.221, 0.812987
142400, 391.5, 391.55, 391.6, 391.45, 0.0499878, 392.209, 0.823073
142500, 391.55, 391.45, 391.65, 391.4, -0.0999756, 392.196, 0.838271
142600, 391.45, 391.4, 391.45, 391.25, -0.0500183, 392.181, 0.85037
142700, 391.35, 391.45, 391.6, 391.35, 0.100006, 392.165, 0.857527
142800, 391.4, 391.45, 391.5, 391.35, 0.0500183, 392.149, 0.863496
142900, 391.45, 391.25, 391.55, 391.25, -0.200012, 392.132, 0.878813
143000, 391.25, 391.2, 391.25, 391.1, -0.0499878, 392.113, 0.893413
143100, 391.2, 391.3, 391.3, 391.15, 0.0999756, 392.093, 0.891362
143200, 391.3, 391.2, 391.35, 391.2, -0.0999756, 392.072, 0.896638
143300, 391.15, 391.3, 391.3, 391.15, 0.149994, 392.054, 0.901553
143400, 391.35, 391.25, 391.35, 391.2, -0.100006, 392.035, 0.903244
143500, 391.25, 391.05, 391.25, 390.95, -0.200012, 392.013, 0.910563
