시간, 시가, 종가, 고가, 저가, Width, SMA(20), SD(20)
094500, 360.85, 360.7, 360.95, 360.65, -0.149994, -1.28538e+15, 2.28494e+16
094600, 360.7, 360.7, 360.75, 360.5, 0, -1.28538e+15, 2.28494e+16
094700, 360.75, 360.55, 360.8, 360.3, -0.200012, -1.28538e+15, 2.28494e+16
094800, 360.5, 361.05, 361.05, 360.5, 0.549988, -1.28538e+15, 2.28494e+16
094900, 361.05, 361.2, 361.6, 361.05, 0.150024, -1.28538e+15, 2.28494e+16
095000, 361.15, 361.1, 361.3, 360.95, -0.0499878, -1.28538e+15, 2.28494e+16
095100, 361.1, 360.95, 361.1, 360.9, -0.149994, -1.28538e+15, 2.28494e+16
095200, 360.95, 360.7, 360.95, 360.5, -0.25, -1.28538e+15, 2.28494e+16
095300, 360.7, 360.4, 360.7, 360.35, -0.300018, -1.28538e+15, 2.28494e+16
095400, 360.4, 360.4, 360.5, 360.35, 0, -1.28538e+15, 2.28494e+16
095500, 360.45, 360.15, 360.45, 360.1, -0.300018, -1.28538e+15, 2.28494e+16
095600, 360.15, 360.05, 360.2, 360.05, -0.100006, -1.28538e+15, 2.28494e+16
095700, 360.05, 360.25, 360.35, 360, 0.200012, -1.28538e+15, 2.28494e+16
095800, 360.25, 360.25, 360.35, 360.15, 0, -1.28538e+15, 2.28494e+16
095900, 360.25, 360.25, 360.25, 360.1, 0, -1.28538e+15, 2.28494e+16
100000, 360.25, 360.5, 360.55, 360.25, 0.25, -1.28538e+15, 2.28494e+16
100100, 360.55, 360.45, 360.65, 360.35, -0.0999756, -1.28538e+15, 2.28494e+16
100200, 360.45, 360.5, 360.55, 360.25, 0.0499878, -1.28538e+15, 2.28494e+16
100300, 360.45, 360.45, 360.5, 360.3, 0, -1.28538e+15, 2.28494e+16
100400, 360.45, 360.65, 360.75, 360.4, 0.199982, 356.117, 80.1824
100500, 360.65, 360.9, 360.9, 360.6, 0.25, 360.628, 2.82816
100600, 360.95, 361, 361.05, 360.85, 0.0499878, 360.662, 2.78026
100700, 361, 361.25, 361.3, 360.95, 0.25, 360.698, 2.73398
100800, 361.25, 361.2, 361.3, 361.05, -0.0499878, 360.732, 2.69092
100900, 361.2, 361, 361.3, 360.9, -0.200012, 360.767, 2.63045
101000, 361, 360.7, 361, 360.6, -0.299988, 360.799, 2.56379
101100, 360.65, 360.5, 360.7, 360.4, -0.149994, 360.829, 2.49193
101200, 360.55, 360.9, 360.9, 360.5, 0.350006, 360.865, 2.40928
101300, 360.95, 361.05, 361.05, 360.9, 0.0999756, 360.902, 2.32476
101400, 361.05, 361.05, 361.1, 360.85, 0, 360.939, 2.23773
101500, 361.05, 361.4, 361.4, 361.05, 0.350006, 360.979, 2.15643
101600, 361.35, 361.1, 361.35, 361.05, -0.25, 361.016, 2.06044
101700, 361.1, 361.05, 361.15, 360.9, -0.0500183, 361.049, 1.9712
101800, 361, 361, 361.05, 360.85, 0, 361.082, 1.87898
101900, 361.05, 360.45, 361.1, 360.4, -0.599976, 361.106, 1.793
102000, 360.4, 360.55, 360.7, 360.4, 0.149994, 361.131, 1.70326
102100, 360.55, 360.6, 360.65, 360.5, 0.0500183, 361.142, 1.6791
102200, 360.6, 360.6, 360.75, 360.45, 0, 361.149, 1.66561
102300, 360.6, 360.9, 360.95, 360.55, 0.299988, 361.16, 1.64647
102400, 360.95, 360.7, 361, 360.7, -0.25, 361.166, 1.6356
102500, 360.7, 360.85, 360.95, 360.7, 0.149994, 361.18, 1.60598
102600, 360.85, 360.85, 361, 360.85, 0, 361.196, 1.56806
102700, 360.85, 361.05, 361.05, 360.85, 0.199982, 361.215, 1.52138
102800, 361.05, 361.2, 361.25, 361.05, 0.150024, 361.226, 1.5074
102900, 361.15, 360.9, 361.15, 360.75, -0.25, 361.229, 1.50364
103000, 360.9, 361, 361, 360.85, 0.100006, 361.218, 1.49685
103100, 361, 360.65, 361.15, 360.65, -0.350006, 361.206, 1.49962
103200, 360.65, 360.9, 360.9, 360.6, 0.25, 361.196, 1.4961
103300, 360.85, 360.6, 361, 360.6, -0.25, 361.179, 1.49338
103400, 360.65, 360.7, 360.8, 360.65, 0.0500183, 361.162, 1.48259
103500, 360.7, 360.7, 360.75, 360.65, 0, 361.136, 1.44222
103600, 360.7, 360.8, 360.85, 360.7, 0.0999756, 361.114, 1.40588
103700, 360.75, 360.65, 360.8, 360.65, -0.100006, 361.088, 1.36338
103800, 360.65, 360.6, 360.65, 360.5, -0.0499878, 361.056, 1.28199
103900, 360.6, 361, 361, 360.6, 0.399994, 361.031, 1.20907
104000, 361, 361, 361.25, 360.95, 0, 361.011, 1.1529
104100, 361.05, 360.9, 361.2, 360.85, -0.149994, 360.986, 1.07182
104200, 360.95, 361.1, 361.1, 360.9, 0.149994, 360.964, 0.986786
104300, 361.05, 360.65, 361.05, 360.6, -0.399994, 360.942, 0.938497
104400, 360.7, 360.4, 360.7, 360.3, -0.300018, 360.921, 0.909228
104500, 360.45, 360.25, 360.45, 360.2, -0.200012, 360.894, 0.858488
104600, 360.25, 360.3, 360.35, 360.15, 0.0499878, 360.864, 0.766844
104700, 360.3, 360.2, 360.35, 360.15, -0.0999756, 360.839, 0.715188
104800, 360.25, 360.45, 360.5, 360.2, 0.200012, 360.829, 0.715663
104900, 360.45, 360.35, 360.45, 360.35, -0.100006, 360.82, 0.720867
105000, 360.35, 360.6, 360.65, 360.25, 0.25, 360.816, 0.721905
105100, 360.65, 360.6, 360.8, 360.6, -0.0499878, 360.813, 0.723488
105200, 360.65, 360.6, 360.85, 360.6, -0.0499878, 360.806, 0.71972
105300, 360.6, 360.35, 360.6, 360.3, -0.25, 360.796, 0.722528
105400, 360.3, 360.35, 360.35, 360.25, 0.0500183, 360.783, 0.716256
105500, 360.35, 360.35, 360.35, 360.3, 0, 360.769, 0.706641
105600, 360.3, 360.2, 360.35, 360.2, -0.0999756, 360.751, 0.689471
105700, 360.2, 360.25, 360.3, 360.15, 0.0499878, 360.732, 0.664471
105800, 360.25, 360.3, 360.3, 360.2, 0.0499878, 360.72, 0.658899
105900, 360.3, 360.2, 360.3, 360.05, -0.0999756, 360.707, 0.657977
110000, 360.2, 360.15, 360.2, 360.05, -0.0500183, 360.693, 0.657977
110100, 360.2, 360.05, 360.25, 360, -0.150024, 360.677, 0.658957
110200, 360, 360.2, 360.3, 359.95, 0.200012, 360.664, 0.652298
110300, 360.2, 360.3, 360.3, 360.2, 0.0999756, 360.657, 0.655886
110400, 360.35, 360.4, 360.5, 360.35, 0.0499878, 360.651, 0.656882
110500, 360.4, 360.25, 360.45, 360.2, -0.149994, 360.646, 0.662796
110600, 360.2, 360.3, 360.4, 360.2, 0.0999756, 360.641, 0.667101
110700, 360.3, 360.7, 360.7, 360.3, 0.400024, 360.643, 0.666915
110800, 360.7, 360.55, 360.75, 360.5, -0.150024, 360.636, 0.660867
110900, 360.6, 360.5, 360.6, 360.5, -0.100006, 360.628, 0.649211
111000, 360.55, 360.6, 360.65, 360.5, 0.0500183, 360.621, 0.640464
111100, 360.65, 360.55, 360.75, 360.5, -0.100006, 360.616, 0.636352
111200, 360.55, 360.7, 360.7, 360.55, 0.150024, 360.616, 0.636352
111300, 360.7, 360.6, 360.75, 360.6, -0.100006, 360.619, 0.634502
111400, 360.65, 360.5, 360.7, 360.45, -0.149994, 360.62, 0.633166
111500, 360.5, 360.55, 360.65, 360.5, 0.0499878, 360.625, 0.624499
111600, 360.6, 360.6, 360.65, 360.5, 0, 360.632, 0.610991
111700, 360.6, 360.75, 360.8, 360.6, 0.149994, 360.638, 0.605441
111800, 360.75, 360.45, 360.75, 360.45, -0.299988, 360.641, 0.600643
111900, 360.45, 360.6, 360.65, 360.45, 0.149994, 360.645, 0.594263
112000, 360.6, 360.7, 360.7, 360.55, 0.100006, 360.647, 0.593484
112100, 360.75, 360.8, 360.95, 360.75, 0.0499878, 360.652, 0.592755
112200, 360.8, 360.6, 360.85, 360.6, -0.199982, 360.653, 0.59189
112300, 360.6, 360.6, 360.6, 360.45, 0, 360.655, 0.590253
112400, 360.65, 360.75, 360.75, 360.6, 0.100006, 360.656, 0.590629
112500, 360.7, 360.85, 360.9, 360.7, 0.149994, 360.656, 0.589701
112600, 360.85, 360.5, 360.85, 360.45, -0.350006, 360.649, 0.585553
112700, 360.45, 360.55, 360.6, 360.45, 0.0999756, 360.641, 0.570107
112800, 360.5, 360.45, 360.5, 360.4, -0.0499878, 360.631, 0.557532
112900, 360.45, 360.4, 360.45, 360.35, -0.0500183, 360.624, 0.553617
113000, 360.4, 360.45, 360.55, 360.4, 0.0500183, 360.621, 0.554681
113100, 360.45, 360.4, 360.45, 360.4, -0.0500183, 360.619, 0.556212
113200, 360.4, 360.25, 360.45, 360.2, -0.149994, 360.611, 0.558562
113300, 360.25, 360.35, 360.4, 360.2, 0.100006, 360.602, 0.552697
113400, 360.3, 360.25, 360.35, 360.2, -0.0499878, 360.592, 0.548885
113500, 360.25, 360.25, 360.3, 360.25, 0, 360.578, 0.523174
113600, 360.3, 360.35, 360.35, 360.25, 0.0500183, 360.569, 0.512195
113700, 360.4, 360.3, 360.45, 360.3, -0.100006, 360.559, 0.504008
113800, 360.3, 360.45, 360.45, 360.3, 0.150024, 360.552, 0.494697
113900, 360.4, 360.65, 360.65, 360.4, 0.25, 360.555, 0.494622
114000, 360.65, 360.4, 360.7, 360.4, -0.25, 360.553, 0.495819
114100, 360.4, 360.3, 360.45, 360.25, -0.100006, 360.549, 0.498873
114200, 360.3, 360.5, 360.5, 360.3, 0.200012, 360.548, 0.498861
114300, 360.5, 360.35, 360.55, 360.35, -0.149994, 360.541, 0.494414
114400, 360.4, 360.5, 360.5, 360.4, 0.100006, 360.539, 0.493198
114500, 360.5, 360.55, 360.6, 360.5, 0.0499878, 360.535, 0.488212
114600, 360.5, 360.35, 360.5, 360.25, -0.149994, 360.529, 0.48471
114700, 360.4, 360.45, 360.45, 360.35, 0.0500183, 360.521, 0.470579
114800, 360.4, 360.35, 360.45, 360.35, -0.0499878, 360.511, 0.446569
114900, 360.35, 360.25, 360.4, 360.25, -0.100006, 360.502, 0.44156
115000, 360.25, 360.05, 360.25, 360, -0.200012, 360.491, 0.438491
115100, 360.05, 359.8, 360.05, 359.8, -0.25, 360.48, 0.463036
115200, 359.85, 359.8, 359.85, 359.75, -0.0500183, 360.466, 0.477438
115300, 359.75, 359.6, 359.75, 359.55, -0.149994, 360.454, 0.513757
115400, 359.6, 359.7, 359.7, 359.5, 0.100006, 360.441, 0.537304
115500, 359.7, 359.65, 359.8, 359.6, -0.0500183, 360.428, 0.562106
115600, 359.65, 359.45, 359.65, 359.4, -0.199982, 360.411, 0.596444
115700, 359.45, 359.45, 359.5, 359.4, 0, 360.396, 0.631026
115800, 359.45, 359.3, 359.5, 359.15, -0.150024, 360.38, 0.674649
115900, 359.3, 359.2, 359.3, 359.1, -0.0999756, 360.357, 0.709595
120000, 359.15, 359, 359.2, 359, -0.149994, 360.332, 0.756654
120100, 359.05, 359.1, 359.15, 359, 0.0500183, 360.31, 0.793946
120200, 359.1, 359.05, 359.15, 358.9, -0.0500183, 360.284, 0.822131
120300, 359, 359.05, 359.2, 358.95, 0.0499878, 360.264, 0.86244
120400, 359, 359.05, 359.05, 358.95, 0.0499878, 360.247, 0.903039
120500, 359.05, 358.95, 359.15, 358.95, -0.0999756, 360.231, 0.947944
120600, 359, 358.95, 359.05, 358.9, -0.0499878, 360.214, 0.989596
120700, 358.95, 358.8, 358.95, 358.75, -0.150024, 360.197, 1.03831
120800, 358.75, 358.65, 358.8, 358.65, -0.100006, 360.174, 1.09202
120900, 358.65, 358.7, 358.8, 358.6, 0.0500183, 360.154, 1.13927
121000, 358.65, 358.65, 358.7, 358.5, 0, 360.129, 1.18266
121100, 358.65, 358.85, 358.9, 358.6, 0.200012, 360.107, 1.21142
121200, 358.85, 358.85, 358.9, 358.8, 0, 360.086, 1.23796
121300, 358.85, 359.05, 359.05, 358.85, 0.199982, 360.069, 1.25763
121400, 359, 359.05, 359.1, 358.95, 0.0499878, 360.053, 1.27616
121500, 359.1, 358.95, 359.1, 358.95, -0.149994, 360.036, 1.29761
121600, 358.9, 358.95, 359, 358.9, 0.0500183, 360.02, 1.31924
121700, 358.95, 359.25, 359.25, 358.9, 0.299988, 360.007, 1.3292
121800, 359.25, 359.35, 359.35, 359.15, 0.100006, 359.996, 1.3355
121900, 359.3, 359.1, 359.35, 359.1, -0.199982, 359.982, 1.34937
122000, 359.1, 359.25, 359.25, 359.1, 0.149994, 359.971, 1.35856
122100, 359.2, 359.3, 359.4, 359.15, 0.0999756, 359.961, 1.36656
122200, 359.35, 359.5, 359.5, 359.3, 0.149994, 359.952, 1.3693
122300, 359.5, 359.45, 359.55, 359.4, -0.0499878, 359.942, 1.37154
122400, 359.45, 359.4, 359.5, 359.3, -0.0500183, 359.929, 1.37283
122500, 359.4, 359.25, 359.4, 359.25, -0.149994, 359.917, 1.37913
122600, 359.2, 359.25, 359.25, 359.05, 0.0499878, 359.904, 1.38427
122700, 359.25, 359.35, 359.35, 359.15, 0.100006, 359.887, 1.37793
122800, 359.3, 359.2, 359.3, 359.15, -0.0999756, 359.87, 1.3781
122900, 359.15, 359.15, 359.25, 359.15, 0, 359.853, 1.37989
123000, 359.15, 359.15, 359.15, 359.05, 0, 359.835, 1.37826
123100, 359.15, 359.1, 359.15, 359.05, -0.0499878, 359.817, 1.37831
123200, 359.05, 358.95, 359.1, 358.9, -0.0999756, 359.795, 1.3771
123300, 358.95, 358.85, 359, 358.85, -0.100006, 359.773, 1.38085
123400, 358.85, 359, 359.05, 358.85, 0.149994, 359.754, 1.38159
123500, 358.95, 359.05, 359.15, 358.9, 0.0999756, 359.736, 1.3786
123600, 359, 359, 359.1, 359, 0, 359.716, 1.37428
123700, 359, 359.05, 359.15, 358.95, 0.0499878, 359.694, 1.36217
123800, 359.1, 358.95, 359.1, 358.9, -0.149994, 359.676, 1.36134
123900, 358.95, 359, 359, 358.85, 0.0499878, 359.656, 1.35342
124000, 359.05, 358.9, 359.05, 358.9, -0.149994, 359.633, 1.34303
124100, 358.95, 359.15, 359.15, 358.9, 0.199982, 359.612, 1.32122
124200, 359.15, 359.05, 359.15, 359.05, -0.100006, 359.593, 1.30812
124300, 359, 359, 359.05, 358.95, 0, 359.573, 1.29479
124400, 359.05, 359.15, 359.15, 359.05, 0.100006, 359.553, 1.27066
124500, 359.15, 359.1, 359.2, 359.05, -0.0499878, 359.531, 1.2405
124600, 359.1, 359.05, 359.1, 358.95, -0.0500183, 359.513, 1.22564
124700, 359.05, 359, 359.05, 359, -0.0499878, 359.494, 1.20834
124800, 358.95, 358.7, 359, 358.65, -0.25, 359.472, 1.20165
124900, 358.65, 358.75, 358.8, 358.6, 0.100006, 359.451, 1.19384
125000, 358.8, 358.9, 358.95, 358.8, 0.100006, 359.432, 1.17858
125100, 358.9, 358.7, 358.9, 358.7, -0.199982, 359.411, 1.16926
125200, 358.65, 358.85, 358.9, 358.65, 0.200012, 359.393, 1.16036
125300, 358.8, 358.95, 358.95, 358.8, 0.150024, 359.376, 1.14422
125400, 358.9, 358.9, 358.9, 358.8, 0, 359.359, 1.1319
125500, 358.85, 358.85, 358.95, 358.8, 0, 359.341, 1.11946
125600, 358.85, 358.95, 358.95, 358.8, 0.100006, 359.324, 1.09943
125700, 358.9, 358.85, 358.9, 358.8, -0.0499878, 359.306, 1.08213
125800, 358.9, 358.85, 358.9, 358.8, -0.0499878, 359.286, 1.0556
125900, 358.8, 358.8, 358.85, 358.8, 0, 359.263, 1.01532
130000, 358.8, 358.7, 358.8, 358.7, -0.0999756, 359.241, 0.990046
130100, 358.65, 358.65, 358.8, 358.6, 0, 359.221, 0.969496
130200, 358.7, 358.8, 358.8, 358.7, 0.0999756, 359.199, 0.93012
130300, 358.8, 358.6, 358.8, 358.6, -0.199982, 359.177, 0.902759
130400, 358.6, 358.3, 358.65, 358.2, -0.300018, 359.15, 0.873498
130500, 358.3, 358, 358.3, 357.95, -0.299988, 359.118, 0.852679
130600, 358, 358.1, 358.1, 357.9, 0.100006, 359.09, 0.83657
130700, 358.05, 358.15, 358.15, 357.95, 0.100006, 359.061, 0.805135
130800, 358.2, 358.1, 358.3, 358.05, -0.100006, 359.033, 0.779893
130900, 358.05, 357.95, 358.05, 357.9, -0.0999756, 359.004, 0.767818
131000, 357.95, 357.9, 358, 357.9, -0.0500183, 358.977, 0.770048
131100, 357.9, 357.95, 358, 357.9, 0.0500183, 358.954, 0.780895
131200, 357.95, 358.2, 358.2, 357.95, 0.25, 358.934, 0.775175
131300, 358.2, 358.3, 358.35, 358.15, 0.0999756, 358.918, 0.773182
131400, 358.25, 358.2, 358.3, 358.15, -0.0499878, 358.899, 0.769169
131500, 358.15, 358.25, 358.3, 358.15, 0.100006, 358.882, 0.763747
131600, 358.3, 358.25, 358.35, 358.25, -0.0499878, 358.867, 0.765659
131700, 358.25, 358.4, 358.45, 358.2, 0.149994, 358.854, 0.76121
131800, 358.35, 358.35, 358.4, 358.3, 0, 358.842, 0.762633
131900, 358.4, 358.35, 358.4, 358.2, -0.0499878, 358.831, 0.766055
132000, 358.35, 358.55, 358.6, 358.35, 0.199982, 358.826, 0.767623
132100, 358.5, 358.45, 358.6, 358.45, -0.0499878, 358.817, 0.769592
132200, 358.5, 358.6, 358.65, 358.4, 0.100006, 358.812, 0.76929
132300, 358.6, 358.55, 358.6, 358.5, -0.0500183, 358.806, 0.769575
132400, 358.5, 358.45, 358.55, 358.45, -0.0499878, 358.798, 0.771595
132500, 358.45, 358.4, 358.45, 358.35, -0.0500183, 358.791, 0.775849
132600, 358.4, 358.3, 358.4, 358.25, -0.100006, 358.783, 0.782613
132700, 358.3, 358.4, 358.4, 358.3, 0.100006, 358.778, 0.787216
132800, 358.4, 358.3, 358.4, 358.25, -0.100006, 358.774, 0.793878
132900, 358.35, 358.35, 358.4, 358.3, 0, 358.769, 0.799295
133000, 358.35, 358.2, 358.35, 358.15, -0.149994, 358.764, 0.808852
133100, 358.25, 358.35, 358.4, 358.2, 0.100006, 358.758, 0.813801
133200, 358.4, 358.45, 358.45, 358.35, 0.0500183, 358.753, 0.816377
133300, 358.45, 358.4, 358.45, 358.3, -0.0500183, 358.744, 0.81731
133400, 358.4, 358.35, 358.4, 358.25, -0.0499878, 358.736, 0.819022
133500, 358.35, 358.45, 358.45, 358.3, 0.100006, 358.729, 0.820013
133600, 358.4, 358.6, 358.65, 358.4, 0.200012, 358.725, 0.818991
133700, 358.6, 358.7, 358.7, 358.55, 0.100006, 358.718, 0.810437
133800, 358.7, 358.65, 358.75, 358.55, -0.0500183, 358.709, 0.797979
133900, 358.6, 358.65, 358.75, 358.55, 0.0499878, 358.704, 0.793215
134000, 358.7, 358.85, 358.85, 358.65, 0.149994, 358.699, 0.784373
134100, 358.8, 358.9, 358.9, 358.75, 0.100006, 358.694, 0.77401
134200, 358.9, 358.75, 358.9, 358.7, -0.149994, 358.684, 0.752593
134300, 358.7, 358.7, 358.75, 358.65, 0, 358.675, 0.73263
134400, 358.7, 358.75, 358.75, 358.65, 0.0499878, 358.667, 0.714481
134500, 358.75, 358.8, 358.85, 358.75, 0.0499878, 358.661, 0.703023
134600, 358.8, 358.45, 358.8, 358.45, -0.349976, 358.651, 0.691911
134700, 358.45, 358.3, 358.55, 358.3, -0.150024, 358.638, 0.678091
134800, 358.3, 358.4, 358.4, 358.3, 0.100006, 358.628, 0.668175
134900, 358.4, 358.55, 358.55, 358.35, 0.149994, 358.621, 0.657967
135000, 358.55, 358.6, 358.7, 358.55, 0.0500183, 358.614, 0.647102
135100, 358.6, 358.55, 358.7, 358.5, -0.0500183, 358.607, 0.637913
135200, 358.5, 358.3, 358.5, 358.25, -0.200012, 358.599, 0.636782
135300, 358.25, 358.5, 358.5, 358.25, 0.25, 358.594, 0.634622
135400, 358.5, 358.6, 358.6, 358.4, 0.100006, 358.589, 0.628029
135500, 358.6, 358.55, 358.65, 358.55, -0.0500183, 358.583, 0.619462
135600, 358.55, 358.5, 358.6, 358.5, -0.0499878, 358.577, 0.612563
135700, 358.5, 358.6, 358.65, 358.5, 0.100006, 358.571, 0.603276
135800, 358.6, 358.65, 358.65, 358.5, 0.0499878, 358.567, 0.597514
135900, 358.65, 358.6, 358.7, 358.55, -0.0499878, 358.562, 0.589595
140000, 358.6, 358.75, 358.75, 358.6, 0.149994, 358.561, 0.586235
140100, 358.7, 359.05, 359.05, 358.7, 0.349976, 358.559, 0.581611
140200, 359, 359.05, 359.1, 358.95, 0.0499878, 358.559, 0.581611
140300, 359, 358.9, 359.1, 358.9, -0.100006, 358.558, 0.578237
140400, 358.9, 358.95, 358.95, 358.8, 0.0500183, 358.556, 0.569646
140500, 358.95, 358.75, 358.95, 358.75, -0.200012, 358.551, 0.558114
140600, 358.8, 358.85, 359, 358.8, 0.0500183, 358.549, 0.550902
140700, 358.85, 358.9, 358.95, 358.8, 0.0499878, 358.547, 0.547242
140800, 358.9, 358.75, 358.95, 358.75, -0.149994, 358.548, 0.548051
140900, 358.7, 358.65, 358.7, 358.6, -0.0500183, 358.547, 0.546657
141000, 358.65, 358.85, 358.85, 358.65, 0.200012, 358.546, 0.545154
141100, 358.85, 359.1, 359.15, 358.85, 0.25, 358.551, 0.557891
141200, 359.1, 359.05, 359.1, 359, -0.0500183, 358.554, 0.564971
141300, 359, 358.95, 359, 358.95, -0.0499878, 358.554, 0.564971
141400, 359, 359.05, 359.05, 358.95, 0.0499878, 358.556, 0.570523
141500, 359.05, 359.05, 359.1, 358.95, 0, 358.558, 0.577372
141600, 359.05, 359, 359.1, 358.95, -0.0499878, 358.559, 0.579172
141700, 359, 358.9, 359.05, 358.9, -0.100006, 358.559, 0.580534
141800, 358.95, 358.8, 358.95, 358.8, -0.150024, 358.559, 0.579387
141900, 358.8, 358.8, 358.95, 358.8, 0, 358.559, 0.579387
142000, 358.8, 358.8, 358.85, 358.8, 0, 358.56, 0.581029
142100, 358.8, 358.75, 358.85, 358.7, -0.0499878, 358.561, 0.582228
142200, 358.8, 358.8, 358.8, 358.7, 0, 358.561, 0.582228
142300, 358.8, 358.75, 358.8, 358.7, -0.0499878, 358.563, 0.583679
