시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 286.95, 286.4, 286.95, 286.3, -0.550018, 14.32, 124.839, 4.77333, 0, 0, 0, 0, 0, 0, 177, -341, 0, 0, 3313, -3313, 0, 0.49, 3.59, 0, 0, 0, 0
090200, 286.35, 286.85, 286.9, 286.25, 0.5, 28.6625, 171.975, 9.55417, 0, 0, 0, 0, 0, 0, 175, -339, 0, 0, 2231, 2231, 0, 0.55, 3.34, -111, 66, 0, 0
090300, 286.85, 286.65, 286.85, 286.45, -0.200012, 42.995, 204.697, 14.3317, 0, 0, 0, 0, 0, 0, 240, -425, 0, 0, 1134, -1134, 0, 0.52, 3.42, -111, 66, 0, 0
090400, 286.65, 287, 287.15, 286.5, 0.350006, 57.345, 229.38, 19.115, 0, 0, 0, 0, 0, 0, 297, -511, 0, 0, 2379, 2379, 0, 0.56, 3.26, -859, 260, 0, 0
090500, 287.05, 287, 287.15, 286.85, -0.0499878, 71.695, 248.359, 23.8983, 0, 0, 0, 0, 0, 0, 519, -565, 0, 0, 1538, -1538, 0, 0.56, 3.27, -812, 344, 0, 0
090600, 287, 286.9, 287.05, 286.7, -0.100006, 86.04, 262.857, 28.68, 0, 0, 0, 0, 0, 0, 196, -508, 3, -33, 1567, -1567, 0, 0.54, 3.32, -812, 344, -162, 68
090700, 286.95, 286.65, 286.95, 286.5, -0.300018, 100.373, 273.569, 33.4575, 0, 0, 0, 0, 0, 0, 172, -555, 0, -43, 1202, -1202, 0, 0.51, 3.4, -1200, 312, -217, 49
090800, 286.65, 286.95, 287, 286.65, 0.300018, 114.72, 281.006, 38.24, 0, 0, 0, 0, 0, 0, 304, -628, 12, -40, 1199, 1199, 0, 0.53, 3.26, -1448, 312, -267, 49
090900, 286.95, 287.05, 287.25, 286.95, 0.0999756, 129.072, 285.39, 43.0242, 1, 0, 0, 0, 0, 0, 386, -652, 17, -28, 1079, 1079, 0, 0.55, 3.17, -1448, 312, -117, 10
091000, 287.1, 287.2, 287.25, 287.05, 0.100006, 143.432, 286.865, 47.8108, 2, 0, 0, 0, 0, 0, 404, -647, -23, -16, 880, 880, 0, 0.56, 3.15, -1524, 375, -142, 6
091100, 287.15, 287.05, 287.2, 287, -0.100006, 157.785, 285.444, 52.595, 2, 0, 0, 0, 0, 0, 263, -635, 13, -25, 733, -733, 0, 0.55, 3.19, -1568, 375, -151, 6
091200, 287.1, 287.3, 287.35, 287.05, 0.199982, 172.15, 281.12, 57.3833, 3, 0, 0, 0, 0, 0, 174, -691, 0, -27, 1444, 1444, 0, 0.57, 3.08, -1568, 375, -73, 12
091300, 287.3, 287.1, 287.3, 287, -0.199982, 186.505, 273.715, 62.1683, 3, 0, 0, 0, 0, 0, 136, -759, -33, -26, 1434, -1434, 0, 0.55, 3.16, -1504, 458, -11, 29
091400, 287.1, 286.8, 287.1, 286.75, -0.300018, 200.845, 262.968, 66.9483, 3, 0, 0, 0, 0, 0, 30, -754, -71, -20, 1034, -1034, 0, 0.52, 3.3, -1514, 366, -13, 10
091500, 286.8, 286.75, 286.95, 286.7, -0.0499878, 215.182, 248.472, 71.7275, 3, 0, 0, 0, 0, 0, -80, -675, -96, -5, 1075, -1075, 0, 0.5, 3.35, -1514, 366, 2, -1
091600, 286.7, 286.85, 286.95, 286.65, 0.149994, 229.525, 229.525, 76.5083, 3, 0, 0, 0, 0, 0, 277, -734, 2, -19, 710, 710, 0, 0.53, 3.27, -1699, 349, -26, -5
091700, 286.85, 286.7, 286.9, 286.6, -0.149994, 243.86, 204.884, 81.2867, 3, 0, 0, 0, 0, 0, 189, -700, 3, -1, 703, -703, 0, 0.5, 3.35, -1701, 386, -26, 2
091800, 286.7, 286.75, 286.85, 286.6, 0.0499878, 258.197, 172.132, 86.0658, 3, 0, 0, 0, 0, 0, 256, -682, 24, 15, 1026, 1026, 0, 0.5, 3.33, -1701, 386, -39, -14
091900, 286.7, 286.9, 287, 286.65, 0.199982, 272.542, 125.052, 90.8475, 3, 0, 0, 0, 0, 0, 232, -745, 40, 1, 919, 919, 0, 0.52, 3.26, -1713, 384, -39, 3
092000, 286.9, 286.6, 287, 286.6, -0.299988, 286.872, 0.425998, 95.6242, 3, 0, 0, 0, 0, 0, 248, -818, 65, -28, 847, -847, 0, 0.49, 3.35, -1648, 522, -26, 31
092100, 286.6, 286.5, 286.7, 286.45, -0.100006, 286.878, 0.405553, 100.399, 3, 0, 0, 0, 0, 0, 161, -800, -23, -13, 1071, -1071, 0, 0.48, 3.41, -1648, 522, 10, 34
092200, 286.55, 286.65, 286.7, 286.5, 0.100006, 286.867, 0.417461, 105.177, 3, 0, 0, 0, 0, 0, 330, -1003, 28, -60, 888, 888, 0, 0.48, 3.32, -1599, 507, 20, 24
092300, 286.65, 286.55, 286.75, 286.5, -0.100006, 286.862, 0.429971, 109.952, 3, 0, 0, 0, 0, 0, 433, -1048, 35, -73, 682, -682, 0, 0.47, 3.41, -1723, 550, -4, 32
092400, 286.55, 286.45, 286.55, 286.35, -0.0999756, 286.835, 0.460541, 114.727, 3, 0, 0, 0, 0, 0, 211, -1014, -4, -53, 836, -836, 0, 0.45, 3.45, -1723, 550, -2, 33
092500, 286.45, 286.55, 286.6, 286.4, 0.0999756, 286.813, 0.469972, 119.502, 3, 0, 0, 0, 0, 0, 313, -1004, 13, -37, 613, 613, 0, 0.45, 3.39, -1728, 438, -16, -16
092600, 286.5, 286.45, 286.6, 286.4, -0.0499878, 286.79, 0.493556, 124.277, 3, 0, 0, 0, 0, 0, 320, -990, 31, -38, 584, -584, 0, 0.45, 3.42, -1713, 486, -13, -7
092700, 286.45, 286.35, 286.55, 286.3, -0.100006, 286.775, 0.526779, 129.049, 3, 1, 0, 0, 0, 0, 265, -978, -13, 5, 711, -711, 0, 0.44, 3.47, -1713, 486, -22, -4
092800, 286.35, 286.4, 286.45, 286.25, 0.0499878, 286.747, 0.544491, 133.822, 3, 1, 0, 0, 0, 0, 82, -886, -70, 32, 897, 897, 0, 0.45, 3.45, -1713, 468, 2, -16
092900, 286.4, 286.25, 286.4, 286.25, -0.149994, 286.707, 0.566809, 138.593, 3, 2, 0, 0, 0, 0, 80, -885, -26, 25, 538, -538, 0, 0.42, 3.52, -1732, 476, -1, -14
093000, 286.25, 286.45, 286.5, 286.25, 0.200012, 286.67, 0.529522, 143.367, 3, 2, 286.25, 29, 287.3, 12, 60, -881, -50, 24, 680, 680, 0, 0.44, 3.41, -1732, 476, 0, 7
093100, 286.45, 286.6, 286.7, 286.45, 0.149994, 286.647, 0.50047, 148.144, 3, 2, 286.25, 29, 287.3, 12, 133, -917, -37, 14, 941, 941, 0, 0.46, 3.34, -1778, 456, -13, -6
093200, 286.6, 286.3, 286.6, 286.1, -0.300018, 286.598, 0.423645, 152.916, 3, 2, 286.25, 29, 287.3, 12, 30, -800, -47, 35, 1529, -1529, 0, 0.43, 3.49, -1788, 445, -15, -8
093300, 286.3, 286.35, 286.35, 286.2, 0.0500183, 286.56, 0.368237, 157.688, 3, 2, 286.25, 29, 287.3, 12, 166, -671, 16, 43, 509, 509, 0, 0.43, 3.47, -1788, 445, -15, -4
093400, 286.3, 286.45, 286.45, 286.3, 0.150024, 286.543, 0.353941, 162.462, 3, 2, 286.25, 29, 287.3, 12, 105, -677, 5, 41, 331, 331, 0, 0.43, 3.42, -1820, 416, -17, -12
093500, 286.4, 286.5, 286.5, 286.4, 0.100006, 286.53, 0.341174, 167.238, 3, 2, 286.25, 29, 287.3, 12, 65, -702, 1, 35, 477, 477, 0, 0.44, 3.36, -1835, 415, -20, -12
093600, 286.55, 286.5, 286.7, 286.4, -0.0499878, 286.513, 0.308016, 172.013, 3, 2, 286.25, 29, 287.3, 12, -30, -697, -32, 44, 894, -894, 0, 0.44, 3.36, -1835, 415, -11, -8
093700, 286.5, 286.55, 286.55, 286.4, 0.0499878, 286.505, 0.296476, 176.788, 3, 2, 286.25, 29, 287.3, 12, -57, -686, -17, 22, 226, 226, 0, 0.45, 3.33, -1856, 388, -13, -11
093800, 286.6, 286.6, 286.7, 286.55, 0, 286.497, 0.27834, 181.565, 3, 2, 286.25, 29, 287.3, 12, 12, -682, -30, -2, 390, -390, 0, 0.46, 3.3, -1918, 402, -26, -8
093900, 286.65, 286.75, 286.85, 286.65, 0.100006, 286.49, 0.239998, 186.344, 3, 2, 286.25, 29, 287.3, 12, -4, -669, -21, 1, 577, 577, 0, 0.47, 3.22, -1918, 402, -19, -2
094000, 286.75, 286.8, 286.85, 286.75, 0.0499878, 286.5, 0.272025, 191.124, 3, 2, 286.25, 29, 287.3, 12, -52, -660, -23, 8, 423, 423, 0, 0.48, 3.2, -1943, 396, -21, -3
094100, 286.85, 286.95, 286.95, 286.8, 0.100006, 286.522, 0.335372, 195.907, 3, 2, 286.25, 29, 287.3, 12, 83, -660, 22, 7, 516, 516, 0, 0.51, 3.13, -1991, 433, -31, 3
094200, 286.95, 286.9, 287.1, 286.9, -0.0500183, 286.535, 0.370269, 200.688, 3, 2, 286.25, 29, 287.1, 13, 244, -730, 60, -8, 686, -686, 0, 0.49, 3.17, -1991, 433, -27, 9
094300, 286.9, 286.85, 286.95, 286.75, -0.0499878, 286.55, 0.394968, 205.469, 3, 2, 286.25, 29, 286.95, 41, 192, -755, 36, -14, 903, -903, 0, 0.49, 3.14, -2021, 457, -20, 11
094400, 286.9, 287, 287.05, 286.85, 0.100006, 286.578, 0.437578, 210.253, 3, 2, 286.25, 29, 287, 44, 250, -756, 50, -17, 513, 513, 0, 0.5, 3.06, -2029, 471, -22, 13
094500, 287.05, 287.2, 287.25, 287, 0.150024, 286.61, 0.514395, 215.039, 3, 2, 286.25, 29, 287.2, 45, 469, -824, 104, -32, 1279, 1279, 0, 0.52, 2.99, -2029, 471, -17, 15
094600, 287.25, 287.3, 287.3, 287.1, 0.0499878, 286.653, 0.589469, 219.827, 3, 2, 286.25, 29, 287.3, 46, 423, -824, 68, -32, 1472, 1472, 0, 0.54, 2.94, -2062, 618, -14, 37
094700, 287.25, 287.35, 287.35, 287.15, 0.100006, 286.703, 0.64535, 224.617, 4, 2, 286.25, 29, 287.35, 47, 455, -767, 42, -7, 631, 631, 0, 0.53, 2.94, -2087, 618, -19, 37
