시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 218, 220, 220.35, 218, 2, 11, 95.8958, 3.66667, 0, 0, 0, 0, 0, 0, -855, -258, 0, 0, 11213, 11213, 0, 1.21, 2.24, 0, 0, 0, 0
090200, 220, 218.3, 220.3, 218, -1.7, 21.915, 131.491, 7.305, 0, 0, 0, 0, 0, 0, -1766, 75, 0, 0, 4631, -4631, 0, 1.23, 2.2, -777, 486, 0, 0
090300, 218.3, 218.35, 219.25, 218.25, 0.0500031, 32.8325, 156.315, 10.9442, 0, 0, 0, 0, 0, 0, -1588, -110, 0, 0, 2993, 2993, 0, 1.22, 2.34, -777, 486, 0, 0
090400, 218.35, 216.95, 218.35, 216.9, -1.40001, 43.68, 174.723, 14.56, 0, 1, 0, 0, 0, 0, -1572, -27, 0, 0, 4672, -4672, 0, 1.13, 2.96, -912, 619, 0, 0
090500, 216.9, 215.6, 217, 215.2, -1.29999, 54.46, 188.661, 18.1533, 0, 2, 0, 0, 0, 0, -1774, 55, 0, 0, 4021, -4021, 0, 0.99, 3.24, -1037, 681, 0, 0
090600, 215.65, 216.05, 216.9, 215.45, 0.400009, 65.2625, 199.387, 21.7542, 0, 2, 0, 0, 0, 0, -1555, -345, -140, -17, 3838, 3838, 0, 1.05, 3.01, -1037, 681, -207, 136
090700, 216.1, 216.1, 216.55, 215.6, 0, 76.0675, 207.332, 25.3558, 0, 2, 0, 0, 0, 0, -1750, -459, 3, -106, 2609, 2609, 0, 1.06, 2.89, -1012, 813, -47, 65
090800, 216.1, 215.65, 216.1, 215.25, -0.450012, 86.85, 212.747, 28.95, 0, 2, 0, 0, 0, 0, -1983, -282, -79, -34, 3295, -3295, 0, 1.03, 3.23, -954, 819, -35, 66
090900, 215.65, 214.35, 215.75, 214.3, -1.29999, 97.5675, 215.741, 32.5225, 0, 3, 0, 0, 0, 0, -2392, -288, -164, -52, 3223, -3223, 0, 0.97, 3.53, -954, 819, -8, 40
091000, 214.35, 213.1, 214.5, 213.1, -1.25, 108.222, 216.462, 36.0742, 0, 4, 0, 0, 0, 0, -2315, -574, -108, -125, 5058, -5058, 0, 0.94, 3.75, -950, 836, 17, 31
091100, 213.1, 213.6, 214.05, 213, 0.5, 118.903, 215.123, 39.6342, 0, 4, 0, 0, 0, 0, -2141, -661, -117, -63, 3754, 3754, 0, 0.91, 3.62, -992, 898, 9, 43
091200, 213.55, 213.45, 213.85, 213.1, -0.100006, 129.575, 211.619, 43.1917, 0, 4, 0, 0, 0, 0, -2868, -213, -223, 49, 3563, -3563, 0, 0.95, 3.69, -992, 898, 4, 17
091300, 213.5, 212.25, 213.6, 212.2, -1.25, 140.188, 205.77, 46.7292, 0, 5, 0, 0, 0, 0, -3568, 57, -317, 67, 3054, -3054, 0, 0.94, 3.83, -985, 1040, -6, 44
091400, 212.25, 213.05, 213.35, 212.2, 0.800003, 150.84, 197.532, 50.28, 0, 5, 0, 0, 0, 0, -3541, -139, -229, 29, 3552, 3552, 0, 0.99, 3.52, -1017, 1055, -12, 47
091500, 213, 214.25, 215, 213, 1.25, 161.553, 186.583, 53.8508, 0, 5, 0, 0, 0, 0, -3859, -127, -308, 89, 4601, 4601, 0, 1.06, 3.15, -1017, 1055, -13, 43
091600, 214.25, 215.6, 215.6, 214.1, 1.35001, 172.333, 172.374, 57.4442, 0, 5, 0, 0, 0, 0, -4269, 24, -425, 137, 3698, 3698, 0, 1.13, 2.99, -880, 1251, 22, 70
091700, 215.6, 216.6, 216.8, 215.15, 1, 183.163, 153.935, 61.0542, 0, 5, 0, 0, 0, 0, -4235, 475, -273, 137, 4358, 4358, 0, 1.22, 2.77, -877, 1393, 23, 99
091800, 216.6, 215.4, 216.7, 214.7, -1.20001, 193.933, 129.345, 64.6442, 0, 5, 0, 0, 0, 0, -4516, 463, -189, 81, 4322, -4322, 0, 1.15, 2.97, -877, 1393, 21, 70
