시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 439.65, 439.6, 439.65, 439.35, -0.0499878, 21.98, 191.617, 7.32667, 0, 0, 0, 0, 0, 0, 88, 484, 0, 0, 3047, -3047, 0, 4.95, 2.2, 0, 0, 0, 0
090200, 439.6, 438.95, 439.7, 438.9, -0.649994, 43.9275, 263.565, 14.6425, 0, 0, 0, 0, 0, 0, -171, 404, 0, 0, 2177, -2177, 0, 4.66, 2.39, -336, -757, 0, 0
090300, 439, 438.85, 439.05, 438.7, -0.149994, 65.87, 313.604, 21.9567, 0, 1, 0, 0, 0, 0, 5, 320, 0, 0, 2242, -2242, 0, 4.57, 2.42, -532, -998, 0, 0
090400, 438.85, 438.7, 438.95, 438.6, -0.149994, 87.805, 351.22, 29.2683, 0, 2, 0, 0, 0, 0, -37, 325, 0, 0, 1299, -1299, 0, 4.47, 2.5, -532, -998, 0, 0
090500, 438.7, 438.5, 438.7, 438.4, -0.200012, 109.73, 380.116, 36.5767, 0, 3, 0, 0, 0, 0, -289, 441, 0, 0, 1583, -1583, 0, 4.42, 2.55, -606, -1124, 0, 0
090600, 438.5, 438.3, 438.7, 438.3, -0.200012, 131.645, 402.182, 43.8817, 0, 4, 0, 0, 0, 0, -403, 622, -98, 27, 1571, -1571, 0, 4.31, 2.61, -610, -1346, -122, -269
090700, 438.3, 438.45, 438.5, 438.15, 0.150024, 153.568, 418.555, 51.1892, 0, 4, 0, 0, 0, 0, -653, 822, -96, 83, 1347, 1347, 0, 4.4, 2.54, -610, -1346, -54, -117
090800, 438.45, 438.7, 438.75, 438.3, 0.25, 175.503, 429.892, 58.5008, 0, 4, 0, 0, 0, 0, -514, 880, -103, 112, 1194, 1194, 0, 4.49, 2.43, -664, -1361, -26, -72
090900, 438.7, 438.6, 438.7, 438.45, -0.100006, 197.433, 436.54, 65.8108, 0, 4, 0, 0, 0, 0, -634, 1013, -119, 137, 692, -692, 0, 4.44, 2.47, -607, -1643, -15, -129
091000, 438.65, 438.7, 438.75, 438.55, 0.0500183, 219.368, 438.735, 73.1225, 0, 4, 0, 0, 0, 0, -564, 1026, -55, 117, 486, 486, 0, 4.51, 2.42, -607, -1643, 0, -103
091100, 438.7, 438.7, 438.75, 438.55, 0, 241.303, 436.533, 80.4342, 0, 4, 0, 0, 0, 0, -593, 1078, -38, 91, 567, 567, 0, 4.46, 2.44, -724, -1743, -22, -79
091200, 438.65, 438.35, 438.65, 438.3, -0.299988, 263.22, 429.837, 87.74, 0, 4, 0, 0, 0, 0, -841, 1163, -37, 68, 1087, -1087, 0, 4.3, 2.56, -764, -1992, -30, -129
091300, 438.3, 438.45, 438.5, 438.25, 0.150024, 285.143, 418.475, 95.0475, 0, 4, 0, 0, 0, 0, -927, 1230, -82, 70, 717, 717, 0, 4.36, 2.51, -764, -1992, -20, -126
091400, 438.45, 438.45, 438.55, 438.4, 0, 307.065, 402.043, 102.355, 0, 4, 0, 0, 0, 0, -966, 1300, -66, 57, 272, -272, 0, 4.36, 2.5, -842, -2071, -47, -85
091500, 438.5, 438.4, 438.55, 438.4, -0.100006, 328.985, 379.88, 109.662, 0, 4, 0, 0, 0, 0, -1028, 1366, -92, 68, 251, -251, 0, 4.31, 2.48, -939, -2019, -66, -75
