090959, 434.15, 432.2, 432.25, 99.5624, 33.1875, 11.0625, 21.6125, 188.682
091959, 432.6, 432.05, 432.55, 99.6315, 66.3979, 33.1951, 43.24, 259.58
092959, 432.6, 431.7, 431.8, 99.4587, 99.5508, 66.3787, 64.83, 308.819
093959, 432.25, 431.6, 432.2, 99.5508, 99.547, 88.4986, 86.44, 345.863
095000, 432.3, 431.7, 432.05, 17.6464, 72.2187, 90.4388, 108.043, 374.354
095959, 432.2, 431.85, 432.1, 50, 55.7324, 75.8327, 129.648, 396.146
100959, 432.4, 431.85, 432, 39.9994, 35.8819, 54.611, 151.247, 412.302
101959, 432.3, 431.9, 432.25, 81.2505, 57.0833, 49.5659, 172.86, 423.47
102959, 432.45, 432, 432.1, 53.3325, 58.1941, 50.3864, 194.465, 430.034
103959, 432.4, 432, 432.05, 33.3299, 55.971, 57.0828, 216.068, 432.195
104959, 432.45, 432, 432.35, 83.3325, 56.665, 56.9434, 237.685, 430.035
105959, 432.8, 432.2, 432.65, 83.3339, 66.6654, 59.7671, 259.317, 423.498
110959, 432.95, 432.6, 432.8, 84.2082, 83.6248, 68.9851, 280.957, 412.363
111959, 432.95, 432.55, 432.95, 100, 89.1807, 79.8237, 302.605, 396.221
112959, 433, 432.75, 432.9, 89.9994, 91.4025, 88.0694, 324.25, 374.427
113959, 433.1, 432.8, 432.95, 83.3339, 91.1111, 90.5648, 345.897, 345.911
114959, 433.55, 432.9, 433.45, 90.0024, 87.7786, 90.0974, 367.57, 308.826
115959, 433.55, 433.2, 433.35, 80.0018, 84.4461, 87.7786, 389.237, 259.497
120959, 433.45, 433.1, 433.35, 75.0019, 81.6687, 84.6311, 410.905, 188.54
121959, 433.45, 433.1, 433.2, 53.3366, 69.4468, 78.5205, 432.565, 0.962459
122959, 433.35, 432.9, 433, 15.3857, 47.9081, 66.3412, 432.602, 0.981062
