90100,292.75,292.35,292.85,292.25,292.45,5278,-5278,-0.399994,0,0,0,0,0,292.45,0,0,0,0,415,-206,0,0,0,315421,1450,0.13,0.13,0,0,0,0,0,0,0,0,0,0
90200,292.3,292.25,292.35,292.1,292.237,4092,-4092,-0.0499878,0,0,0,0,0,292.237,0,0,0,-0.0184021,272,-195,0,0,0,315787,366,-0.04,0.045,0,0,0,0,0,0,0,0,0,0
90300,292.25,292.4,292.5,292.2,292.375,1949,1949,0.149994,0,0,0,0,0,292.375,0,0,0,-0.0198364,355,-43,0,0,0,315876,89,0.1,0.0633333,0,0,0,0,0,0,0,0,0,0
90400,292.4,292.25,292.6,292.2,292.325,3569,-3569,-0.149994,0,0,0,0,0,292.325,0,0,0,-0.0248718,290,56,0,0,0,315913,37,0.14,0.0825,0,0,0,0,0,0,0,0,0,0
90500,292.25,292.55,292.55,292.2,292.462,1862,1862,0.299988,0,0,0,0,0,292.462,0,0,0,-0.0162659,114,124,0,0,0,315897,-16,0.04,0.074,0,0,0,0,0,0,0,0,0,0
90600,292.5,292.4,292.55,292.25,292.4,1965,-1965,-0.100006,0,0,0,0,0,292.4,0,0,0,-0.0150146,-152,312,0,0,0,316037,140,0.25,0.103333,0,0,0,0,0,0,0,0,0,0
90700,292.4,292.2,292.4,292.15,292.238,2185,-2185,-0.199982,0,0,0,0,0,292.238,0,0,0,-0.0278931,-41,134,0,0,0,316223,186,-0.12,0.0714286,0,0,0,0,0,0,0,0,0,0
90800,292.2,292,292.2,292,292.05,1682,-1682,-0.200012,0,0,0,0,0,292.05,0,0,0,-0.0531921,-39,4,-64,30,0,316402,179,0.13,0.07875,0,0,0,0,0,0,0,0,0,0
90900,292,291.9,292,291.75,291.888,2633,-2633,-0.100006,0,0,0,0,0,291.888,0,0,0,-0.0850525,-344,304,-88,71,0,316558,156,0.24,0.0966667,0,1,0,0,0,0,0,0,0,0
91000,291.9,291.65,291.95,291.6,291.712,2819,-2819,-0.25,0,-1,0,0,0,291.712,0,0,0,-0.122284,-270,402,-89,63,-77,316876,318,0.16,0.103,0,2,0,0,0,0,0,0,0,0
91100,291.65,291.5,291.75,291.45,291.55,2742,-2742,-0.149994,0,-0.75,0.0847472,0.322033,0,291.55,0,14.9608,0,-0.161835,366,138,10,11,427,317370,494,-0.05,0.0890909,0,3,0,0,0,0,0,0,0,0
91200,291.5,291.5,291.7,291.45,291.538,2047,-2047,0,0,-0.700012,0.0847472,0.271187,0,291.538,0,17.8222,0,-0.189423,121,171,1,6,-20,317387,17,0.01,0.0825,0,3,0,0,0,0,0,0,0,0
91300,291.5,291.7,291.75,291.45,291.65,2470,2470,0.200012,0,-0.649994,0.0508462,0.271187,0,291.65,0,19.7538,0,-0.196808,603,244,107,-9,501,317446,59,0.12,0.0853846,0,3,0,0,0,0,0,0,0,0
91400,291.7,291.65,291.75,291.65,291.675,1640,-1640,-0.0500183,0,-0.550018,0.0188636,0.301886,0,291.675,0,21.6657,0,-0.196655,899,348,134,30,1009,317465,19,-0.08,0.0735714,0,3,0,0,0,0,0,0,0,0
91500,291.7,291.55,291.75,291.55,291.6,1517,-1517,-0.150024,0,-1.00003,0.0199951,0.359998,0,291.6,0,12.5584,11.5405,-0.199646,858,416,128,58,1114,317249,-216,-0.12,0.0606667,0,3,0,0,0,0,0,0,0,0
91600,291.55,291.55,291.6,291.4,291.525,1846,1846,0,0,-0.900024,0.020828,0.43749,0,291.525,0,13.9564,13.671,-0.204926,842,533,169,32,1282,317558,309,0.02,0.058125,0,3,0,0,0,0,0,0,0,0
91700,291.5,291.35,291.5,291.35,291.388,1797,-1797,-0.149994,0,-0.850037,0.0212713,0.425518,0,291.388,0,14.2743,12.8016,-0.217163,765,507,147,15,1307,317613,55,0.09,0.06,0,4,0,0,0,0,0,0,0,0
91800,291.35,291.55,291.55,291.35,291.5,1564,1564,0.199982,0,-0.450043,0.0425432,0.361695,0,291.5,0,23.4726,14.6071,-0.212708,1010,550,92,58,1600,317555,-58,0.19,0.0672222,0,4,0,0,0,0,0,0,0,0
91900,291.55,291.65,291.65,291.5,291.612,770,770,0.100006,0,-0.250031,0.088882,0.266659,0,291.612,0,31.3576,20.9705,-0.196014,1329,495,172,46,1692,317506,-49,-0.04,0.0615789,0,4,0,0,0,0,0,0,0,0
92000,291.6,291.65,291.75,291.6,291.663,2554,2554,0.0499878,0,0.0499573,0.146339,0.219508,291.35,291.892,0.0529234,38.4334,34.1523,-0.175903,1253,634,92,55,1383,317594,88,-0.08,0.0545,0,4,0,0,0,0,0,0,0,0
92100,291.65,291.55,291.65,291.55,291.575,645,-645,-0.100006,0,0.0999451,0.162158,0.189195,291.35,291.848,0.0790654,46.1804,41.1517,-0.165558,1152,539,36,27,1399,317552,-42,0.17,0.06,0,4,0,0,0,0,0,0,0,0
92200,291.55,291.6,291.6,291.5,291.575,1032,1032,0.0500183,0,0.149963,0.176465,0.235293,291.35,291.815,0.0966108,51.0375,53.6519,-0.155029,1006,692,21,39,851,317862,310,0.13,0.0631818,0,4,0,0,0,0,0,0,0,0
92300,291.6,291.65,291.65,291.5,291.612,887,887,0.0499878,0,-6.10E-05,0.193542,0.258063,291.35,291.777,0.104374,43.1677,62.4982,-0.141296,917,686,10,21,356,318096,234,0.06,0.0630435,0,4,0,0,0,0,0,0,0,0
