091000, 432.1, 430.45, 430.45, 99.6181, 33.206, 11.0687, 21.5225, 187.869
092000, 431.6, 430.35, 431.5, 99.8611, 66.4931, 33.233, 43.0975, 258.645
093000, 431.85, 431.25, 431.55, 99.8727, 99.784, 66.4944, 64.675, 307.962
094000, 432.35, 431.4, 432.2, 99.9653, 99.8997, 88.7256, 86.285, 345.137
095000, 432.65, 431.9, 432.6, 97.8266, 99.2215, 99.6351, 107.915, 373.788
100000, 432.95, 432.4, 432.55, 84.6145, 94.1355, 97.7522, 129.543, 395.736
101000, 432.85, 432.45, 432.8, 91.1751, 91.2054, 94.8541, 151.182, 412.021
102000, 432.95, 432.45, 432.7, 83.8712, 86.5536, 90.6315, 172.818, 423.285
103000, 432.75, 432.15, 432.55, 61.9031, 78.9831, 85.5807, 194.445, 429.9
104000, 432.6, 431.9, 431.9, 0, 48.5914, 71.376, 216.04, 432.073
105000, 432.2, 431.75, 432.05, 24.9987, 28.9673, 52.1806, 237.643, 429.9
110000, 432.3, 431.75, 431.8, 4.16561, 9.72145, 29.0934, 259.233, 423.327
111000, 432.3, 431.75, 431.85, 10.0006, 13.055, 17.2479, 280.825, 412.149
112000, 431.9, 431.4, 431.5, 8.33376, 7.49999, 10.0921, 302.4, 395.951
113000, 431.7, 431.35, 431.4, 5.26197, 7.86545, 9.47347, 323.97, 374.108
114000, 431.8, 431.45, 431.55, 21.0511, 11.5489, 8.97146, 345.547, 345.567
115000, 431.6, 431.2, 431.6, 36.3639, 20.8923, 13.4356, 367.128, 308.46
120000, 431.85, 431.6, 431.75, 78.5717, 45.3289, 25.9234, 388.715, 259.152
121000, 432.05, 431.65, 431.85, 76.4721, 63.8026, 43.3413, 410.307, 188.269
122000, 431.85, 431.5, 431.6, 47.0595, 67.3678, 58.8331, 431.887, 0.959447
123000, 431.8, 431.6, 431.6, 47.0595, 56.8637, 62.678, 431.945, 0.874366
124000, 431.8, 431.35, 431.45, 14.287, 36.1353, 53.4556, 431.942, 0.819877
125000, 431.55, 431.25, 431.45, 25.0019, 28.7828, 40.5939, 431.937, 0.83484
130000, 431.45, 431.15, 431.3, 21.4273, 20.2387, 28.3856, 431.892, 0.881434
131000, 431.35, 430.8, 430.85, 5.00183, 17.1437, 22.0551, 431.805, 0.940349
132000, 431.35, 430.85, 431.3, 50, 25.4764, 20.9529, 431.742, 0.909215
133000, 431.4, 431.2, 431.25, 60.0016, 38.3345, 26.9849, 431.665, 0.826215
134000, 431.6, 431.25, 431.4, 74.999, 61.6669, 41.8259, 431.6, 0.694268
135000, 431.45, 431.2, 431.25, 56.2502, 63.7503, 54.5839, 431.535, 0.590147
140000, 431.6, 431.3, 431.35, 66.6667, 65.972, 63.7964, 431.508, 0.532538
141000, 431.7, 431.25, 431.55, 69.9951, 64.304, 64.6754, 431.483, 0.488973
142000, 431.65, 431.4, 431.45, 50, 62.2206, 64.1655, 431.465, 0.44505
143000, 431.75, 431.45, 431.65, 81.8167, 67.2706, 64.5984, 431.455, 0.391846
144000, 431.8, 431.55, 431.6, 63.6389, 65.1518, 64.881, 431.46, 0.395143
145000, 431.65, 431.25, 431.6, 63.6389, 69.6981, 67.3735, 431.47, 0.394066
150000, 431.65, 431.4, 431.5, 45.4556, 57.5778, 64.1426, 431.467, 0.390456
151000, 431.65, 431.45, 431.45, 36.3667, 48.487, 58.5876, 431.46, 0.392059
152000, 431.7, 431.4, 431.7, 81.8222, 54.5481, 53.5376, 431.457, 0.378052
153000, 431.75, 431.55, 431.65, 79.9988, 66.0626, 56.3659, 431.447, 0.346587
154500, 431.75, 431.5, 431.5, 28.5727, 63.4646, 61.3584, 431.442, 0.340701
