시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 273.75, 273.8, 273.95, 273.65, 0.0499878, 13.69, 119.347, 4.56333, 0, 0, 0, 0, 0, 0, -140, -168, 0, 0, 4050, 4050, 0, 0, 0, 0, 0, 0, 0
090200, 273.8, 273.8, 273.95, 273.65, 0, 27.38, 164.28, 9.12667, 0, 0, 0, 0, 0, 0, -95, -201, 0, 0, 1833, -1833, 0, 0, 0, 29, -62, 0, 0
090300, 273.8, 273.6, 273.8, 273.55, -0.199982, 41.06, 195.485, 13.6867, 0, 0, 0, 0, 0, 0, -427, -3, 0, 0, 2189, -2189, 0, 0, 0, 29, -62, 0, 0
090400, 273.6, 273.6, 273.7, 273.55, 0, 54.74, 218.96, 18.2467, 0, 0, 0, 0, 0, 0, -800, 113, 0, 0, 1279, -1279, 0, 0, 0, 69, -126, 0, 0
090500, 273.6, 273.55, 273.65, 273.55, -0.0500183, 68.4175, 237.005, 22.8058, 0, 0, 0, 0, 0, 0, -915, 169, 0, 0, 806, -806, 0, 0, 0, 119, -143, 0, 0
090600, 273.55, 273.6, 273.7, 273.5, 0.0500183, 82.0975, 250.812, 27.3658, 0, 0, 0, 0, 0, 0, -725, -5, -117, 32, 1053, 1053, 0, 0, 0, 119, -143, 23, -28
090700, 273.6, 273.75, 273.85, 273.55, 0.149994, 95.785, 261.066, 31.9283, 0, 0, 0, 0, 0, 0, -834, -84, -147, 23, 1139, 1139, 0, 0, 0, 133, -166, 20, -20
090800, 273.7, 273.9, 273.95, 273.7, 0.199982, 109.48, 268.17, 36.4933, 0, 0, 0, 0, 0, 0, -957, 41, -106, 8, 726, 726, 0, 0, 0, 131, -146, 20, -16
090900, 273.9, 273.95, 274, 273.85, 0.0500183, 123.178, 272.356, 41.0592, 0, 0, 0, 0, 0, 0, -1031, 71, -46, -8, 1534, 1534, 0, 0, 0, 131, -146, 12, -4
091000, 273.9, 273.8, 273.95, 273.8, -0.100006, 136.868, 273.735, 45.6225, 0, 0, 0, 0, 0, 0, -1377, 87, -92, -16, 751, -751, 0, 0, 0, 122, -141, 0, 0
091100, 273.8, 273.85, 273.9, 273.75, 0.0500183, 150.56, 272.373, 50.1867, 0, 0, 0, 0, 0, 0, -1305, 91, -116, 19, 619, 619, 0, 0, 0, 114, -153, -1, -2
091200, 273.85, 273.9, 273.9, 273.8, 0.0499878, 164.255, 268.227, 54.7517, 0, 0, 0, 0, 0, 0, -1175, 105, -68, 37, 679, 679, 0, 0, 0, 114, -153, -3, 2
091300, 273.9, 273.85, 273.9, 273.8, -0.0499878, 177.948, 261.156, 59.3158, 0, 0, 0, 0, 0, 0, -1473, 123, -103, 16, 627, -627, 0, 0, 0, 116, -145, -3, 0
091400, 273.85, 273.85, 273.9, 273.8, 0, 191.64, 250.916, 63.88, 0, 0, 0, 0, 0, 0, -1433, -4, -80, -15, 571, 571, 0, 0, 0, 125, -153, -1, -1
091500, 273.9, 273.9, 273.9, 273.85, 0, 205.335, 237.101, 68.445, 0, 0, 0, 0, 0, 0, -1297, -99, 16, -37, 652, 652, 0, 0, 0, 125, -153, 0, -2
091600, 273.9, 273.9, 273.95, 273.85, 0, 219.03, 219.03, 73.01, 0, 0, 0, 0, 0, 0, -1034, -267, 54, -71, 1043, -1043, 0, 0, 0, 142, -156, 5, 0
091700, 273.85, 273.75, 273.85, 273.7, -0.100006, 232.717, 195.522, 77.5725, 0, 0, 0, 0, 0, 0, -1282, -148, -21, -50, 795, -795, 0, 0, 0, 142, -206, 5, -10
091800, 273.75, 274, 274, 273.7, 0.25, 246.417, 164.279, 82.1392, 0, 0, 0, 0, 0, 0, -1223, -177, 50, -60, 653, 653, 0, 0, 0, 142, -206, 5, -12
