시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 435, 435.05, 435.3, 434.65, 0.0499878, 21.7525, 189.634, 7.25083, 0, 0, 0, 0, 0, 0, -1185, 515, 0, 0, 4333, 4333, 0, 3.43, 3.01, 0, 0, 0, 0
090200, 435, 435.05, 435.2, 434.75, 0.0499878, 43.505, 261.03, 14.5017, 0, 0, 0, 0, 0, 0, -1462, 479, 0, 0, 2242, 2242, 0, 3.42, 2.94, 270, -525, 0, 0
090300, 435.05, 434.85, 435.15, 434.8, -0.199982, 65.2475, 310.64, 21.7492, 0, 0, 0, 0, 0, 0, -1492, 529, 0, 0, 996, -996, 0, 3.31, 3, 270, -525, 0, 0
090400, 434.8, 434.45, 434.85, 434.3, -0.349976, 86.97, 347.88, 28.99, 0, 0, 0, 0, 0, 0, -1736, 565, 0, 0, 2263, -2263, 0, 3.2, 3.13, 61, -662, 0, 0
090500, 434.45, 434.5, 434.7, 434.45, 0.0499878, 108.695, 376.531, 36.2317, 0, 0, 0, 0, 0, 0, -1610, 511, 0, 0, 1160, 1160, 0, 3.2, 3.08, -110, -713, 0, 0
090600, 434.5, 434.45, 434.65, 434.45, -0.0499878, 130.418, 398.432, 43.4725, 0, 0, 0, 0, 0, 0, -1476, 433, -58, -16, 926, -926, 0, 3.19, 3.1, -110, -713, -22, -142
090700, 434.45, 434.55, 434.75, 434.35, 0.0999756, 152.145, 414.678, 50.715, 0, 0, 0, 0, 0, 0, -1469, 442, -1, -7, 1322, 1322, 0, 3.21, 3.08, -232, -650, -100, -25
090800, 434.5, 434.6, 434.65, 434.45, 0.100006, 173.875, 425.905, 57.9583, 0, 0, 0, 0, 0, 0, -1343, 425, 29, -20, 595, 595, 0, 3.21, 3.05, -381, -674, -130, -29
090900, 434.6, 434.5, 434.6, 434.4, -0.100006, 195.6, 432.488, 65.2, 0, 0, 0, 0, 0, 0, -1403, 429, 66, -27, 626, -626, 0, 3.2, 3.07, -381, -674, -88, -2
091000, 434.5, 434.45, 434.6, 434.3, -0.0499878, 217.323, 434.645, 72.4408, 0, 0, 0, 0, 0, 0, -1505, 437, 21, -14, 724, -724, 0, 3.16, 3.09, -400, -763, -58, -10
091100, 434.45, 434.5, 434.6, 434.4, 0.0499878, 239.047, 432.453, 79.6825, 0, 0, 0, 0, 0, 0, -1504, 415, -5, -3, 418, 418, 0, 3.18, 3.05, -466, -800, -71, -17
091200, 434.5, 434.55, 434.55, 434.4, 0.0499878, 260.775, 425.844, 86.925, 0, 0, 0, 0, 0, 0, -1445, 351, 4, -18, 335, 335, 0, 3.18, 3.04, -466, -800, -46, -30
