시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 432, 431.3, 432.1, 431.2, -0.700012, 21.565, 187.999, 7.18833, 0, 0, 0, 0, 0, 0, -565, 180, 0, 0, 3532, -3532, 0, 3.28, 3.69, 0, 0, 0, 0
090200, 431.3, 431.2, 431.4, 431.15, -0.0999756, 43.125, 258.75, 14.375, 0, 0, 0, 0, 0, 0, -896, 229, 0, 0, 1651, -1651, 0, 3.26, 3.66, 29, -313, 0, 0
090300, 431.25, 431.4, 431.6, 431.15, 0.149994, 64.695, 308.01, 21.565, 0, 0, 0, 0, 0, 0, -927, 226, 0, 0, 1038, 1038, 0, 3.35, 3.61, 29, -313, 0, 0
090400, 431.5, 431.2, 431.5, 431.15, -0.299988, 86.255, 345.02, 28.7517, 0, 0, 0, 0, 0, 0, -859, 217, 0, 0, 854, -854, 0, 3.25, 3.67, -132, -194, 0, 0
090500, 431.2, 430.7, 431.25, 430.7, -0.5, 107.79, 373.396, 35.93, 0, 0, 0, 0, 0, 0, -972, 227, 0, 0, 1454, -1454, 0, 3.11, 3.88, -198, -194, 0, 0
090600, 430.75, 430.85, 430.9, 430.6, 0.100006, 129.333, 395.117, 43.1108, 0, 0, 0, 0, 0, 0, -536, 187, 5, 1, 1996, 1996, 0, 3.19, 3.86, -198, -194, -39, -38
090700, 430.85, 430.75, 431.05, 430.65, -0.100006, 150.87, 411.202, 50.29, 0, 0, 0, 0, 0, 0, -580, 175, 63, -10, 1129, -1129, 0, 3.14, 3.92, -270, -246, -59, 13
090800, 430.75, 430.6, 430.8, 430.55, -0.149994, 172.4, 422.292, 57.4667, 0, 1, 0, 0, 0, 0, -756, 116, 34, -22, 942, -942, 0, 3.1, 3.97, -355, -39, -76, 54
090900, 430.55, 430.65, 430.8, 430.55, 0.100006, 193.932, 428.801, 64.6442, 0, 1, 0, 0, 0, 0, -752, 64, 21, -30, 711, 711, 0, 3.13, 3.96, -355, -39, -44, 31
091000, 430.65, 430.45, 430.65, 430.45, -0.199982, 215.455, 430.91, 71.8183, 0, 2, 0, 0, 0, 0, -929, 58, 8, -33, 930, -930, 0, 3.08, 4.02, -396, -30, -39, 32
091100, 430.5, 430.35, 430.6, 430.35, -0.149994, 236.972, 428.7, 78.9908, 0, 3, 0, 0, 0, 0, -1179, 87, -128, -20, 876, -876, 0, 3.06, 4.07, -563, -26, -73, 33
091200, 430.4, 430.65, 430.7, 430.35, 0.25, 258.505, 422.137, 86.1683, 0, 3, 0, 0, 0, 0, -1080, 69, -100, -21, 790, 790, 0, 3.14, 3.97, -563, -26, -58, 44
091300, 430.65, 430.8, 430.85, 430.6, 0.149994, 280.045, 410.994, 93.3483, 0, 3, 0, 0, 0, 0, -1260, 73, -100, -8, 756, 756, 0, 3.18, 3.89, -555, 58, -40, 19
