091000, 254.05, 252.7, 253.55, 99.8032, 33.2677, 11.0892, 12.6775, 110.469
092000, 254.3, 253, 254.1, 99.9213, 66.5748, 33.2809, 25.3825, 152.17
093000, 254.25, 253.65, 253.95, 99.8624, 99.8623, 66.5683, 38.08, 181.198
094000, 255, 253.95, 254.7, 99.8824, 99.8887, 88.7753, 50.815, 203.147
095000, 254.95, 254.15, 254.75, 89.1304, 96.2917, 98.6809, 63.5525, 220.032
100000, 255, 254.3, 254.5, 75, 88.0043, 94.7282, 76.2775, 232.94
101000, 254.55, 253.4, 253.65, 15.6249, 59.9185, 81.4048, 88.96, 242.412
102000, 253.95, 253.2, 253.85, 36.1116, 42.2455, 63.3894, 101.652, 248.928
103000, 254.15, 253.7, 253.75, 30.5557, 27.4307, 43.1982, 114.34, 252.766
104000, 253.95, 253.1, 253.45, 18.4206, 28.3626, 32.6796, 127.012, 253.986
105000, 253.4, 252.8, 253.3, 28.5714, 25.8492, 27.2142, 139.678, 252.639
110000, 253.55, 252.95, 253.5, 51.852, 32.948, 29.0533, 152.353, 248.735
111000, 253.9, 253.5, 253.55, 55.5559, 45.3264, 34.7079, 165.03, 242.155
112000, 254.15, 253.45, 254.1, 96.2972, 67.9017, 48.7254, 177.735, 232.659
113000, 254.5, 253.95, 254.15, 79.4114, 77.0882, 63.4388, 190.442, 219.862
114000, 254.25, 253.85, 253.95, 64.516, 80.0749, 75.0216, 203.14, 203.107
114959, 254.35, 253.5, 253.65, 19.0473, 54.3249, 70.496, 215.822, 181.308
115959, 254.1, 253.6, 254, 52.3811, 45.3148, 59.9048, 228.522, 152.33
120959, 254.15, 253.8, 254.05, 55.0003, 42.1429, 47.2608, 241.225, 110.669
121959, 254.35, 253.75, 254.35, 100, 69.1271, 52.1949, 253.943, 0.776031
122959, 254.45, 254.05, 254.1, 63.1587, 72.7197, 61.3299, 253.97, 0.75338
123959, 254.35, 253.8, 254, 47.0586, 70.0724, 70.6397, 253.965, 0.749944
124959, 254.05, 253.6, 253.65, 5.88098, 38.6994, 60.4972, 253.95, 0.75388
125959, 254.05, 253.6, 254, 47.0586, 33.3327, 47.3682, 253.915, 0.700324
130959, 254.2, 253.75, 254.15, 64.7051, 39.2149, 37.0824, 253.885, 0.624332
131959, 254.25, 253.85, 253.95, 46.6654, 52.8097, 41.7858, 253.857, 0.535106
132959, 254.05, 253.65, 253.75, 23.0762, 44.8156, 45.6134, 253.863, 0.535869
133959, 254.1, 253.75, 253.9, 46.1524, 38.6313, 45.4189, 253.865, 0.529289
135000, 253.9, 253.45, 253.45, 0, 23.0762, 35.5077, 253.85, 0.541196
140000, 253.65, 253.3, 253.55, 26.3159, 24.1561, 28.6212, 253.855, 0.54141
