시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 435.6, 434.7, 435.8, 434.65, -0.899994, 21.735, 189.481, 7.245, 0, 0, 0, 0, 0, 0, -431, 132, 0, 0, 5603, -5603, 0, 4.3, 2.19, 0, 0, 0, 0
090200, 434.65, 434.95, 435.25, 434.55, 0.300018, 43.4825, 260.895, 14.4942, 0, 0, 0, 0, 0, 0, -260, 31, 0, 0, 3028, 3028, 0, 4.53, 2.02, 1065, -802, 0, 0
090300, 435, 435, 435.2, 434.8, 0, 65.2325, 310.569, 21.7442, 0, 0, 0, 0, 0, 0, -510, 56, 0, 0, 1810, 0, 0, 4.47, 2.01, 1065, -802, 0, 0
090400, 435, 435.3, 435.4, 435, 0.299988, 86.9975, 347.99, 28.9992, 0, 0, 0, 0, 0, 0, -510, 129, 0, 0, 1369, 1369, 0, 4.62, 1.9, 1223, -1053, 0, 0
090500, 435.3, 435.3, 435.35, 435.05, 0, 108.762, 376.764, 36.2542, 0, 0, 0, 0, 0, 0, -557, 162, 0, 0, 1065, 1065, 0, 4.63, 1.91, 1555, -939, 0, 0
090600, 435.25, 435.25, 435.4, 435.2, 0, 130.525, 398.76, 43.5083, 0, 0, 0, 0, 0, 0, -529, 248, -19, 23, 1151, -1151, 0, 4.62, 1.92, 1555, -939, 311, -187
090700, 435.25, 435.9, 435.9, 435.05, 0.649994, 152.32, 415.155, 50.7733, 1, 0, 0, 0, 0, 0, -658, 363, -79, 66, 1814, 1814, 0, 5, 1.73, 1873, -959, 161, -31
090800, 435.9, 435.35, 436.1, 435.15, -0.549988, 174.087, 426.426, 58.0292, 1, 0, 0, 0, 0, 0, -702, 338, -38, 56, 3733, -3733, 0, 4.79, 1.88, 1880, -850, 163, -9
090900, 435.4, 435.25, 435.5, 435.05, -0.149994, 195.85, 433.041, 65.2833, 1, 0, 0, 0, 0, 0, -913, 415, -80, 57, 1218, -1218, 0, 4.73, 1.92, 1880, -850, 131, 40
091000, 435.3, 435.1, 435.3, 435, -0.199982, 217.605, 435.21, 72.535, 1, 0, 0, 0, 0, 0, -1248, 534, -138, 74, 1711, -1711, 0, 4.6, 1.98, 1854, -978, 59, -7
091100, 435.1, 435.3, 435.55, 435.05, 0.199982, 239.37, 433.037, 79.79, 1, 0, 0, 0, 0, 0, -1259, 648, -146, 80, 1235, 1235, 0, 4.67, 1.93, 1686, -1002, 26, -12
091200, 435.3, 435.2, 435.7, 435.2, -0.0999756, 261.13, 426.424, 87.0433, 1, 0, 0, 0, 0, 0, -1186, 758, -105, 79, 1486, -1486, 0, 4.68, 1.96, 1686, -1002, -37, -8
091300, 435.2, 435.5, 435.5, 435.2, 0.299988, 282.905, 415.191, 94.3017, 1, 0, 0, 0, 0, 0, -1342, 842, -128, 100, 904, 904, 0, 4.85, 1.88, 2063, -1022, 36, -34
091400, 435.5, 435.4, 435.6, 435.35, -0.100006, 304.675, 398.913, 101.558, 1, 0, 0, 0, 0, 0, -1155, 814, -48, 79, 854, -854, 0, 4.8, 1.9, 2211, -1070, 66, -44
091500, 435.45, 435.55, 435.6, 435.25, 0.0999756, 326.452, 376.955, 108.817, 1, 0, 0, 0, 0, 0, -1340, 897, -18, 72, 562, 562, 0, 4.87, 1.84, 2211, -1070, 71, -18
091600, 435.6, 435.55, 435.75, 435.45, -0.0500183, 348.23, 348.23, 116.077, 1, 0, 0, 0, 0, 0, -1180, 895, 15, 49, 1064, -1064, 0, 4.82, 1.81, 2274, -1087, 117, -17
091700, 435.55, 435.55, 435.65, 435.35, 0, 370.008, 310.869, 123.336, 1, 0, 0, 0, 0, 0, -1362, 899, -35, 28, 550, 550, 0, 4.83, 1.82, 2455, -1114, 153, -22
091800, 435.55, 435.4, 435.65, 435.35, -0.149994, 391.777, 261.185, 130.592, 1, 0, 0, 0, 0, 0, -1378, 908, -7, 13, 653, -653, 0, 4.73, 1.86, 2455, -1114, 78, -18
091900, 435.4, 435.6, 435.65, 435.4, 0.200012, 413.557, 189.754, 137.852, 1, 0, 0, 0, 0, 0, -1380, 965, -45, 30, 648, 648, 0, 4.86, 1.79, 2502, -1154, 58, -16
092000, 435.65, 435.6, 435.8, 435.5, -0.0499878, 435.337, 0.52713, 145.113, 1, 0, 0, 0, 0, 0, -1307, 967, 6, 14, 894, -894, 0, 4.82, 1.79, 2487, -1142, 55, -14
092100, 435.55, 435.5, 435.7, 435.4, -0.0499878, 435.378, 0.442119, 152.371, 1, 0, 0, 0, 0, 0, -1280, 962, -20, 13, 612, -612, 0, 4.78, 1.8, 2487, -1142, 42, -11
092200, 435.55, 435.6, 435.7, 435.55, 0.0500183, 435.41, 0.405707, 159.631, 1, 0, 0, 0, 0, 0, -1311, 976, 10, 15, 546, 546, 0, 4.85, 1.76, 2523, -1250, 13, -27
092300, 435.55, 435.7, 435.75, 435.5, 0.150024, 435.445, 0.378021, 166.893, 1, 0, 0, 0, 0, 0, -1333, 989, 9, 16, 662, 662, 0, 4.93, 1.73, 2527, -1269, 14, -31
092400, 435.75, 435.7, 435.8, 435.65, -0.0499878, 435.465, 0.387428, 174.154, 1, 0, 0, 0, 0, 0, -1308, 986, 14, 4, 385, -385, 0, 4.9, 1.74, 2527, -1269, 5, -23
092500, 435.75, 435.75, 435.8, 435.55, 0, 435.487, 0.398591, 181.417, 1, 0, 0, 0, 0, 0, -1492, 999, -37, 6, 717, 717, 0, 4.89, 1.73, 2580, -1243, 18, -20
092600, 435.75, 435.75, 435.8, 435.65, 0, 435.513, 0.398591, 188.679, 1, 0, 0, 0, 0, 0, -1408, 985, -25, 4, 484, 484, 0, 4.97, 1.7, 2586, -1227, 19, -17
092700, 435.8, 436.4, 436.4, 435.75, 0.600006, 435.538, 0.532798, 195.952, 2, 0, 0, 0, 0, 0, -1288, 983, 4, 1, 2559, 2559, 0, 5.36, 1.55, 2586, -1227, 12, 4
092800, 436.4, 436.4, 436.6, 436.3, 0, 435.59, 0.643892, 203.226, 2, 0, 0, 0, 0, 0, -1316, 888, 3, -20, 1841, -1841, 0, 5.35, 1.57, 2632, -1023, 21, 49
092900, 436.35, 436.15, 436.4, 436.15, -0.200012, 435.635, 0.667904, 210.495, 2, 0, 0, 0, 0, 0, -1610, 858, -60, -25, 1091, -1091, 0, 5.21, 1.62, 2768, -1057, 48, 42
093000, 436.2, 436.15, 436.3, 436.1, -0.0500183, 435.687, 0.656408, 217.764, 2, 0, 434.7, 1, 436.4, 28, -1614, 854, -24, -29, 722, -722, 0, 5.2, 1.63, 2768, -1057, 37, 37
093100, 436.1, 436.15, 436.35, 436.1, 0.0499878, 435.73, 0.660601, 225.033, 2, 0, 434.95, 2, 436.4, 28, -1732, 859, -64, -25, 790, 790, 0, 5.23, 1.65, 2971, -1279, 77, -10
093200, 436.15, 436.2, 436.25, 436.1, 0.0500183, 435.78, 0.643739, 232.303, 2, 0, 435, 3, 436.4, 28, -1715, 871, -85, -22, 532, 532, 0, 5.28, 1.6, 2978, -1240, 78, -2
093300, 436.2, 436.2, 436.3, 436.15, 0, 435.815, 0.655059, 239.573, 2, 0, 435.1, 10, 436.4, 28, -1540, 853, -44, -7, 438, -438, 0, 5.27, 1.62, 2978, -1240, 69, -43
093400, 436.2, 436.3, 436.35, 436.1, 0.0999756, 435.86, 0.658482, 246.845, 2, 0, 435.1, 10, 436.4, 28, -1530, 858, 16, 0, 472, 472, 0, 5.34, 1.58, 2931, -1243, 32, -37
093500, 436.35, 436.35, 436.45, 436.2, 0, 435.9, 0.675276, 254.117, 2, 0, 435.1, 10, 436.4, 28, -1393, 860, 44, 1, 686, 686, 0, 5.34, 1.58, 2985, -1246, 43, -37
093600, 436.3, 436.15, 436.3, 436.1, -0.149994, 435.93, 0.663623, 261.387, 2, 0, 435.1, 10, 436.4, 28, -1462, 880, 54, 4, 509, -509, 0, 5.23, 1.64, 2985, -1246, 2, 6
093700, 436.15, 436.1, 436.2, 435.95, -0.0499878, 435.958, 0.643637, 268.655, 2, 0, 435.1, 10, 436.4, 28, -1648, 934, 13, 12, 852, -852, 0, 5.19, 1.63, 3001, -1284, 4, -8
093800, 436.1, 436.3, 436.4, 436.05, 0.199982, 436.003, 0.60619, 275.927, 2, 0, 435.1, 10, 436.4, 28, -1481, 954, 11, 20, 552, 552, 0, 5.32, 1.58, 2971, -1305, -1, -13
093900, 436.3, 436.25, 436.3, 436.1, -0.0499878, 436.035, 0.58574, 283.197, 2, 0, 435.1, 10, 436.4, 28, -1413, 992, 23, 26, 333, -333, 0, 5.31, 1.6, 2971, -1305, 8, -12
094000, 436.3, 436.3, 436.35, 436.25, 0, 436.07, 0.560706, 290.469, 2, 0, 435.2, 12, 436.4, 28, -1409, 994, -3, 26, 324, -324, 0, 5.31, 1.59, 2986, -1240, 0, 1
094100, 436.3, 436.05, 436.3, 436.05, -0.25, 436.097, 0.496454, 297.737, 2, 0, 435.2, 12, 436.4, 28, -1312, 998, 30, 23, 701, -701, 0, 5.17, 1.65, 2961, -1223, -4, 4
094200, 436.1, 436.25, 436.25, 436.1, 0.149994, 436.13, 0.44429, 305.007, 2, 0, 435.4, 18, 436.4, 28, -1311, 1022, 67, 17, 287, 287, 0, 5.24, 1.61, 2961, -1223, -8, 12
094300, 436.2, 436.15, 436.2, 436.05, -0.0500183, 436.152, 0.398084, 312.277, 2, 0, 435.4, 18, 436.4, 28, -1320, 1029, 32, 15, 138, -138, 0, 5.23, 1.61, 2964, -1221, -1, 16
094400, 436.2, 436.15, 436.25, 436.15, -0.0500183, 436.175, 0.339851, 319.546, 2, 0, 435.4, 18, 436.4, 28, -1319, 1016, 18, 4, 322, -322, 0, 5.25, 1.6, 3002, -1182, 6, 24
094500, 436.15, 436.1, 436.15, 436, -0.0499878, 436.193, 0.281556, 326.814, 2, 0, 435.4, 18, 436.4, 28, -1381, 1020, 5, 5, 426, -426, 0, 5.16, 1.63, 3002, -1182, 3, 11
094600, 436.1, 435.75, 436.1, 435.75, -0.350006, 436.193, 0.281556, 334.077, 2, 0, 435.4, 18, 436.4, 28, -1626, 1032, -62, 6, 1120, -1120, 0, 4.93, 1.7, 2894, -1182, -13, 8
094700, 435.85, 435.8, 435.95, 435.8, -0.0500183, 436.163, 0.312851, 341.34, 2, 0, 435.4, 18, 436.4, 28, -1511, 1064, -40, 8, 538, -538, 0, 5, 1.69, 2894, -1222, -13, 0
094800, 435.8, 435.35, 435.85, 435.35, -0.449982, 436.11, 0.455629, 348.596, 2, 0, 435.35, 48, 436.4, 28, -1508, 1088, -37, 11, 1393, -1393, 0, 4.67, 1.84, 2894, -1222, -14, 0
094900, 435.4, 435.35, 435.4, 435.2, -0.0499878, 436.07, 0.562491, 355.852, 2, 0, 435.35, 49, 436.4, 28, -1188, 1208, 26, 38, 1305, -1305, 0, 4.67, 1.83, 2872, -1216, -26, -6
095000, 435.4, 435.35, 435.4, 435.2, -0.0499878, 436.03, 0.642179, 363.108, 2, 0, 435.35, 50, 436.4, 28, -1378, 1236, 0, 43, 588, -588, 0, 4.64, 1.83, 2907, -1263, -19, -16
095100, 435.35, 435.2, 435.45, 435.2, -0.149994, 435.982, 0.733665, 370.361, 2, 0, 435.2, 51, 436.4, 28, -1390, 1275, 47, 48, 577, -577, 0, 4.6, 1.87, 2907, -1263, 2, -16
095200, 435.25, 435.35, 435.35, 435.1, 0.100006, 435.94, 0.77562, 377.617, 2, 0, 435.2, 51, 436.4, 28, -1558, 1390, -9, 65, 774, 774, 0, 4.63, 1.84, 2874, -1239, -4, -3
095300, 435.35, 435.15, 435.35, 435.1, -0.200012, 435.887, 0.837772, 384.869, 2, 0, 435.15, 53, 436.4, 28, -1625, 1442, -23, 70, 460, -460, 0, 4.52, 1.9, 2860, -1245, -6, -4
095400, 435.15, 435.15, 435.25, 435.05, 0, 435.83, 0.873722, 392.122, 2, 0, 435.15, 54, 436.4, 28, -1843, 1451, -131, 48, 733, 0, 0, 4.53, 1.91, 2860, -1245, -2, -5
095500, 435.15, 435.1, 435.2, 435, -0.0499878, 435.767, 0.894574, 399.373, 2, 0, 435.1, 55, 436.4, 28, -1766, 1490, -77, 50, 527, -527, 0, 4.51, 1.92, 2812, -1203, -19, 12
095600, 435.1, 435.05, 435.2, 435, -0.0500183, 435.712, 0.928367, 406.624, 2, 0, 435.05, 56, 436.4, 28, -1785, 1516, -79, 48, 415, -415, 0, 4.44, 1.96, 2814, -1280, -18, -3
095700, 435, 434.75, 435, 434.7, -0.25, 435.645, 0.999444, 413.87, 2, 0, 434.75, 57, 436.4, 28, -2235, 1622, -135, 46, 1965, -1965, 0, 4.28, 2.01, 2814, -1280, -12, -8
095800, 434.75, 434.65, 434.8, 434.65, -0.100006, 435.563, 1.04109, 421.114, 2, 1, 434.65, 58, 436.35, 35, -2600, 1656, -195, 42, 685, -685, 0, 4.21, 2.03, 2814, -1299, -9, -10
095900, 434.7, 434.75, 434.9, 434.65, 0.0499878, 435.487, 1.04827, 428.36, 2, 1, 434.65, 58, 436.35, 35, -2609, 1670, -153, 43, 898, 898, 0, 4.23, 2.01, 2801, -1292, -11, -9
100000, 434.75, 434.65, 434.75, 434.6, -0.100006, 435.405, 1.03918, 435.604, 2, 1, 434.65, 60, 436.35, 35, -2611, 1740, -169, 50, 630, -630, 0, 4.23, 2.04, 2801, -1292, -2, -17
100100, 434.65, 434.5, 434.65, 434.4, -0.149994, 435.328, 1.06606, 435.601, 2, 2, 434.5, 61, 436.35, 35, -3099, 1787, -262, 54, 1693, -1693, 0, 4.12, 2.08, 2784, -1295, -6, -3
100200, 434.5, 434.6, 434.6, 434.35, 0.100006, 435.245, 1.0222, 435.595, 2, 2, 434.5, 61, 436.35, 35, -3036, 1823, -160, 40, 640, 640, 0, 4.13, 2.06, 2773, -1361, -8, -16
100300, 434.55, 434.5, 434.75, 434.5, -0.0499878, 435.163, 0.982281, 435.587, 2, 2, 434.5, 63, 436.35, 35, -3016, 1829, -83, 34, 1046, -1046, 0, 4.13, 2.09, 2773, -1361, -8, -12
100400, 434.5, 434.45, 434.6, 434.35, -0.0499878, 435.077, 0.917864, 435.573, 2, 3, 434.45, 64, 436.35, 35, -3243, 1865, -126, 39, 781, -781, 0, 4.07, 2.11, 2760, -1361, -8, -13
100500, 434.5, 434.2, 434.5, 434.15, -0.299988, 434.983, 0.866758, 435.554, 2, 4, 434.2, 65, 436.3, 40, -3277, 1909, -133, 33, 1256, -1256, 0, 3.93, 2.21, 2714, -1397, -17, -21
100600, 434.2, 434.05, 434.45, 434.05, -0.150024, 434.897, 0.882312, 435.534, 2, 5, 434.05, 66, 436.3, 40, -3322, 2068, -44, 56, 1232, -1232, 0, 3.85, 2.25, 2714, -1397, -14, -20
100700, 434.05, 434.25, 434.3, 434.05, 0.200012, 434.82, 0.82183, 435.507, 2, 5, 434.05, 66, 436.3, 40, -3500, 2160, -92, 67, 771, 771, 0, 3.95, 2.17, 2703, -1424, -14, -12
100800, 434.25, 434.05, 434.3, 433.95, -0.200012, 434.755, 0.849062, 435.485, 2, 5, 434.05, 68, 436.3, 40, -3618, 2241, -120, 82, 1547, -1547, 0, 3.85, 2.25, 2743, -1462, -6, -20
100900, 434.05, 434, 434.1, 433.9, -0.0499878, 434.687, 0.863644, 435.464, 2, 6, 434, 69, 436.3, 40, -4120, 2370, -175, 101, 958, -958, 0, 3.8, 2.28, 2743, -1462, -3, -20
101000, 434, 433.85, 434.05, 433.85, -0.149994, 434.612, 0.880839, 435.443, 2, 7, 433.85, 70, 436.25, 42, -4200, 2390, -184, 96, 680, -680, 0, 3.73, 2.33, 2720, -1600, 1, -40
101100, 433.85, 434.05, 434.1, 433.85, 0.199982, 434.555, 0.870001, 435.422, 2, 7, 433.85, 70, 436.25, 42, -4308, 2440, -197, 74, 620, 620, 0, 3.81, 2.26, 2704, -1604, -2, -41
101200, 434, 433.75, 434, 433.7, -0.25, 434.475, 0.857029, 435.398, 2, 8, 433.75, 72, 436.15, 44, -4482, 2459, -196, 59, 1289, -1289, 0, 3.64, 2.39, 2704, -1604, 0, -36
101300, 433.8, 434, 434, 433.75, 0.200012, 434.417, 0.821751, 435.373, 2, 8, 433.75, 72, 436.15, 44, -4699, 2504, -216, 52, 571, 571, 0, 3.79, 2.3, 2743, -1666, 0, -40
101400, 434, 434, 434.1, 433.95, 0, 434.36, 0.767855, 435.35, 2, 8, 433.75, 72, 436.1, 45, -4693, 2506, -114, 27, 679, -679, 0, 3.76, 2.29, 2729, -1704, -2, -48
101500, 434, 434.2, 434.25, 433.95, 0.200012, 434.315, 0.690723, 435.327, 2, 8, 433.75, 72, 435.8, 47, -4834, 2572, -126, 36, 954, 954, 0, 3.9, 2.23, 2729, -1704, 1, -20
101600, 434.2, 434.25, 434.25, 434, 0.0499878, 434.275, 0.602911, 435.306, 2, 8, 433.75, 72, 435.8, 47, -4843, 2565, -107, 25, 775, 775, 0, 3.93, 2.23, 2696, -1700, -1, -19
101700, 434.2, 434.15, 434.2, 434.05, -0.0500183, 434.245, 0.563828, 435.283, 2, 8, 433.75, 72, 435.35, 52, -4901, 2548, -83, 17, 401, -401, 0, 3.9, 2.24, 2704, -1718, 0, -22
101800, 434.15, 434.1, 434.2, 434.05, -0.0499878, 434.218, 0.535049, 435.261, 2, 8, 433.75, 72, 435.35, 52, -4943, 2574, -48, 14, 449, -449, 0, 3.87, 2.25, 2704, -1718, -7, -10
101900, 434.1, 434.25, 434.4, 434.1, 0.149994, 434.193, 0.476736, 435.238, 2, 8, 433.75, 72, 435.35, 52, -4920, 2671, -45, 33, 1099, 1099, 0, 3.96, 2.18, 2734, -1730, 1, -5
102000, 434.25, 434.15, 434.25, 434, -0.100006, 434.167, 0.428111, 435.214, 2, 8, 433.75, 72, 435.35, 52, -5085, 2736, -50, 32, 684, -684, 0, 3.88, 2.22, 2675, -1738, -10, -6
102100, 434.1, 434.2, 434.25, 434.1, 0.100006, 434.152, 0.400598, 435.192, 2, 8, 433.75, 72, 435.35, 52, -5095, 2783, -50, 43, 340, 340, 0, 3.9, 2.22, 2675, -1738, -4, -7
102200, 434.15, 434.3, 434.35, 434.15, 0.149994, 434.137, 0.351962, 435.171, 2, 8, 433.75, 72, 435.15, 54, -5101, 2793, -40, 49, 372, 372, 0, 3.99, 2.15, 2768, -1761, 12, -8
102300, 434.3, 434.15, 434.35, 434.1, -0.149994, 434.12, 0.310487, 435.145, 2, 8, 433.75, 72, 435.15, 54, -5131, 2804, -37, 46, 395, -395, 0, 3.88, 2.22, 2787, -1749, 16, -6
102400, 434.15, 434.05, 434.2, 434, -0.100006, 434.1, 0.27203, 435.118, 2, 8, 433.75, 72, 435.1, 55, -5162, 2814, -48, 28, 290, -290, 0, 3.83, 2.27, 2787, -1749, 10, -3
102500, 434.05, 433.95, 434.05, 433.95, -0.0999756, 434.087, 0.275453, 435.088, 2, 8, 433.75, 72, 435.05, 56, -5275, 2857, -38, 24, 590, -590, 0, 3.78, 2.31, 2779, -1759, 20, -4
102600, 433.95, 433.8, 434.05, 433.8, -0.150024, 434.075, 0.30249, 435.055, 2, 8, 433.75, 72, 434.75, 59, -5311, 2910, -43, 25, 367, -367, 0, 3.7, 2.36, 2736, -1790, 12, -10
102700, 433.85, 434.15, 434.2, 433.8, 0.299988, 434.07, 0.293939, 435.018, 2, 8, 433.75, 72, 434.75, 59, -5394, 2941, -58, 29, 593, 593, 0, 3.87, 2.22, 2736, -1790, -6, -5
102800, 434.1, 434, 434.15, 434, -0.100006, 434.067, 0.295423, 434.978, 2, 8, 433.75, 72, 434.75, 59, -5443, 2935, -62, 26, 537, -537, 0, 3.83, 2.27, 2744, -1803, -8, -10
102900, 434, 434.15, 434.2, 434, 0.149994, 434.075, 0.295803, 434.944, 2, 8, 433.75, 72, 434.65, 60, -5417, 2972, -51, 31, 266, 266, 0, 3.86, 2.23, 2749, -1826, -7, -15
103000, 434.1, 433.95, 434.15, 433.95, -0.149994, 434.08, 0.283548, 434.908, 2, 8, 433.75, 72, 434.6, 62, -5432, 2972, -31, 23, 438, -438, 0, 3.78, 2.29, 2749, -1826, -6, -13
103100, 433.95, 433.5, 434.1, 433.5, -0.450012, 434.053, 0.380098, 434.863, 2, 9, 433.5, 91, 434.6, 62, -5661, 3082, -70, 34, 1790, -1790, 0, 3.52, 2.47, 2762, -1853, 5, -12
103200, 433.5, 433.9, 433.95, 433.5, 0.399994, 434.06, 0.361386, 434.825, 2, 9, 433.5, 91, 434.5, 63, -5774, 3166, -76, 45, 1341, 1341, 0, 3.69, 2.31, 2761, -1997, 5, -41
103300, 433.9, 433.75, 433.9, 433.75, -0.149994, 434.047, 0.385324, 434.784, 2, 9, 433.5, 91, 434.45, 64, -5949, 3167, -101, 46, 462, -462, 0, 3.66, 2.37, 2761, -1997, 3, -38
103400, 433.75, 433.9, 433.9, 433.7, 0.149994, 434.042, 0.390224, 434.744, 2, 9, 433.5, 91, 434.3, 82, -5971, 3171, -110, 39, 467, 467, 0, 3.76, 2.3, 2757, -2014, 1, -37
103500, 433.9, 433.95, 434.05, 433.85, 0.0500183, 434.03, 0.385226, 434.704, 2, 9, 433.5, 91, 434.3, 82, -5900, 3165, -93, 38, 667, 667, 0, 3.76, 2.3, 2766, -2039, 3, -42
103600, 433.95, 433.9, 433.95, 433.85, -0.0500183, 434.013, 0.375332, 434.667, 2, 9, 433.5, 91, 434.3, 82, -5998, 3194, -67, 22, 412, -412, 0, 3.74, 2.31, 2766, -2039, 0, -37
103700, 433.95, 434, 434.05, 433.9, 0.0499878, 434.005, 0.369999, 434.632, 2, 9, 433.5, 91, 434.3, 82, -6019, 3191, -49, 5, 317, 317, 0, 3.77, 2.28, 2822, -2088, 12, -18
103800, 434, 433.9, 434, 433.9, -0.100006, 433.995, 0.369999, 434.592, 2, 9, 433.5, 91, 434.3, 82, -6014, 3196, -13, 5, 274, -274, 0, 3.74, 2.31, 2845, -2082, 16, -17
103900, 433.9, 433.85, 433.95, 433.85, -0.0499878, 433.975, 0.355666, 434.552, 2, 9, 433.5, 91, 434.3, 82, -5973, 3188, 0, 3, 223, -223, 0, 3.72, 2.34, 2845, -2082, 17, -13
104000, 433.85, 433.75, 433.9, 433.75, -0.100006, 433.955, 0.359024, 434.509, 2, 9, 433.5, 91, 434.3, 82, -6107, 3248, -41, 16, 606, -606, 0, 3.65, 2.39, 2843, -2089, 15, -10
104100, 433.7, 433.75, 433.85, 433.6, 0.0499878, 433.932, 0.351101, 434.471, 2, 9, 433.5, 91, 434.3, 82, -6328, 3329, -66, 27, 815, 815, 0, 3.61, 2.38, 2807, -2148, 8, -21
104200, 433.75, 433.8, 433.8, 433.65, 0.0499878, 433.908, 0.311888, 434.43, 2, 9, 433.5, 91, 434.3, 82, -6383, 3353, -72, 32, 482, 482, 0, 3.65, 2.34, 2807, -2148, -3, -12
104300, 433.75, 433.45, 433.8, 433.45, -0.299988, 433.872, 0.34996, 434.385, 2, 10, 433.45, 103, 434.3, 82, -6466, 3379, -90, 36, 598, -598, 0, 3.45, 2.48, 2755, -2154, -18, -14
104400, 433.45, 433.4, 433.55, 433.4, -0.0500183, 433.84, 0.395726, 434.339, 2, 11, 433.4, 104, 434.3, 82, -6630, 3456, -131, 53, 946, -946, 0, 3.42, 2.48, 2741, -2162, -20, -16
104500, 433.4, 433.45, 433.45, 433.3, 0.0500183, 433.815, 0.426728, 434.295, 2, 11, 433.4, 104, 434.3, 82, -6631, 3525, -104, 55, 773, 773, 0, 3.4, 2.48, 2741, -2162, -20, -14
