091000, 285.35, 283.65, 284, 99.5269, 33.1756, 11.0585, 14.2, 123.938
092000, 284.25, 283.3, 284.1, 99.5619, 66.3629, 33.1795, 28.405, 170.465
093000, 284.4, 283.7, 283.85, 99.4743, 99.5211, 66.3532, 42.5975, 202.864
094000, 284, 283.2, 283.35, 99.2991, 99.4451, 88.443, 56.765, 227.143
095000, 283.7, 283.05, 283.45, 17.3922, 72.0552, 90.3405, 70.9375, 245.798
100000, 284.35, 283.35, 284.3, 92.5922, 69.7612, 80.4205, 85.1525, 260.156
101000, 284.55, 283.9, 284.55, 100, 69.9948, 70.6037, 99.38, 270.844
102000, 285.4, 284.4, 285.1, 87.2346, 93.2756, 77.6772, 113.635, 278.314
103000, 285.6, 284.85, 284.85, 70.5884, 85.941, 83.0705, 127.878, 282.745
104000, 285.3, 284.5, 284.85, 66.6667, 74.8299, 84.6822, 142.12, 284.241
105000, 285.1, 284.3, 285, 64.7058, 67.3203, 76.0304, 156.37, 282.867
110000, 285.4, 284.7, 284.7, 30.7707, 54.0477, 65.3993, 170.605, 278.601
111000, 285.35, 284.65, 285.35, 80.7695, 58.7487, 60.0389, 184.873, 271.306
112000, 285.45, 285.05, 285.2, 78.2613, 63.2672, 58.6878, 199.133, 260.717
113000, 285.3, 284.9, 285.05, 65.216, 74.7489, 65.5883, 213.385, 246.39
114000, 285.4, 284.75, 285.35, 87.4995, 76.9923, 71.6695, 227.653, 227.639
115000, 285.4, 284.85, 285, 43.7498, 65.4884, 72.4099, 241.903, 203.232
120000, 285.15, 284.65, 284.9, 31.2493, 54.1662, 65.549, 256.148, 170.761
121000, 285, 284.55, 284.9, 41.1769, 38.7253, 52.7933, 270.393, 124.062
122000, 285, 284.45, 284.7, 26.3163, 32.9142, 41.9352, 284.628, 1.11659
123000, 285.1, 284.7, 285, 57.8946, 41.7959, 37.8118, 284.678, 1.119
124000, 285.25, 284.95, 285.1, 81.2505, 55.1538, 43.288, 284.728, 1.07768
125000, 285.5, 285.1, 285.3, 80.951, 73.3653, 56.7717, 284.8, 1.05502
130000, 285.4, 285.05, 285.15, 66.6657, 76.2891, 68.2694, 284.89, 0.899822
131000, 285.2, 284.6, 284.7, 11.1119, 52.9095, 67.5213, 284.953, 0.603673
131959, 285.05, 284.55, 284.9, 36.8423, 38.2066, 55.8017, 284.983, 0.431288
132959, 285.1, 284.8, 284.9, 36.8423, 28.2655, 39.7939, 285, 0.318505
133959, 284.95, 284.75, 284.85, 35.296, 36.3269, 34.2663, 284.988, 0.3247
134959, 284.95, 284.35, 284.45, 11.7653, 27.9679, 30.8534, 284.968, 0.36547
135959, 284.75, 284.45, 284.55, 26.6642, 24.5752, 29.6233, 284.953, 0.400582
140959, 284.75, 284.35, 284.65, 39.9984, 26.1426, 26.2286, 284.935, 0.427118
141959, 284.75, 284.45, 284.6, 41.6662, 36.1096, 28.9425, 284.93, 0.452187
142959, 284.75, 284.2, 284.75, 73.3317, 51.6654, 37.9726, 284.9, 0.468086
143959, 285.1, 284.7, 285.1, 100, 71.666, 53.147, 284.895, 0.443997
144959, 285.4, 285, 285.1, 75.0006, 82.7775, 68.703, 284.897, 0.452783
145959, 285.5, 285.15, 285.5, 100, 91.6669, 82.0368, 284.905, 0.487856
