시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 288, 287.55, 288.15, 287.3, -0.450012, 14.3775, 125.34, 4.7925, 0, 0, 0, 0, 0, 0, -589, 353, 0, 0, 6416, -6416, 0, 2.39, 3.83, 0, 0, 0, 0
090200, 287.55, 287.45, 287.65, 287.2, -0.0999756, 28.75, 172.5, 9.58333, 0, 0, 0, 0, 0, 0, -1378, 867, 0, 0, 3035, -3035, 0, 2.35, 3.79, -104, -68, 0, 0
090300, 287.4, 287.3, 287.4, 287.1, -0.100006, 43.115, 205.268, 14.3717, 0, 0, 0, 0, 0, 0, -1693, 1001, 0, 0, 1502, -1502, 0, 2.3, 3.84, -104, -68, 0, 0
090400, 287.3, 286.95, 287.4, 286.9, -0.349976, 57.4625, 229.85, 19.1542, 0, 0, 0, 0, 0, 0, -1693, 998, 0, 0, 1885, -1885, 0, 2.22, 3.91, -124, -300, 0, 0
090500, 286.9, 286.75, 287.1, 286.7, -0.149994, 71.8, 248.723, 23.9333, 0, 1, 0, 0, 0, 0, -2039, 1134, 0, 0, 2195, -2195, 0, 2.21, 3.9, -63, -462, 0, 0
090600, 286.75, 286.65, 286.9, 286.6, -0.100006, 86.1325, 263.139, 28.7108, 0, 2, 0, 0, 0, 0, -2048, 1172, -291, 163, 1565, -1565, 0, 2.2, 3.95, -63, -462, -12, -92
090700, 286.7, 286.75, 287.05, 286.6, 0.0499878, 100.47, 273.835, 33.49, 0, 2, 0, 0, 0, 0, -1984, 1051, -121, 36, 1516, 1516, 0, 2.2, 3.91, -82, -438, 4, -74
090800, 286.8, 286.85, 287, 286.6, 0.0500183, 114.813, 281.232, 38.2708, 0, 2, 0, 0, 0, 0, -2135, 1328, -88, 65, 1152, 1152, 0, 2.21, 3.91, -88, -400, 3, -66
090900, 286.9, 286.7, 286.9, 286.65, -0.199982, 129.148, 285.556, 43.0492, 0, 2, 0, 0, 0, 0, -2196, 1326, -100, 65, 743, -743, 0, 2.18, 3.94, -88, -400, 7, -20
091000, 286.75, 286.9, 287, 286.65, 0.149994, 143.493, 286.985, 47.8308, 0, 2, 0, 0, 0, 0, -2063, 1253, -4, 23, 1267, 1267, 0, 2.22, 3.87, -55, -447, 1, 3
091100, 286.95, 286.9, 287.1, 286.9, -0.0500183, 157.837, 285.539, 52.6125, 0, 2, 0, 0, 0, 0, -1872, 1182, 35, 2, 931, -931, 0, 2.22, 3.88, -27, -403, 7, 11
091200, 286.9, 286.75, 286.95, 286.6, -0.149994, 172.175, 281.161, 57.3917, 0, 2, 0, 0, 0, 0, -2203, 1261, -43, 42, 1401, -1401, 0, 2.19, 3.92, -27, -403, 11, 7
091300, 286.75, 286.6, 286.75, 286.6, -0.149994, 186.505, 273.715, 62.1683, 0, 3, 0, 0, 0, 0, -2116, 1271, 3, -11, 547, -547, 0, 2.16, 3.98, -121, -524, -6, -24
091400, 286.6, 286.75, 286.8, 286.55, 0.149994, 200.842, 262.965, 66.9475, 0, 3, 0, 0, 0, 0, -2120, 1297, 15, -5, 648, 648, 0, 2.2, 3.93, -104, -515, -3, -23
091500, 286.75, 286.8, 286.9, 286.7, 0.0499878, 215.182, 248.472, 71.7275, 0, 3, 0, 0, 0, 0, -2089, 1246, -5, -1, 776, 776, 0, 2.2, 3.93, -104, -515, -9, -13
091600, 286.8, 286.65, 286.8, 286.55, -0.149994, 229.515, 229.516, 76.505, 0, 3, 0, 0, 0, 0, -2122, 1240, -50, 11, 834, -834, 0, 2.17, 3.96, -63, -511, -7, -21
091700, 286.65, 286.7, 286.8, 286.5, 0.0500183, 243.85, 204.876, 81.2833, 0, 3, 0, 0, 0, 0, -2245, 1305, -8, 8, 688, 688, 0, 2.18, 3.94, -100, -480, -14, -15
091800, 286.75, 286.75, 286.8, 286.65, 0, 258.187, 172.126, 86.0625, 0, 3, 0, 0, 0, 0, -2224, 1328, -21, 11, 614, 614, 0, 2.19, 3.93, -100, -480, 4, 8
091900, 286.7, 286.55, 286.7, 286.5, -0.150024, 272.515, 125.04, 90.8383, 0, 4, 0, 0, 0, 0, -2350, 1381, -46, 16, 747, -747, 0, 2.16, 3.99, -72, -514, 6, 0
092000, 286.5, 286.6, 286.65, 286.5, 0.100006, 286.845, 0.540275, 95.615, 0, 4, 0, 0, 0, 0, -2286, 1402, -39, 31, 383, 383, 0, 2.17, 3.97, -98, -560, 1, -9
092100, 286.65, 286.75, 286.8, 286.6, 0.100006, 286.805, 0.433476, 100.394, 0, 4, 0, 0, 0, 0, -2222, 1414, -20, 34, 429, 429, 0, 2.19, 3.92, -98, -560, -7, -9
092200, 286.8, 286.7, 286.8, 286.6, -0.0999756, 286.767, 0.318233, 105.172, 0, 4, 0, 0, 0, 0, -2228, 1418, 3, 22, 331, -331, 0, 2.17, 3.95, -93, -560, 1, -16
092300, 286.65, 286.6, 286.7, 286.55, -0.0499878, 286.732, 0.212779, 109.949, 0, 4, 0, 0, 0, 0, -2262, 1436, -7, 21, 549, -549, 0, 2.15, 3.98, -84, -566, 3, -17
092400, 286.6, 286.7, 286.8, 286.6, 0.100006, 286.72, 0.188146, 114.728, 0, 4, 0, 0, 0, 0, -2227, 1406, 24, 5, 370, 370, 0, 2.17, 3.93, -84, -566, -2, -10
092500, 286.7, 286.95, 287, 286.65, 0.25, 286.73, 0.213073, 119.51, 0, 4, 0, 0, 0, 0, -2206, 1471, 16, 13, 788, 788, 0, 2.22, 3.87, -97, -592, 0, -6
092600, 286.95, 287.05, 287.1, 286.9, 0.0999756, 286.75, 0.250994, 124.294, 0, 4, 0, 0, 0, 0, -1900, 1223, 64, -38, 829, 829, 0, 2.23, 3.84, -29, -583, 13, -4
092700, 287.05, 287.1, 287.15, 287.05, 0.0500183, 286.768, 0.293724, 129.079, 0, 4, 0, 0, 0, 0, -1925, 1229, 60, -37, 653, 653, 0, 2.25, 3.8, -29, -583, 12, -4
092800, 287.15, 287.15, 287.45, 287.1, 0, 286.783, 0.336559, 133.865, 0, 4, 0, 0, 0, 0, -1950, 1235, 62, -40, 1490, -1490, 0, 2.26, 3.78, -5, -566, 15, 0
092900, 287.2, 287.25, 287.35, 287.15, 0.0499878, 286.81, 0.390637, 138.653, 0, 4, 0, 0, 0, 0, -1665, 1080, 112, -65, 860, 860, 0, 2.27, 3.75, 7, -512, 18, 10
093000, 287.25, 287.2, 287.25, 287.1, -0.0499878, 286.825, 0.424852, 143.439, 0, 4, 286.55, 19, 287.55, 1, -1773, 1059, 86, -82, 409, -409, 0, 2.25, 3.79, 7, -512, 20, 16
093100, 287.2, 287.2, 287.25, 287.1, 0, 286.84, 0.454534, 148.226, 0, 4, 286.55, 19, 287.45, 2, -1761, 1074, 27, -29, 603, 603, 0, 2.25, 3.79, 1, -588, 6, -1
093200, 287.2, 287.55, 287.6, 287.2, 0.349976, 286.88, 0.547172, 153.018, 0, 4, 286.55, 19, 287.55, 32, -1792, 1076, 26, -30, 1556, 1556, 0, 2.32, 3.69, 7, -608, 7, -5
093300, 287.55, 287.3, 287.55, 287.3, -0.25, 286.915, 0.560442, 157.807, 0, 4, 286.55, 19, 287.55, 32, -1554, 772, 79, -92, 840, -840, 0, 2.27, 3.76, 7, -608, 2, -8
093400, 287.3, 287.45, 287.5, 287.25, 0.150024, 286.95, 0.600831, 162.597, 0, 4, 286.55, 19, 287.55, 32, -1750, 842, -17, -47, 482, 482, 0, 2.3, 3.71, 64, -551, 11, -7
093500, 287.45, 287.65, 287.7, 287.45, 0.199982, 286.992, 0.668782, 167.392, 1, 4, 286.55, 19, 287.65, 35, -1663, 807, 22, -50, 651, 651, 0, 2.33, 3.67, 96, -556, 17, -8
093600, 287.65, 287.45, 287.65, 287.4, -0.199982, 287.033, 0.677695, 172.183, 1, 4, 286.55, 19, 287.65, 35, -1628, 706, 26, -73, 633, -633, 0, 2.31, 3.72, 96, -556, 19, 6
093700, 287.45, 287.45, 287.5, 287.4, 0, 287.07, 0.682933, 176.973, 1, 4, 286.55, 19, 287.65, 35, -1671, 730, 24, -69, 249, 249, 0, 2.29, 3.71, 153, -504, 29, 20
093800, 287.45, 287.4, 287.5, 287.35, -0.0500183, 287.103, 0.680787, 181.763, 1, 4, 286.55, 19, 287.65, 35, -1602, 701, -9, -14, 251, -251, 0, 2.27, 3.74, 153, -512, 29, 19
093900, 287.4, 287.1, 287.4, 287.1, -0.299988, 287.13, 0.631976, 186.548, 1, 4, 286.55, 19, 287.65, 35, -1743, 736, 1, -21, 884, -884, 0, 2.23, 3.8, 153, -512, 17, 7
094000, 287.1, 286.9, 287.1, 286.9, -0.200012, 287.145, 0.594049, 191.33, 1, 4, 286.55, 19, 287.65, 35, -1758, 740, -19, -13, 974, -974, 0, 2.19, 3.86, 132, -566, 7, -2
094100, 286.95, 286.95, 287.1, 286.9, 0, 287.155, 0.573492, 196.113, 1, 4, 286.55, 19, 287.65, 35, -1678, 743, -10, 7, 450, -450, 0, 2.19, 3.85, 92, -561, 0, -1
094200, 286.95, 286.95, 287, 286.8, 0, 287.168, 0.543387, 200.895, 1, 4, 286.55, 19, 287.65, 35, -1515, 762, 31, 6, 1016, 1016, 0, 2.2, 3.84, 92, -561, -12, -11
094300, 286.95, 287.05, 287.05, 286.95, 0.0999756, 287.19, 0.481244, 205.679, 1, 4, 286.55, 19, 287.65, 35, -1443, 762, 31, 12, 327, 327, 0, 2.22, 3.81, 78, -619, -15, -21
094400, 287.1, 287.25, 287.3, 287.1, 0.149994, 287.217, 0.425761, 210.467, 1, 4, 286.55, 19, 287.65, 35, -1229, 709, 102, -5, 776, 776, 0, 2.25, 3.75, 66, -587, -17, -15
094500, 287.25, 287.5, 287.55, 287.2, 0.25, 287.245, 0.424145, 215.258, 1, 4, 286.55, 19, 287.65, 35, -1244, 648, 102, -18, 1116, 1116, 0, 2.31, 3.68, 66, -587, -13, -4
094600, 287.5, 287.45, 287.55, 287.4, -0.0499878, 287.265, 0.4232, 220.049, 1, 4, 286.55, 19, 287.65, 35, -1221, 548, 91, -39, 448, -448, 0, 2.29, 3.69, 109, -569, 3, -1
094700, 287.5, 287.6, 287.6, 287.3, 0.100006, 287.29, 0.439999, 224.843, 1, 4, 286.55, 19, 287.65, 35, -1204, 547, 62, -43, 897, 897, 0, 2.31, 3.66, 157, -584, 13, -4
094800, 287.6, 287.75, 287.75, 287.45, 0.149994, 287.32, 0.47791, 229.638, 2, 4, 286.55, 19, 287.75, 48, -1133, 548, 62, -42, 730, 730, 0, 2.34, 3.6, 157, -584, 15, 7
094900, 287.75, 287.85, 287.85, 287.7, 0.100006, 287.35, 0.529149, 234.436, 3, 4, 286.6, 23, 287.85, 49, -961, 367, 53, -68, 800, 800, 0, 2.36, 3.59, 189, -583, 24, 0
095000, 287.8, 287.75, 287.85, 287.7, -0.0499878, 287.378, 0.551792, 239.232, 3, 4, 286.6, 23, 287.85, 49, -778, 244, 93, -80, 470, -470, 0, 2.35, 3.59, 253, -539, 37, 9
095100, 287.75, 287.75, 287.85, 287.6, 0, 287.405, 0.568242, 244.028, 3, 4, 286.6, 23, 287.85, 49, -871, 288, 70, -52, 718, 718, 0, 2.34, 3.61, 253, -539, 28, 6
095200, 287.75, 287.7, 287.8, 287.65, -0.0499878, 287.413, 0.579548, 248.823, 3, 4, 286.6, 23, 287.85, 49, -890, 307, 62, -48, 469, -469, 0, 2.33, 3.59, 273, -503, 23, 16
095300, 287.75, 287.9, 287.95, 287.75, 0.149994, 287.443, 0.614226, 253.621, 4, 4, 286.7, 24, 287.9, 53, -858, 300, 55, -49, 718, 718, 0, 2.37, 3.53, 308, -503, 30, 16
095400, 287.9, 288, 288, 287.8, 0.100006, 287.47, 0.660604, 258.421, 5, 4, 286.9, 40, 288, 54, -761, 192, 40, -35, 523, 523, 0, 2.37, 3.51, 308, -503, 23, 16
095500, 288, 288, 288.1, 287.9, 0, 287.488, 0.696328, 263.221, 5, 4, 286.9, 40, 288, 55, -550, 35, 45, -41, 778, 0, 0, 2.37, 3.52, 341, -463, 17, 15
095600, 288, 288.05, 288.05, 287.9, 0.0499878, 287.518, 0.737747, 268.022, 6, 4, 286.9, 40, 288.05, 56, -691, 16, 36, -54, 360, 360, 0, 2.38, 3.5, 349, -457, 19, 16
095700, 288.05, 288, 288.1, 287.95, -0.0499878, 287.545, 0.766091, 272.822, 6, 4, 286.9, 40, 288.05, 56, -547, -28, 68, -67, 778, -778, 0, 2.37, 3.5, 349, -457, 15, 9
095800, 288, 288, 288.05, 287.9, 0, 287.575, 0.787715, 277.622, 6, 4, 286.9, 40, 288.05, 56, -657, -59, 40, -71, 349, 349, 0, 2.37, 3.51, 358, -412, 10, 18
095900, 288, 288.4, 288.45, 288, 0.399994, 287.64, 0.833423, 282.428, 7, 4, 286.9, 40, 288.4, 59, -700, 53, 12, -27, 1321, 1321, 0, 2.46, 3.42, 383, -412, 15, 18
100000, 288.4, 288.55, 288.55, 288.35, 0.149994, 287.723, 0.850565, 287.238, 8, 4, 286.9, 40, 288.55, 60, -195, -574, 71, -121, 1276, 1276, 0, 2.51, 3.37, 383, -412, 8, 10
100100, 288.55, 288.55, 288.7, 288.5, 0, 287.803, 0.84585, 287.254, 8, 4, 286.9, 40, 288.55, 61, -102, -933, 117, -189, 1379, -1379, 0, 2.51, 3.34, 494, -261, 29, 39
100200, 288.6, 288.75, 288.75, 288.55, 0.149994, 287.893, 0.846916, 287.276, 9, 4, 286.9, 40, 288.75, 62, -17, -1000, 106, -194, 852, 852, 0, 2.55, 3.33, 537, -176, 37, 56
100300, 288.75, 288.7, 288.85, 288.6, -0.0499878, 287.975, 0.823706, 287.299, 9, 4, 286.9, 40, 288.75, 62, -49, -1196, 121, -227, 1066, -1066, 0, 2.54, 3.33, 537, -176, 35, 47
100400, 288.65, 288.65, 288.75, 288.55, 0, 288.045, 0.803051, 287.328, 9, 4, 286.9, 40, 288.75, 62, -165, -1209, 107, -252, 576, 0, 0, 2.53, 3.35, 533, -159, 30, 50
100500, 288.65, 288.4, 288.65, 288.4, -0.25, 288.09, 0.776266, 287.355, 9, 4, 286.9, 40, 288.75, 62, -138, -1307, 11, -146, 809, -809, 0, 2.48, 3.4, 536, -148, 30, 52
100600, 288.4, 288.45, 288.5, 288.35, 0.0500183, 288.14, 0.732526, 287.385, 9, 4, 286.9, 40, 288.75, 62, -362, -1189, -52, -51, 675, 675, 0, 2.49, 3.37, 536, -148, 8, 22
100700, 288.5, 288.6, 288.7, 288.5, 0.100006, 288.19, 0.714561, 287.416, 9, 4, 286.9, 40, 288.75, 62, -81, -1401, -12, -80, 1132, 1132, 0, 2.52, 3.34, 521, -180, -3, 0
100800, 288.6, 288.65, 288.65, 288.55, 0.0499878, 288.235, 0.711405, 287.446, 9, 4, 286.9, 40, 288.75, 62, -18, -1409, 6, -42, 454, 454, 0, 2.52, 3.35, 516, -164, -4, 2
100900, 288.6, 288.25, 288.6, 288.2, -0.350006, 288.255, 0.689128, 287.472, 9, 4, 286.9, 40, 288.75, 62, -129, -1443, 7, -46, 895, -895, 0, 2.42, 3.45, 516, -164, -3, -1
101000, 288.25, 288.3, 288.45, 288.2, 0.0499878, 288.283, 0.649055, 287.495, 9, 4, 286.95, 42, 288.75, 62, -167, -1387, -5, -16, 939, 939, 0, 2.43, 3.43, 516, -200, -4, -10
101100, 288.25, 288.5, 288.5, 288.25, 0.25, 288.32, 0.606958, 287.522, 9, 4, 286.95, 42, 288.75, 62, -66, -1460, 59, -54, 382, 382, 0, 2.49, 3.38, 514, -218, -4, -14
101200, 288.5, 288.5, 288.5, 288.35, 0, 288.36, 0.540002, 287.551, 9, 4, 287.05, 43, 288.75, 62, 151, -1625, 46, -44, 553, 553, 0, 2.5, 3.37, 514, -218, -1, -7
101300, 288.5, 288.55, 288.65, 288.5, 0.0499878, 288.392, 0.502271, 287.583, 9, 4, 287.25, 44, 288.75, 62, 108, -1693, 25, -56, 710, 710, 0, 2.51, 3.35, 530, -193, 2, -5
101400, 288.55, 288.4, 288.55, 288.4, -0.149994, 288.412, 0.46891, 287.611, 9, 4, 287.45, 46, 288.75, 62, 179, -1730, 61, -57, 266, -266, 0, 2.48, 3.37, 557, -147, 8, 3
101500, 288.45, 288.5, 288.55, 288.4, 0.0499878, 288.437, 0.429973, 287.639, 9, 4, 287.45, 46, 288.75, 62, 146, -1735, 62, -69, 551, 551, 0, 2.5, 3.37, 557, -147, 8, 10
