시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 430.3, 429.9, 430.4, 429.7, -0.399994, 21.495, 187.389, 7.165, 0, 0, 0, 0, 0, 0, -1046, 212, 0, 0, 6025, -6025, 0, 3.17, 3.01, 0, 0, 0, 0
090200, 429.85, 430.25, 430.3, 429.75, 0.399994, 43.0075, 258.045, 14.3358, 0, 0, 0, 0, 0, 0, -717, 169, 0, 0, 2651, 2651, 0, 3.21, 2.87, -798, -235, 0, 0
090300, 430.25, 430.6, 430.6, 430.2, 0.350006, 64.5375, 307.26, 21.5125, 0, 0, 0, 0, 0, 0, -521, 347, 0, 0, 2031, 2031, 0, 3.33, 2.76, -798, -235, 0, 0
090400, 430.6, 430.5, 430.6, 430.3, -0.100006, 86.0625, 344.25, 28.6875, 0, 0, 0, 0, 0, 0, -350, 355, 0, 0, 1680, -1680, 0, 3.37, 2.81, -1014, -205, 0, 0
090500, 430.5, 430.65, 430.75, 430.4, 0.149994, 107.595, 372.72, 35.865, 1, 0, 0, 0, 0, 0, -174, 348, 0, 0, 1549, 1549, 0, 3.41, 2.79, -1028, -425, 0, 0
090600, 430.65, 430.5, 430.7, 430.35, -0.149994, 129.12, 394.468, 43.04, 1, 0, 0, 0, 0, 0, -71, 415, 195, 40, 1443, -1443, 0, 3.34, 2.83, -1028, -425, -205, -85
090700, 430.5, 430.9, 430.9, 430.5, 0.399994, 150.665, 410.644, 50.2217, 2, 0, 0, 0, 0, 0, 84, 435, 160, 53, 1401, 1401, 0, 3.48, 2.73, -980, -569, -36, -66
090800, 430.9, 430.95, 431.2, 430.85, 0.0500183, 172.212, 421.833, 57.4042, 3, 0, 0, 0, 0, 0, 385, 523, 181, 35, 1854, 1854, 0, 3.54, 2.72, -1059, -506, -52, -54
090900, 431, 431.15, 431.2, 430.95, 0.149994, 193.77, 428.442, 64.59, 4, 0, 0, 0, 0, 0, 670, 465, 204, 22, 1168, 1168, 0, 3.59, 2.65, -1059, -506, -9, -60
091000, 431.1, 431.15, 431.5, 431.05, 0.0499878, 215.327, 430.655, 71.7758, 4, 0, 0, 0, 0, 0, 1191, 432, 273, 16, 1837, 1837, 0, 3.59, 2.65, -1112, -603, -16, -35
091100, 431.15, 430.95, 431.2, 430.8, -0.199982, 236.875, 428.523, 78.9583, 4, 0, 0, 0, 0, 0, 1185, 540, 251, 25, 1394, -1394, 0, 3.54, 2.74, -1323, -876, -59, -90
091200, 430.95, 431.3, 431.4, 430.95, 0.349976, 258.44, 422.031, 86.1467, 5, 0, 0, 0, 0, 0, 1381, 564, 259, 25, 1231, 1231, 0, 3.64, 2.64, -1323, -876, -68, -61
091300, 431.3, 431.15, 431.45, 430.9, -0.149994, 279.997, 410.924, 93.3325, 5, 0, 0, 0, 0, 0, 1456, 522, 214, 0, 1257, -1257, 0, 3.57, 2.7, -1465, -893, -81, -77
091400, 431.15, 431, 431.2, 430.9, -0.149994, 301.547, 394.819, 100.516, 5, 0, 0, 0, 0, 0, 1412, 628, 148, 32, 644, -644, 0, 3.56, 2.71, -1517, -1037, -91, -106
091500, 431.05, 431.25, 431.25, 431, 0.200012, 323.11, 373.096, 107.703, 5, 0, 0, 0, 0, 0, 1454, 651, 52, 43, 642, 642, 0, 3.64, 2.65, -1517, -1037, -81, -86
091600, 431.25, 430.85, 431.35, 430.8, -0.399994, 344.652, 344.653, 114.884, 5, 0, 0, 0, 0, 0, 1531, 654, 69, 22, 1376, -1376, 0, 3.48, 2.75, -1554, -1153, -46, -55
091700, 430.8, 430.95, 431.05, 430.7, 0.150024, 366.2, 307.67, 122.067, 5, 0, 0, 0, 0, 0, 1354, 869, -5, 61, 1457, 1457, 0, 3.51, 2.71, -1719, -1499, -79, -124
091800, 430.95, 431.15, 431.15, 430.9, 0.199982, 387.758, 258.506, 129.253, 5, 0, 0, 0, 0, 0, 1348, 850, -21, 65, 783, 783, 0, 3.56, 2.65, -1719, -1499, -50, -121
091900, 431.1, 430.95, 431.25, 430.85, -0.149994, 409.305, 187.803, 136.435, 5, 0, 0, 0, 0, 0, 1520, 902, 21, 54, 853, -853, 0, 3.5, 2.69, -1804, -1539, -57, -100
092000, 430.9, 430.9, 431, 430.8, 0, 430.85, 0.692819, 143.617, 5, 0, 0, 0, 0, 0, 1493, 836, 7, 37, 572, 0, 0, 3.48, 2.69, -1899, -1735, -76, -139
092100, 430.9, 430.9, 431.05, 430.85, 0, 430.9, 0.538513, 150.798, 5, 0, 0, 0, 0, 0, 1537, 870, 1, 43, 412, -412, 0, 3.47, 2.69, -1899, -1735, -69, -116
