시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 312.05, 312.1, 312.2, 311.45, 0.0500183, 15.605, 136.041, 5.20167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4300, 4300, 0, 2.84, 4.71, 0, 0, 0, 0
090200, 312.1, 312.05, 312.55, 311.85, -0.0500183, 31.2075, 187.245, 10.4025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2971, -2971, 0, 2.8, 4.74, 0, 0, 0, 0
090300, 312, 311.55, 312, 311.45, -0.450012, 46.785, 222.741, 15.595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2320, -2320, 0, 2.53, 5.02, 0, 0, 0, 0
090400, 311.55, 312.25, 312.3, 311.5, 0.700012, 62.3975, 249.59, 20.7992, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2410, 2410, 0, 2.86, 4.55, 0, 0, 0, 0
090500, 312.25, 312.7, 312.75, 312.1, 0.450012, 78.0325, 270.313, 26.0108, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2845, 2845, 0, 3.11, 4.29, 0, 0, 0, 0
090600, 312.7, 312.55, 312.75, 312.35, -0.150024, 93.66, 286.136, 31.22, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2024, -2024, 0, 3.03, 4.51, 0, 0, 0, 0
090700, 312.55, 312.4, 312.6, 312.2, -0.149994, 109.28, 297.847, 36.4267, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2595, -2595, 0, 2.92, 4.48, 0, 0, 0, 0
090800, 312.35, 312.15, 312.5, 312.15, -0.200012, 124.888, 305.911, 41.6292, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1611, -1611, 0, 2.77, 4.6, 0, 0, 0, 0
090900, 312.1, 312.05, 312.2, 311.85, -0.0500183, 140.49, 310.635, 46.83, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1659, -1659, 0, 2.72, 4.61, 0, 0, 0, 0
091000, 312.05, 312.15, 312.15, 311.95, 0.100006, 156.098, 312.195, 52.0325, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 856, 856, 0, 2.77, 4.62, 0, 0, 0, 0
091100, 312.1, 312.05, 312.35, 312, -0.0500183, 171.7, 310.617, 57.2333, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1293, -1293, 0, 2.74, 4.65, 0, 0, 0, 0
091200, 312.1, 312.35, 312.35, 312, 0.25, 187.318, 305.888, 62.4392, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 870, 870, 0, 2.88, 4.5, 0, 0, 0, 0
091300, 312.35, 312.4, 312.55, 312.3, 0.0499878, 202.938, 297.831, 67.6458, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1656, 1656, 0, 2.94, 4.43, 0, 0, 0, 0
091400, 312.4, 312.55, 312.6, 312.3, 0.149994, 218.565, 286.169, 72.855, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 901, 901, 0, 3.02, 4.36, 0, 0, 0, 0
091500, 312.55, 312.5, 312.55, 312.35, -0.0499878, 234.19, 270.42, 78.0633, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 562, -562, 0, 2.97, 4.4, 0, 0, 0, 0
091600, 312.45, 313.3, 313.5, 312.35, 0.849976, 249.855, 249.856, 83.285, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3998, 3998, 0, 3.4, 3.93, 0, 0, 0, 0
091700, 313.3, 313.2, 313.4, 312.95, -0.0999756, 265.515, 223.079, 88.505, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2639, -2639, 0, 3.3, 3.96, 0, 0, 0, 0
091800, 313.2, 313.55, 313.55, 313.2, 0.349976, 281.192, 187.464, 93.7308, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1923, 1923, 0, 3.48, 3.77, 0, 0, 0, 0
091900, 313.5, 313.65, 313.7, 313.4, 0.149994, 296.875, 136.22, 98.9583, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1526, 1526, 0, 3.53, 3.7, 0, 0, 0, 0
092000, 313.65, 313.35, 313.75, 313.15, -0.299988, 312.542, 1.12307, 104.181, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1640, -1640, 0, 3.34, 3.85, 0, 0, 0, 0
092100, 313.35, 313.65, 313.7, 313.25, 0.299988, 312.62, 1.20142, 109.408, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1141, 1141, 0, 3.54, 3.69, 0, 0, 0, 0
092200, 313.65, 313.4, 313.7, 313.25, -0.25, 312.687, 1.21733, 114.632, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1212, -1212, 0, 3.4, 3.82, 0, 0, 0, 0
092300, 313.45, 313.4, 313.45, 313.15, -0.0500183, 312.78, 1.13596, 119.855, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1020, -1020, 0, 3.39, 3.85, 0, 0, 0, 0
092400, 313.4, 313.5, 313.5, 313.25, 0.100006, 312.842, 1.1499, 125.08, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 806, 806, 0, 3.45, 3.78, 0, 0, 0, 0
092500, 313.45, 313.65, 313.65, 313.4, 0.199982, 312.89, 1.19984, 130.307, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 735, 735, 0, 3.53, 3.71, 0, 0, 0, 0
092600, 313.6, 313.55, 313.7, 313.4, -0.0500183, 312.94, 1.22213, 135.533, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 673, -673, 0, 3.49, 3.74, 0, 0, 0, 0
092700, 313.55, 313.6, 313.7, 313.5, 0.0500183, 313, 1.22801, 140.76, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 565, 565, 0, 3.5, 3.64, 0, 0, 0, 0
092800, 313.6, 313.5, 313.6, 313.45, -0.100006, 313.067, 1.18122, 145.985, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 627, -627, 0, 3.46, 3.75, 0, 0, 0, 0
092900, 313.5, 313.95, 314, 313.45, 0.450012, 313.162, 1.14363, 151.217, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1239, 1239, 0, 3.7, 3.54, 0, 0, 0, 0
093000, 313.95, 313.75, 314, 313.7, -0.200012, 313.242, 1.07065, 156.447, 6, 0, 311.55, 3, 313.95, 29, 0, 0, 0, 0, 1045, -1045, 0, 3.62, 3.62, 0, 0, 0, 0
093100, 313.8, 313.7, 313.8, 313.55, -0.0999756, 313.325, 0.936218, 161.675, 6, 0, 311.55, 3, 313.95, 29, 0, 0, 0, 0, 1134, -1134, 0, 3.57, 3.68, 0, 0, 0, 0
093200, 313.7, 313.6, 313.75, 313.6, -0.100006, 313.387, 0.82818, 166.902, 6, 0, 311.55, 3, 313.95, 29, 0, 0, 0, 0, 622, -622, 0, 3.52, 3.71, 0, 0, 0, 0
093300, 313.6, 313.5, 313.7, 313.5, -0.100006, 313.442, 0.693744, 172.127, 6, 0, 312.05, 11, 313.95, 29, 0, 0, 0, 0, 543, -543, 0, 3.45, 3.77, 0, 0, 0, 0
093400, 313.5, 313.35, 313.6, 313.35, -0.149994, 313.482, 0.563273, 177.349, 6, 0, 312.05, 11, 313.95, 29, 0, 0, 0, 0, 981, -981, 0, 3.38, 3.83, 0, 0, 0, 0
093500, 313.35, 313.35, 313.4, 313.2, 0, 313.525, 0.347133, 182.572, 6, 0, 312.05, 11, 313.95, 29, 0, 0, 0, 0, 784, 784, 0, 3.36, 3.86, 0, 0, 0, 0
093600, 313.4, 313.5, 313.55, 313.4, 0.100006, 313.535, 0.331813, 187.797, 6, 0, 312.05, 11, 313.95, 29, 0, 0, 0, 0, 401, 401, 0, 3.44, 3.76, 0, 0, 0, 0
093700, 313.55, 313.65, 313.7, 313.5, 0.100006, 313.557, 0.297113, 193.024, 6, 0, 312.05, 11, 313.95, 29, 0, 0, 0, 0, 774, 774, 0, 3.55, 3.68, 0, 0, 0, 0
093800, 313.65, 313.6, 313.75, 313.55, -0.0499878, 313.56, 0.29766, 198.251, 6, 0, 312.05, 11, 313.95, 29, 0, 0, 0, 0, 592, -592, 0, 3.52, 3.72, 0, 0, 0, 0
093900, 313.65, 313.6, 313.65, 313.5, -0.0499878, 313.557, 0.295426, 203.477, 6, 0, 312.05, 11, 313.95, 29, 0, 0, 0, 0, 444, -444, 0, 3.5, 3.73, 0, 0, 0, 0
094000, 313.6, 313.45, 313.6, 313.45, -0.149994, 313.562, 0.284388, 208.702, 6, 0, 312.05, 11, 313.95, 29, 0, 0, 0, 0, 512, -512, 0, 3.44, 3.79, 0, 0, 0, 0
094100, 313.45, 313.5, 313.55, 313.45, 0.0499878, 313.555, 0.282669, 213.927, 6, 0, 312.35, 12, 313.95, 29, 0, 0, 0, 0, 317, 317, 0, 3.43, 3.79, 0, 0, 0, 0
094200, 313.5, 313.55, 313.55, 313.4, 0.0499878, 313.563, 0.273636, 219.152, 6, 0, 312.4, 13, 313.95, 29, 0, 0, 0, 0, 422, 422, 0, 3.47, 3.75, 0, 0, 0, 0
