90100,303.3,303.4,303.6,303.2,303.4,2871,2871,0.100006,0,0,0,0,0,303.4,0,0,0,0,271,-277,0,0,0,293320,1688,0.74,0.74,0,0,0,0,0,0,0,0,0,0
90200,303.35,303.15,303.45,303.15,303.225,1673,-1673,-0.200012,0,0,0,0,0,303.15,0,0,0,-0.0216675,314,-276,0,0,0,293235,-85,0.96,0.85,0,0,0,0,0,0,0,0,0,0
90300,303.15,303.05,303.3,303,303.1,1870,-1870,-0.100006,0,0,0,0,0,303.05,0,0,0,-0.0459595,35,-251,0,0,0,293493,258,1.13,0.943333,0,0,0,0,0,0,0,0,0,0
90400,303.05,303.05,303.1,302.9,303.025,2378,2378,0,0,0,0,0,0,303.05,0,0,0,-0.0631714,-124,-134,0,0,0,293428,-65,1.12,0.9875,0,0,0,0,0,0,0,0,0,0
90500,303.05,303.05,303.15,303,303.063,1140,-1140,0,0,0,0,0,0,303.05,0,0,0,-0.0747986,156,-249,0,0,0,293425,-3,1.06,1.002,0,0,0,0,0,0,0,0,0,0
90600,303.1,302.9,303.1,302.85,302.938,1847,-1847,-0.200012,0,0,0,0,0,302.9,0,0,0,-0.0950928,6,-136,0,0,0,293474,49,0.91,0.986667,0,0,0,0,0,0,0,0,0,0
90700,302.9,303,303.1,302.75,302.962,1430,1430,0.100006,0,0,0,0,0,303,0,0,0,-0.099823,48,-77,0,0,0,293516,42,1.1,1.00286,0,0,0,0,0,0,0,0,0,0
90800,303,302.95,303.05,302.9,302.962,408,-408,-0.0499878,0,0,0,0,0,302.95,0,0,0,-0.105896,32,-105,-34,24,0,293523,7,1.06,1.01,0,0,0,0,0,0,0,0,0,0
90900,302.95,302.85,302.95,302.75,302.85,1040,-1040,-0.100006,0,0,0,0,0,302.85,0,0,0,-0.117279,-184,-36,-71,34,0,293260,-263,1.1,1.02,0,0,0,0,0,0,0,0,0,0
91000,302.85,302.75,302.95,302.75,302.8,1348,-1348,-0.100006,0,-0.550018,0,0,0,302.75,0,0,0,-0.132294,211,-234,25,2,-17,293385,125,1.17,1.035,0,1,0,0,0,0,0,0,0,0
91100,302.75,302.8,302.85,302.7,302.787,1223,1223,0.0499878,0,-0.600037,0.0222165,0.333329,0,302.8,0,24.4677,0,-0.13681,148,-323,38,-27,-213,293510,125,1.23,1.05273,0,1,0,0,0,0,0,0,0,0
91200,302.75,302.85,302.85,302.75,302.825,609,609,0.100006,0,-0.300018,0.0243841,0.341451,0,302.85,0,33.364,0,-0.133423,241,-431,12,-26,26,293344,-166,1.13,1.05917,0,1,0,0,0,0,0,0,0,0
91300,302.85,302.75,302.85,302.75,302.775,641,-641,-0.100006,0,-0.300018,0.0270199,0.297285,0,302.75,0,38.1688,0,-0.137268,366,-645,51,-72,-21,293064,-280,1.16,1.06692,0,1,0,0,0,0,0,0,0,0
91400,302.75,302.95,302.95,302.75,302.9,805,805,0.200012,0,-0.100006,0.0810762,0.243229,0,302.95,0,43.4918,0,-0.120422,587,-1020,77,-134,-340,293329,265,1,1.06214,0,1,0,0,0,0,0,0,0,0
91500,302.95,302.75,302.95,302.7,302.788,1693,-1693,-0.200012,0,-0.300018,0.0512841,0.256389,0,302.75,0,36.826,23.4988,-0.123169,394,-807,51,-100,-283,293213,-116,1.06,1.062,0,1,0,0,0,0,0,0,0,0
91600,302.7,302.75,302.75,302.6,302.712,1773,1773,0.0499878,0,-0.0500183,0.0540563,0.243229,0,302.75,0,44.2243,26.8325,-0.123108,402,-1000,83,-137,-569,293394,181,1.1,1.06438,0,1,0,0,0,0,0,0,0,0
