091000, 428.05, 426.1, 427.05, 99.7664, 33.2555, 11.0852, 21.3525, 186.154
092000, 428, 426.75, 427.55, 99.8832, 66.5499, 33.2684, 42.73, 256.35
093000, 427.75, 427.05, 427.45, 99.8598, 99.8365, 66.5473, 64.1025, 305.157
094000, 427.45, 426.2, 426.45, 99.6262, 99.7898, 88.7254, 85.425, 341.723
095000, 426.95, 425.8, 425.85, 2.22304, 67.2364, 88.9542, 106.718, 369.761
100000, 426.1, 425.6, 425.7, 4.16693, 35.3387, 67.4549, 128.003, 391.141
101000, 426.2, 425.6, 425.75, 6.97648, 4.45548, 35.6769, 149.29, 406.988
102000, 426.35, 425.7, 426.15, 29.729, 13.6241, 17.8061, 170.598, 417.949
103000, 426.2, 425.4, 425.45, 3.22695, 13.3108, 10.4635, 191.87, 424.332
104000, 425.8, 425.3, 425.3, 0, 10.9853, 12.6401, 213.135, 426.369
104959, 425.65, 425.1, 425.5, 31.9995, 11.7422, 12.0128, 234.41, 424.146
105959, 425.75, 425.2, 425.4, 23.999, 18.6662, 13.7979, 255.68, 417.603
110959, 425.4, 424.75, 424.8, 3.4474, 19.8153, 16.7412, 276.92, 406.493
111959, 425.45, 424.7, 425.45, 68.1833, 31.8766, 23.4527, 298.192, 390.486
112959, 425.8, 425.2, 425.8, 100, 57.2102, 36.3007, 319.483, 368.948
113959, 426.1, 425.8, 425.95, 89.2861, 85.8231, 58.3033, 340.78, 340.817
114959, 425.95, 425.55, 425.8, 78.57, 89.2854, 77.4396, 362.07, 304.23
115959, 425.95, 425.45, 425.6, 64.2856, 77.3806, 84.163, 383.35, 255.594
120959, 426, 425.6, 425.85, 72.222, 71.6925, 79.4528, 404.643, 185.683
121959, 425.9, 425.45, 425.5, 7.6905, 48.066, 65.713, 425.918, 1.34177
122959, 425.5, 424.7, 424.85, 11.5381, 30.4835, 50.0807, 425.808, 1.30074
123959, 424.85, 424.55, 424.65, 6.89691, 8.70851, 29.086, 425.663, 1.18141
124959, 424.75, 424.35, 424.7, 21.2126, 13.2159, 17.4693, 425.525, 0.993634
125959, 424.95, 424.65, 424.85, 32.2583, 20.1226, 14.0157, 425.445, 0.899951
130959, 425.05, 424.6, 424.7, 30.4355, 27.9688, 20.4358, 425.388, 0.883934
132000, 425, 424.55, 424.95, 85.7174, 49.4704, 32.5206, 425.35, 0.898387
132959, 425.25, 424.9, 424.95, 66.6678, 60.9402, 46.1265, 425.31, 0.880202
133959, 425.55, 424.85, 425.4, 85.0006, 79.1286, 63.1797, 425.272, 0.811175
134959, 425.45, 425.05, 425.1, 55.0018, 68.8901, 69.653, 425.255, 0.790275
135959, 425.25, 424.7, 424.75, 20.0012, 53.3346, 67.1177, 425.227, 0.798942
140959, 425, 424.55, 424.75, 20.0012, 31.6681, 51.2976, 425.19, 0.818686
141959, 424.75, 424.25, 424.4, 11.5381, 17.1802, 34.0609, 425.14, 0.868738
142959, 424.4, 424.15, 424.25, 7.69267, 13.0773, 20.6419, 425.112, 0.948316
143959, 424.7, 424.25, 424.35, 18.1828, 12.4712, 14.2429, 425.058, 0.992599
144959, 424.45, 424.2, 424.25, 11.7653, 12.5469, 12.6985, 424.98, 1.01745
145959, 424.3, 423.95, 424, 6.24857, 12.0656, 12.3612, 424.883, 0.9979
