92900,297.05,297.05,452,0,0.109998,0.549957,0.457152,0.114297,296.3,296.609,0.181018,88.0309,59.7229,0.0396729,2519,-1434,93,-91,26,309061,-87,-0.17,0.0517241,2,0,6,2,4,3
93000,297.05,296.95,1657,-0.0999756,0.119995,0.549988,0.421061,0.210547,296.3,296.638,0.191394,79.886,64.4458,0.0285563,2845,-1727,150,-140,59,309172,111,0.08,0.0526667,2,0,6,2,4,3
93100,297,296.9,419,-0.100006,0.129993,0.399994,0.410267,0.179498,296.4,296.666,0.199379,76.0195,65.5563,0.0153524,2806,-1801,130,-151,-64,309296,124,0.03,0.0519355,2,0,7,2,4,2
93200,296.9,296.9,502,0,0.0499939,0.350006,0.400006,0.175008,296.45,296.689,0.204896,76.0195,63.3339,0.00546061,2823,-1796,131,-153,-25,309278,-18,-0.18,0.0446875,2,0,6,2,5,2
93300,296.85,296.95,395,0.100006,0.0599976,0.450012,0.400006,0.149998,296.45,296.709,0.210093,77.0659,60.6545,0.000939943,2781,-1826,135,-162,-194,309370,92,-0.09,0.0406061,2,0,6,2,5,1
93400,296.95,297,1307,0.0499878,0.0699951,0.5,0.441859,0.139532,296.45,296.735,0.218279,79.9602,59.1514,0.0026123,2910,-1912,16,-91,-180,309327,-43,-0.08,0.0370588,2,0,6,3,5,1
93500,297,297.15,521,0.149994,0.0799988,0.600006,0.404755,0.142853,296.45,296.756,0.231368,79.7533,63.1788,0.00813802,2927,-1946,71,-96,-167,309254,-73,-0.13,0.0322857,3,0,7,3,5,1
93600,297.2,296.95,1224,-0.25,0.109998,0.299988,0.409092,0.136359,296.45,296.774,0.238536,70.2964,62.068,0.00515137,2686,-1910,23,-68,-748,309450,196,0.06,0.0330556,3,0,6,4,5,2
93700,296.95,296.9,690,-0.0500183,0.120001,-0.150024,0.151516,0.242421,296.45,296.788,0.240261,44.7655,57.6231,-0.00305583,2372,-1723,-67,0,-503,309369,-81,0.04,0.0332432,3,0,5,3,6,3
93800,296.9,296.9,302,0,0.1,-0.200012,0.166663,0.266657,296.45,296.796,0.241752,35.7842,52.5242,-0.00893962,2418,-1734,-55,9,-401,309378,9,-0.03,0.0315789,3,0,5,3,6,3
93900,296.9,296.9,323,0,0.0900024,-0.200012,0.161288,0.290307,296.45,296.809,0.242594,35.7842,46.2492,-0.0126953,2452,-1736,-53,8,-402,309364,-14,-0.06,0.0292308,3,0,4,3,5,4
94000,296.9,296.9,244,0,0.0600037,-0.100037,0.18518,0.111104,296.45,296.828,0.242346,48.7954,32.8555,-0.0128133,2332,-1665,-64,23,-338,309327,-37,0.05,0.02975,3,0,4,3,4,3
94100,296.85,296.95,340,0.100006,0.0300049,0.0999756,0.1923,0.115376,296.45,296.851,0.241225,57.2486,28.5696,-0.0102214,2426,-1690,-69,31,-291,309253,-74,-0.03,0.0282927,3,0,3,3,3,3
94200,296.95,296.9,140,-0.0500183,0.0300049,0.0499573,0.230751,0.115376,296.5,296.872,0.240841,55.513,24.7598,-0.0082723,2439,-1693,-69,36,-209,309236,-17,0.14,0.0309524,3,0,4,4,2,3
94300,296.9,296.95,682,0.0500183,0.0400085,-3.05E-05,0.214269,0.178564,296.5,296.895,0.240158,58.1159,25.5943,-0.00682373,2382,-1698,-43,30,-314,309356,120,0.15,0.0337209,3,0,4,4,2,4
94400,296.9,297,109,0.100006,0.0600098,0.0499878,0.115376,0.1923,296.5,296.919,0.240086,44.5756,28.9281,-0.00362142,2581,-1694,29,4,-94,309417,61,-0.08,0.0311364,3,0,4,3,2,4
94500,297,297.1,864,0.100006,0.080011,0,0.241376,0.172409,296.55,296.947,0.242466,49.2724,39.4055,0.00371094,2679,-1747,37,-1,156,309452,35,-0.05,0.0293333,3,0,4,3,2,4
94600,297.05,297.15,566,0.100006,0.080011,0.350006,0.214269,0.178564,296.6,296.974,0.244252,75.53,49.2463,0.00822347,2785,-1833,47,-13,303,309419,-33,-0.01,0.0284783,3,0,5,2,3,3
94700,297.15,297.15,648,0,0.0700073,0.400024,0.259228,0.111101,296.85,296.984,0.230042,94.8183,61.9454,0.0114136,2964,-1900,90,-33,380,309408,-11,-0.14,0.0248936,3,0,6,3,2,2
94800,297.15,297.2,633,0.0500183,0.0700073,0.450043,0.241355,0.137914,296.85,296.991,0.208489,95.8025,72.223,0.0112752,2987,-1890,80,-28,381,309499,91,-0.11,0.0220833,4,0,5,3,1,3
94900,297.2,297.05,216,-0.150024,0.080011,0.300018,0.233308,0.133336,296.85,296.992,0.183296,89.9725,73.3338,0.00389404,2895,-1919,65,-32,309,309472,-27,0.1,0.0236735,4,0,5,3,2,3
95000,297.1,297.15,235,0.0499878,0.0700073,0.350006,0.233308,0.133336,296.85,297.002,0.174294,90.5952,75.5554,0.000256345,2875,-1932,70,-33,207,309515,43,0.06,0.0244,4,0,5,3,3,3
95100,297.2,297.2,198,0,0.0500061,0.25,0.299976,0.133336,296.85,297.016,0.170095,90.2293,77.7784,0.00100911,2944,-1935,51,-34,263,309412,-103,0.11,0.0260784,4,0,6,4,3,3
95200,297.15,297.15,391,0,0.0500061,0.300018,0.266652,0.133336,296.85,297.03,0.166966,84.4088,77.7784,0.00012207,3029,-1938,50,-27,407,309455,43,-0.03,0.025,4,0,5,3,3,3
95300,297.2,297.2,443,0,0.0400024,0.25,0.285699,0.0714301,296.85,297.044,0.164127,83.3919,77.1436,0.000748701,3071,-1951,40,-16,233,309510,55,0.04,0.025283,4,0,5,3,3,2
95400,297.2,297.2,144,0,0.00999756,0.149994,0.296277,0.0740749,296.85,297.053,0.155805,82.8817,82.7001,-0.000679523,3203,-1948,34,-6,323,309607,97,0.16,0.0277778,4,0,4,3,4,2
95500,297.2,297.4,2244,0.199982,0.0399963,0.249969,0.307669,0.0769231,296.85,297.066,0.149706,87.6815,84.9218,0.00565592,3389,-2043,57,-21,394,309342,-265,-0.08,0.0258182,5,0,4,3,4,2
95600,297.4,297.25,1988,-0.149994,0.0699951,-3.05E-05,0.366644,0.066668,296.85,297.081,0.150515,59.1192,74.4163,0.00659993,2806,-2108,-12,-27,-366,309125,-217,-0.1,0.0235714,5,0,3,4,3,2
95700,297.2,297.25,920,0.0499878,0.0799927,0.0499573,0.333327,0.0666694,296.85,297.098,0.151575,59.1192,66.1338,0.00201823,2691,-2068,-26,-19,-474,309088,-37,-0.2,0.0196491,5,0,2,3,4,2
95800,297.2,297.1,374,-0.100006,0.0999939,-0.100067,0.333327,0.100014,296.85,297.109,0.149241,51.2415,50.809,-0.00776774,2612,-2149,-47,-30,-513,309182,94,-0.2,0.0158621,5,0,2,3,5,2
95900,297.1,297.1,249,0,0.0999939,0.0499573,0.344825,0.103464,296.85,297.119,0.1479,53.1249,35.9605,-0.0152873,2614,-2156,-59,-31,-485,309166,-16,0.01,0.0157627,5,0,2,3,5,2
100000,297.1,297,335,-0.100006,0.0799988,-0.100037,0.344825,0.137938,296.85,297.125,0.148445,48.3047,18.1834,-0.021049,2571,-2161,-71,-30,-599,309134,-32,0.08,0.0168333,5,0,2,3,5,3
100100,297.05,297.1,281,0.0500183,0.0600037,-0.0500183,0.322577,0.129039,296.9,297.134,0.147761,49.0124,14.244,-0.0174439,2667,-2161,-76,-30,-585,309108,-26,0,0.0165574,5,0,2,3,5,3
100200,297.1,297,379,-0.100006,0.0700073,-0.150024,0.312499,0.187492,296.9,297.139,0.149644,49.1114,8.50918,-0.0174886,2620,-2147,-109,-14,-647,309158,50,-0.01,0.016129,5,0,2,3,6,4
100300,297.05,297.2,542,0.150024,0.080011,0,0.352942,0.176462,296.9,297.151,0.149565,49.9305,14.3828,-0.00900065,2772,-2125,-4,-2,-608,309098,-60,0.05,0.0166667,5,0,3,4,6,4
100400,297.2,297.2,662,0,0.080011,0,0.388881,0.166661,297,297.163,0.149681,49.9305,20.2564,-0.000980631,2581,-2125,-15,-8,-890,309077,-21,0.22,0.0198437,5,0,4,5,5,4
100500,297.2,297.4,1276,0.199982,0.100006,0,0.351353,0.162158,297.05,297.176,0.151806,40.5628,34.1021,0.0103068,2739,-2146,18,0,-105,309140,63,-0.01,0.0193846,5,0,4,5,5,4
100600,297.45,297.3,481,-0.150024,0.120007,-3.05E-05,0.312499,0.187492,297.05,297.187,0.152821,57.2351,43.4952,0.013741,2897,-2274,40,-16,0,309143,3,-0.19,0.0162121,5,0,5,4,6,4
100700,297.3,297.25,394,-0.0499878,0.110004,-0.100006,0.312493,0.21873,297.05,297.192,0.147582,51.6825,52.866,0.00939941,2752,-2279,25,-16,10,309167,24,-0.06,0.0150746,5,0,5,4,6,5
100800,297.3,297.35,460,0.0500183,0.0900024,0.0500183,0.32257,0.161266,297.05,297.199,0.14429,61.7003,59.7192,0.00761312,2516,-2284,-21,-17,-226,309356,189,-0.06,0.0139706,5,0,6,4,5,4
100900,297.35,297.3,177,-0.0500183,0.100006,0,0.33332,0.133295,297.05,297.211,0.144212,59.1747,64.7535,0.00353597,2474,-2254,-20,-15,-190,309327,-29,0,0.0137681,5,0,6,4,4,3
101000,297.3,297.25,242,-0.0499878,0.0700073,0.0500183,0.344817,0.137893,297.05,297.217,0.142334,60.4714,61.8167,-0.00109863,2483,-2250,-41,-17,-273,309328,1,0.15,0.0157143,5,0,6,4,4,3
101100,297.25,297.25,429,0,0.0400024,0,0.29629,0.185139,297.05,297.22,0.13644,57.6616,59.9989,-0.00420736,2550,-2283,-4,-22,-206,309295,-33,-0.07,0.014507,5,0,5,3,4,4
101200,297.25,297.3,326,0.0499878,0.0400024,0.149994,0.307691,0.115358,297.05,297.225,0.132389,66.803,60.2008,-0.00502116,2507,-2271,-33,-17,-411,309281,-14,-0.07,0.0133333,5,0,5,3,3,3
101300,297.3,297.3,149,0,0.0299988,-3.05E-05,0.291676,0.124971,297.05,297.23,0.128653,61.4449,54.2262,-0.00364991,2539,-2277,-51,0,-194,309262,-19,0.09,0.0143836,5,0,5,3,3,3
101400,297.3,297.4,1675,0.100006,0.0399963,0.0999756,0.413815,0.103422,297.05,297.243,0.134917,74.2852,49.4988,0.00449219,2826,-2339,10,-8,-106,309378,116,-0.03,0.0137838,5,0,5,3,3,3
101500,297.45,297.35,534,-0.100006,0.05,-0.200012,0.296306,0.148108,297.05,297.242,0.121395,57.3871,44.5897,0.00365397,2933,-2409,59,-17,-99,309401,23,-0.01,0.0134667,5,0,4,2,4,4
101600,297.35,297.35,591,0,0.05,-0.0499878,0.307707,0.153806,297.05,297.242,0.106771,64.6351,39.6805,0.000659183,2893,-2420,59,-23,0,309371,-30,0.09,0.0144737,5,0,3,2,4,4
101700,297.35,297.45,574,0.100006,0.0600037,0.100006,0.37932,0.103422,297.05,297.251,0.10659,76.1088,38.5697,0.00189209,2934,-2455,64,-29,247,309318,-53,-0.01,0.0141558,6,0,3,3,3,3
101800,297.45,297.25,321,-0.200012,0.100006,-0.150024,0.354846,0.0967494,297.05,297.259,0.107216,66.9083,31.9983,-0.0037028,2998,-2476,64,-27,302,309350,32,0.15,0.0158974,6,0,2,3,4,3
101900,297.2,297.25,365,0.0499878,0.0900024,-0.0500183,0.354853,0.129002,297.05,297.266,0.107387,70.1326,25.9985,-0.00894368,2871,-2475,52,-29,163,309483,133,0.11,0.0170886,6,0,2,3,5,4
102000,297.25,297.3,372,0.0499878,0.0799988,0.0499573,0.37501,0.0937285,297.05,297.279,0.105448,77.5159,23.9978,-0.00963542,2857,-2476,45,-28,114,309480,-3,0,0,6,0,2,4,4,3
102100,297.25,297.25,268,0,0.0799988,0.0499573,0.406264,0.0624845,297.05,297.287,0.105377,72.4134,19.9976,-0.00940348,2907,-2473,11,-19,198,0,0,0,0,6,0,3,5,4,2
102200,297.25,297.15,366,-0.100006,0.0799988,-0.100037,0.393948,0.151494,297.05,297.294,0.105711,63.782,11.6638,-0.0126628,2867,-2470,-9,-8,135,0,0,0,0,6,0,3,5,5,3
102300,297.15,297.15,197,0,0.0399963,-0.100037,0.363635,0.151494,297.15,297.294,0.110491,63.782,11.3305,-0.013855,2836,-2461,-8,-5,-112,0,0,0,0,6,0,2,4,6,3
102400,297.15,297.3,271,0.149994,0.0599976,-0.0500488,0.241366,0.172395,297.15,297.296,0.110706,44.9772,19.3303,-0.00887451,2773,-2454,-23,0,-205,0,0,0,0,6,0,1,4,6,3
102500,297.3,297.05,373,-0.25,0.1,-0.200043,0.233322,0.16667,297.15,297.283,0.107495,47.8281,15.3312,-0.0110921,2887,-2453,-15,3,-39,0,0,0,0,6,0,1,4,5,3
102600,297.05,297.1,594,0.0500183,0.110004,-0.150024,0.225792,0.161292,297.05,297.271,0.106859,57.6966,15.5547,-0.0106649,2797,-2408,-10,9,-90,0,0,0,0,6,0,1,4,5,3
102700,297.15,297.25,121,0.100006,0.110004,-0.150024,0.172395,0.172416,297.05,297.269,0.105528,50.5562,23.8885,-0.00440267,2734,-2407,-17,9,-195,0,0,0,0,6,0,2,4,5,3
102800,297.25,297.3,332,0.0499878,0.120001,0.0999756,0.259246,0.185189,297.05,297.267,0.10146,62.6643,38.8879,0.00291748,2836,-2437,-10,5,3,0,0,0,0,6,0,3,5,4,3
102900,297.3,297.3,157,0,0.0900024,0.0499878,0.25924,0.148157,297.05,297.267,0.0992757,62.6643,45.5543,0.00828451,2846,-2434,-3,5,31,0,0,0,0,6,0,4,5,3,2
103000,297.3,297.3,223,0,0.0400024,0,0.222207,0.18518,297.05,297.269,0.0989128,56.6891,62.2199,0.00922445,2836,-2453,0,1,-51,0,0,0,0,6,0,4,4,3,3
103100,297.35,297.35,185,0,0.0299988,0,0.192277,0.1923,297.05,297.274,0.100148,67.0432,79.9969,0.0098999,2866,-2431,13,3,38,0,0,0,0,6,0,4,3,3,3
103200,297.35,297.35,1002,0,0.00999756,0.100006,0.296254,0.0740749,297.05,297.279,0.102419,80.1216,83.3307,0.00993652,3049,-2456,23,0,218,0,0,0,0,6,0,4,4,2,3
103300,297.4,297.55,864,0.149994,0.0299988,0.25,0.285677,0.0714301,297.05,297.288,0.108804,86.3937,88.8867,0.0141032,3146,-2461,49,-7,366,0,0,0,0,7,0,5,4,1,3
103400,297.5,297.45,343,-0.0499878,0.0399963,0.0500183,0.222202,0.0740749,297.05,297.288,0.103195,74.5397,89.9994,0.0132161,3147,-2484,59,-11,229,0,0,0,0,7,0,6,3,1,3
103500,297.45,297.6,1252,0.149994,0.0699951,0.450012,0.346127,0.0384507,297.05,297.299,0.116807,90.706,91.6675,0.0163737,3146,-2519,44,-11,238,0,0,0,0,8,0,7,4,1,2
103600,297.6,297.6,388,0,0.0699951,0.399994,0.374971,0.041655,297.05,297.313,0.130524,88.9255,89.668,0.0163818,3443,-2821,85,-55,295,0,0,0,0,8,0,8,4,1,2
103700,297.6,297.5,468,-0.100006,0.0899963,0.199982,0.347804,0.0869311,297.05,297.318,0.135044,76.451,88.8344,0.0107788,3401,-2800,80,-49,202,0,0,0,0,8,0,7,3,1,3
103800,297.5,297.5,333,0,0.0599976,0.149994,0.260853,0.1304,297.05,297.328,0.13982,73.9405,79.113,0.00486247,3458,-2792,84,-51,254,0,0,0,0,8,0,6,2,2,4
103900,297.5,297.4,277,-0.100006,0.0700012,0.0499878,0.23999,0.159985,297.05,297.338,0.14185,67.898,68.8344,-0.00307211,3436,-2783,55,-46,270,0,0,0,0,8,0,5,2,2,5
104000,297.45,297.35,886,-0.100006,0.0600037,-0.0500183,0.230757,0.192305,297.05,297.342,0.141927,53.8312,53.3588,-0.01073,3569,-2756,60,-42,378,0,0,0,0,8,0,5,2,3,5
104100,297.35,297.35,365,0,0.0600037,-0.0500183,0.230762,0.19231,297.05,297.347,0.141994,51.7438,38.2165,-0.0136312,3502,-2746,50,-37,163,0,0,0,0,8,0,5,2,4,5
104200,297.35,297.6,374,0.25,0.0900024,0.199982,0.230767,0.192314,297.05,297.365,0.142331,55.787,42.8599,-0.0061849,3552,-2764,58,-35,103,0,0,0,0,8,0,5,2,4,4
104300,297.55,297.45,651,-0.0999756,0.109998,-0.0499878,0.230767,0.192314,297.05,297.381,0.140521,38.2583,38.9324,-0.00314942,3426,-2746,-2,10,17,0,0,0,0,8,0,5,2,4,4
104400,297.45,297.4,268,-0.0500183,0.1,-0.0500183,0.239996,0.240021,297.05,297.39,0.140164,38.9454,37.1471,-0.00362142,3507,-2748,15,7,132,0,0,0,0,8,0,4,2,5,5
104500,297.4,297.5,248,0.100006,0.1,-0.100006,0.13043,0.260887,297.05,297.408,0.136766,19.6114,47.6223,-0.00229085,3355,-2745,-14,6,-12,0,0,0,0,8,0,3,1,5,5
104600,297.5,297.55,289,0.0499878,0.109998,-0.0500183,0.166658,0.250025,297.15,297.429,0.133779,26.3253,61.4298,-0.000272624,3371,-2760,-9,3,10,0,0,0,0,8,0,3,2,4,5
104700,297.5,297.45,337,-0.0499878,0.0699951,0,0.166662,0.208373,297.25,297.441,0.133399,27.3618,56.2881,-0.00163167,3275,-2754,-42,0,-145,0,0,0,0,8,0,3,2,5,4
104800,297.45,297.5,256,0.0499878,0.0599976,0.0499878,0.173907,0.17396,297.3,297.45,0.133401,32.548,63.7164,-0.00133057,3425,-2747,-11,0,25,0,0,0,0,8,0,3,2,4,3
104900,297.5,297.6,747,0.100006,0.0699951,0.25,0.260874,0.130464,297.3,297.462,0.134369,47.1968,78.0019,0.00166016,3475,-2734,-11,4,-72,0,0,0,0,8,0,3,3,4,2
105000,297.6,297.7,2124,0.100006,0.0699951,0.450012,0.440022,0.0400176,297.35,297.483,0.143989,76.2843,78.6688,0.00976969,3460,-2474,4,38,230,0,0,0,0,9,0,4,4,3,1
105100,297.7,297.65,228,-0.0500183,0.0700012,0.399994,0.423091,0.0384778,297.35,297.499,0.148775,73.1336,74.0027,0.0117065,3543,-2687,5,8,68,0,0,0,0,9,0,4,4,3,1
105200,297.65,297.8,672,0.149994,0.0900024,0.299988,0.360003,0.0400166,297.35,297.519,0.15576,74.5113,79.7778,0.014506,3643,-2794,41,-7,169,0,0,0,0,10,0,4,4,3,1
105300,297.75,297.85,765,0.100006,0.100006,0.499969,0.416684,0.0416836,297.35,297.536,0.163149,85.9688,83.7768,0.0160645,3618,-2823,35,-9,36,0,0,0,0,11,0,4,5,3,1
105400,297.8,297.75,351,-0.0499878,0.0900024,0.5,0.416684,0,297.35,297.552,0.167293,84.778,79.3322,0.0115763,3589,-2689,44,9,290,0,0,0,0,11,0,4,5,2,0
105500,297.75,297.95,1738,0.200012,0.110004,0.600006,0.481497,0,297.35,297.569,0.172917,87.8017,83.5142,0.01368,3673,-2682,35,9,380,0,0,0,0,12,0,4,6,2,0
105600,298,297.9,746,-0.100006,0.120001,0.450012,0.428587,0,297.35,297.585,0.17814,79.1304,87.878,0.0122721,4064,-2602,84,18,941,0,0,0,0,12,0,4,5,2,0
105700,297.95,297.95,494,0,0.0900024,0.5,0.428578,0,297.35,297.607,0.189452,83.681,88.2832,0.0115885,3925,-2449,66,3,798,0,0,0,0,12,0,5,5,1,0
105800,297.95,297.8,556,-0.150024,0.100006,0.299988,0.387096,0.0967888,297.35,297.624,0.193265,77.659,81.0098,0.00412191,3661,-2453,16,33,467,0,0,0,0,12,0,5,5,1,1
105900,297.8,297.85,432,0.0500183,0.100012,0.25,0.344817,0.103462,297.35,297.644,0.196243,76.7927,77.9546,-0.00291748,3610,-2460,-4,47,164,0,0,0,0,12,0,5,4,2,1
110000,297.9,297.9,494,0,0.0600098,0.149994,0.239984,0.120017,297.35,297.671,0.201854,70.9553,74.0579,-0.00491944,3658,-2458,5,52,344,0,0,0,0,12,0,5,4,2,1
110100,297.9,297.95,557,0.0500183,0.0500122,0.250031,0.319987,0.120017,297.35,297.7,0.209405,75.7091,74.8382,-0.00314127,3510,-2278,-11,58,383,0,0,0,0,12,0,5,5,1,1
110200,297.9,297.8,830,-0.100006,0.0700134,3.05E-05,0.279991,0.200015,297.4,297.715,0.208899,64.3426,60.6549,-0.00740153,3446,-2136,-32,78,515,0,0,0,0,12,0,5,4,2,2
110300,297.85,297.9,581,0.0499878,0.0500061,-0.0499878,0.259251,0.185199,297.4,297.735,0.209725,63.3755,59.9278,-0.0078125,3523,-2258,-77,49,365,0,0,0,0,12,0,4,4,2,3
110400,297.9,297.75,688,-0.149994,0.0700012,-0.149994,0.249995,0.178586,297.4,297.753,0.209763,60.3748,47.4276,-0.0124634,3531,-2290,-56,22,250,0,0,0,0,12,0,4,4,3,3
110500,297.75,297.8,584,0.0499878,0.0799988,-0.300018,0.166671,0.208351,297.45,297.769,0.209379,52.7026,37.1412,-0.0145549,3715,-2664,7,-30,-411,0,0,0,0,12,0,4,3,4,3
110600,297.8,297.85,524,0.0500183,0.0799988,-0.149994,0.217407,0.217407,297.45,297.784,0.208584,63.8707,27.998,-0.0122314,3952,-2949,48,-69,-473,0,0,0,0,12,0,3,4,4,3
110700,297.8,297.75,326,-0.0499878,0.0699951,-0.199982,0.208351,0.250006,297.45,297.798,0.20878,56.9304,27.3317,-0.0137858,3953,-2957,42,-71,-212,0,0,0,0,12,0,2,4,5,4
110800,297.75,297.7,328,-0.0499878,0.0699951,-0.0999451,0.227299,0.136357,297.5,297.81,0.20935,59.3612,15.3322,-0.0143921,3875,-2955,52,-96,-230,0,0,0,0,12,0,2,4,5,3
110900,297.7,297.75,199,0.0499878,0.0499939,-0.0999756,0.217425,0.130434,297.6,297.819,0.20901,57.5081,18.6648,-0.0127157,3837,-2954,55,-116,-317,0,0,0,0,12,0,2,4,4,3
111000,297.75,297.7,809,-0.0499878,0.0499939,-0.149963,0.166709,0.125,297.65,297.82,0.203308,45.0664,14.6658,-0.0119548,3699,-2927,25,-95,-460,0,0,0,0,12,0,1,3,4,3
111100,297.7,297.65,639,-0.0500183,0.0499939,-0.25,0.0833672,0.166684,297.65,297.82,0.201435,34.2814,6.66531,-0.0123454,3713,-2949,26,-94,-546,0,0,0,0,12,0,0,2,5,4
111200,297.65,297.7,143,0.0500183,0.05,-0.0999756,0.0869934,0.130437,297.65,297.816,0.197514,42.1334,9.04719,-0.0115641,3653,-2959,-8,-42,-571,0,0,0,0,12,0,0,2,5,4
111300,297.65,297.75,262,0.100006,0.0600037,-0.0499573,0.0952506,0.142861,297.65,297.811,0.188422,38.0299,19.0472,-0.00791016,3694,-2953,-36,0,-500,0,0,0,0,12,0,1,2,5,3
