시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 435, 434.95, 435.15, 434.7, -0.0499878, 21.7475, 189.59, 7.24917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4056, -4056, 0, 4.63, 3.25, 0, 0, 0, 0
090200, 435, 434.7, 435.35, 434.6, -0.299988, 43.4825, 260.895, 14.4942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2493, -2493, 0, 4.48, 3.35, 0, 0, 0, 0
090300, 434.75, 434.45, 434.85, 434.4, -0.299988, 65.205, 310.438, 21.735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1695, -1695, 0, 4.3, 3.49, 0, 0, 0, 0
090400, 434.45, 434.45, 434.6, 434.3, 0, 86.9275, 347.71, 28.9758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1972, 1972, 0, 4.32, 3.49, 0, 0, 0, 0
090500, 434.45, 434.45, 434.55, 434.3, 0, 108.65, 376.375, 36.2167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1465, 1465, 0, 4.29, 3.49, 0, 0, 0, 0
090600, 434.4, 434.55, 434.8, 434.4, 0.149994, 130.377, 398.31, 43.4592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1451, 1451, 0, 4.38, 3.46, 0, 0, 0, 0
090700, 434.55, 434.95, 435.05, 434.45, 0.400024, 152.125, 414.623, 50.7083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1463, 1463, 0, 4.6, 3.23, 0, 0, 0, 0
090800, 434.95, 435.45, 435.5, 434.95, 0.5, 173.897, 425.96, 57.9658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2041, 2041, 0, 4.92, 3, 0, 0, 0, 0
090900, 435.45, 435.9, 435.9, 435.45, 0.449982, 195.692, 432.693, 65.2308, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2868, 2868, 0, 5.28, 2.87, 0, 0, 0, 0
091000, 435.9, 435.75, 435.95, 435.5, -0.149994, 217.48, 434.961, 72.4933, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1703, -1703, 0, 5.19, 2.94, 0, 0, 0, 0
091100, 435.75, 434.95, 435.75, 434.85, -0.799988, 239.228, 432.779, 79.7425, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2106, -2106, 0, 4.64, 3.25, 0, 0, 0, 0
091200, 434.95, 435.15, 435.3, 434.85, 0.199982, 260.985, 426.187, 86.995, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1535, 1535, 0, 4.75, 3.16, 0, 0, 0, 0
091300, 435.15, 435.05, 435.2, 435, -0.100006, 282.738, 414.946, 94.2458, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 888, -888, 0, 4.68, 3.17, 0, 0, 0, 0
091400, 435.05, 435, 435.1, 434.8, -0.0499878, 304.488, 398.668, 101.496, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1289, -1289, 0, 4.7, 3.19, 0, 0, 0, 0
091500, 435, 434.65, 435.15, 434.65, -0.350006, 326.22, 376.687, 108.74, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 930, -930, 0, 4.41, 3.35, 0, 0, 0, 0
091600, 434.65, 435, 435.1, 434.6, 0.350006, 347.97, 347.971, 115.99, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1170, 1170, 0, 4.62, 3.16, 0, 0, 0, 0
091700, 435, 435, 435.25, 434.95, 0, 369.72, 310.628, 123.24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 986, -986, 0, 4.62, 3.16, 0, 0, 0, 0
091800, 435, 434.85, 435.05, 434.75, -0.149994, 391.463, 260.976, 130.488, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 858, -858, 0, 4.55, 3.22, 0, 0, 0, 0
091900, 434.9, 434.4, 434.9, 434.35, -0.5, 413.183, 189.583, 137.728, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1565, -1565, 0, 4.24, 3.45, 0, 0, 0, 0
092000, 434.45, 433.55, 434.45, 433.55, -0.900024, 434.86, 1.0023, 144.953, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3309, -3309, 0, 3.78, 3.92, 0, 0, 0, 0
092100, 433.6, 433.3, 433.65, 433.3, -0.300018, 434.778, 1.20933, 152.175, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2179, -2179, 0, 3.66, 4.12, 0, 0, 0, 0
092200, 433.3, 433.3, 433.45, 433.25, 0, 434.708, 1.37051, 159.397, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1435, -1435, 0, 3.62, 4.13, 0, 0, 0, 0
092300, 433.25, 433.4, 433.45, 433.1, 0.149994, 434.655, 1.48186, 166.62, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1618, 1618, 0, 3.67, 4.08, 0, 0, 0, 0
092400, 433.35, 433.25, 433.4, 433.2, -0.100006, 434.595, 1.60247, 173.841, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 780, -780, 0, 3.62, 4.12, 0, 0, 0, 0
092500, 433.3, 433.2, 433.3, 433.1, -0.0999756, 434.532, 1.71385, 181.061, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 723, -723, 0, 3.58, 4.13, 0, 0, 0, 0
092600, 433.25, 432.95, 433.3, 432.85, -0.299988, 434.452, 1.84729, 188.277, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1537, -1537, 0, 3.45, 4.3, 0, 0, 0, 0
092700, 432.95, 433.15, 433.15, 432.85, 0.199982, 434.362, 1.91569, 195.496, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 918, 918, 0, 3.51, 4.23, 0, 0, 0, 0
092800, 433.15, 433.1, 433.2, 432.85, -0.0499878, 434.245, 1.92273, 202.714, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 688, -688, 0, 3.5, 4.24, 0, 0, 0, 0
092900, 433.1, 433.35, 433.6, 433.05, 0.25, 434.117, 1.80119, 209.937, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1676, 1676, 0, 3.61, 3.99, 0, 0, 0, 0
093000, 433.4, 433.2, 433.55, 433.2, -0.199982, 433.99, 1.67767, 217.157, 1, 6, 432.95, 26, 435.9, 9, 0, 0, 0, 0, 921, -921, 0, 3.56, 4.13, 0, 0, 0, 0
093100, 433.2, 433, 433.25, 432.95, -0.200012, 433.892, 1.66981, 224.373, 1, 6, 432.95, 26, 435.9, 9, 0, 0, 0, 0, 1501, -1501, 0, 3.49, 4.28, 0, 0, 0, 0
093200, 433.05, 432.95, 433.15, 432.9, -0.0999756, 433.782, 1.61284, 231.589, 1, 6, 432.95, 32, 435.9, 9, 0, 0, 0, 0, 742, -742, 0, 3.46, 4.32, 0, 0, 0, 0
093300, 433, 432.9, 433.15, 432.9, -0.100006, 433.675, 1.5458, 238.804, 1, 7, 432.9, 33, 435.9, 9, 0, 0, 0, 0, 595, -595, 0, 3.42, 4.32, 0, 0, 0, 0
093400, 432.9, 432.95, 433, 432.65, 0.0500183, 433.572, 1.44964, 246.02, 1, 7, 432.9, 33, 435.9, 9, 0, 0, 0, 0, 1135, 1135, 0, 3.41, 4.31, 0, 0, 0, 0
093500, 432.95, 433.1, 433.25, 432.9, 0.149994, 433.495, 1.37473, 253.238, 1, 7, 432.9, 33, 435.9, 9, 0, 0, 0, 0, 917, 917, 0, 3.51, 4.21, 0, 0, 0, 0
093600, 433.1, 433.2, 433.55, 433.1, 0.100006, 433.405, 1.19243, 260.458, 1, 7, 432.9, 33, 435.9, 9, 0, 0, 0, 0, 1295, 1295, 0, 3.53, 4.14, 0, 0, 0, 0
093700, 433.2, 432.9, 433.2, 432.9, -0.300018, 433.3, 0.959163, 267.673, 1, 7, 432.9, 37, 435.9, 9, 0, 0, 0, 0, 1060, -1060, 0, 3.41, 4.31, 0, 0, 0, 0
093800, 432.9, 433.05, 433.05, 432.75, 0.149994, 433.21, 0.647759, 274.891, 1, 7, 432.9, 37, 435.9, 9, 0, 0, 0, 0, 870, 870, 0, 3.44, 4.25, 0, 0, 0, 0
093900, 433, 433.25, 433.3, 432.95, 0.25, 433.152, 0.351384, 282.112, 1, 7, 432.9, 37, 435.75, 10, 0, 0, 0, 0, 828, 828, 0, 3.56, 4.1, 0, 0, 0, 0
094000, 433.3, 433.35, 433.45, 433.15, 0.0500183, 433.143, 0.315077, 289.334, 1, 7, 432.9, 37, 435.15, 12, 0, 0, 0, 0, 939, 939, 0, 3.61, 4.05, 0, 0, 0, 0
094100, 433.35, 433.2, 433.4, 433.05, -0.149994, 433.138, 0.308017, 296.554, 1, 7, 432.9, 37, 435.15, 12, 0, 0, 0, 0, 777, -777, 0, 3.53, 4.15, 0, 0, 0, 0
094200, 433.2, 433.2, 433.2, 433, 0, 433.133, 0.300459, 303.774, 1, 7, 432.9, 37, 435.05, 13, 0, 0, 0, 0, 453, 453, 0, 3.5, 4.15, 0, 0, 0, 0
094300, 433.15, 433, 433.15, 432.85, -0.149994, 433.113, 0.279065, 310.991, 1, 7, 432.9, 37, 435, 17, 0, 0, 0, 0, 671, -671, 0, 3.43, 4.27, 0, 0, 0, 0
094400, 432.95, 433.05, 433.1, 432.9, 0.0999756, 433.103, 0.272906, 318.208, 1, 7, 432.9, 37, 435, 17, 0, 0, 0, 0, 371, 371, 0, 3.42, 4.23, 0, 0, 0, 0
094500, 433.05, 433, 433.15, 432.9, -0.0499878, 433.093, 0.272539, 325.425, 1, 7, 432.9, 37, 435, 17, 0, 0, 0, 0, 570, -570, 0, 3.42, 4.22, 0, 0, 0, 0
094600, 433, 432.8, 433, 432.75, -0.200012, 433.085, 0.295135, 332.638, 1, 8, 432.8, 46, 435, 17, 0, 0, 0, 0, 513, -513, 0, 3.29, 4.36, 0, 0, 0, 0
094700, 432.75, 432.5, 432.85, 432.5, -0.25, 433.052, 0.387918, 339.847, 1, 9, 432.5, 47, 434.85, 18, 0, 0, 0, 0, 1364, -1364, 0, 3.17, 4.54, 0, 0, 0, 0
094800, 432.45, 432.25, 432.5, 432.2, -0.200012, 433.01, 0.521159, 347.051, 1, 10, 432.25, 48, 434.4, 19, 0, 0, 0, 0, 1597, -1597, 0, 3.03, 4.69, 0, 0, 0, 0
094900, 432.25, 432.1, 432.3, 432.05, -0.149994, 432.948, 0.631252, 354.252, 1, 11, 432.1, 49, 433.55, 20, 0, 0, 0, 0, 1079, -1079, 0, 2.99, 4.8, 0, 0, 0, 0
095000, 432.1, 432.1, 432.2, 432.05, 0, 432.893, 0.719219, 361.454, 1, 11, 432.1, 50, 433.4, 23, 0, 0, 0, 0, 889, -889, 0, 2.99, 4.77, 0, 0, 0, 0
095100, 432.1, 432.25, 432.45, 432.1, 0.149994, 432.855, 0.769352, 368.658, 1, 11, 432.1, 50, 433.4, 23, 0, 0, 0, 0, 1383, 1383, 0, 3.05, 4.67, 0, 0, 0, 0
095200, 432.25, 432.3, 432.3, 432.15, 0.0499878, 432.823, 0.804661, 375.863, 1, 11, 432.1, 50, 433.4, 23, 0, 0, 0, 0, 753, 753, 0, 3.03, 4.71, 0, 0, 0, 0
095300, 432.25, 432.35, 432.35, 432.2, 0.100006, 432.795, 0.8294, 383.069, 1, 11, 432.1, 50, 433.35, 40, 0, 0, 0, 0, 591, 591, 0, 3.08, 4.67, 0, 0, 0, 0
095400, 432.3, 432.35, 432.45, 432.2, 0.0500183, 432.765, 0.847999, 390.275, 1, 11, 432.1, 50, 433.35, 40, 0, 0, 0, 0, 673, 673, 0, 3.1, 4.63, 0, 0, 0, 0
095500, 432.35, 432.2, 432.35, 432.1, -0.149994, 432.72, 0.867409, 397.478, 1, 11, 432.1, 50, 433.35, 40, 0, 0, 0, 0, 928, -928, 0, 3.02, 4.73, 0, 0, 0, 0
095600, 432.15, 432.1, 432.25, 432.05, -0.0499878, 432.665, 0.878121, 404.68, 1, 11, 432.1, 56, 433.35, 40, 0, 0, 0, 0, 620, -620, 0, 2.95, 4.79, 0, 0, 0, 0
095700, 432.1, 432.1, 432.1, 431.95, 0, 432.625, 0.904155, 411.882, 1, 11, 432.1, 57, 433.35, 40, 0, 0, 0, 0, 1227, 1227, 0, 2.96, 4.78, 0, 0, 0, 0
095800, 432.1, 432.25, 432.3, 432.1, 0.149994, 432.585, 0.896157, 419.086, 1, 11, 432.1, 57, 433.35, 40, 0, 0, 0, 0, 605, 605, 0, 3.02, 4.68, 0, 0, 0, 0
095900, 432.25, 432.4, 432.4, 432.15, 0.149994, 432.542, 0.845147, 426.292, 1, 11, 432.1, 57, 433.35, 40, 0, 0, 0, 0, 462, 462, 0, 3.06, 4.6, 0, 0, 0, 0
100000, 432.35, 432.5, 432.55, 432.3, 0.149994, 432.5, 0.759604, 433.501, 1, 11, 432.1, 57, 433.35, 40, 0, 0, 0, 0, 948, 948, 0, 3.11, 4.53, 0, 0, 0, 0
100100, 432.45, 432.25, 432.6, 432.25, -0.200012, 432.452, 0.6946, 433.456, 1, 11, 432.1, 57, 433.35, 40, 0, 0, 0, 0, 870, -870, 0, 3.02, 4.69, 0, 0, 0, 0
100200, 432.25, 432.45, 432.5, 432.2, 0.200012, 432.415, 0.604228, 433.418, 1, 11, 432.1, 57, 433.35, 40, 0, 0, 0, 0, 790, 790, 0, 3.11, 4.56, 0, 0, 0, 0
100300, 432.5, 432.5, 432.5, 432.3, 0, 432.39, 0.543683, 433.386, 1, 11, 432.1, 57, 433.35, 40, 0, 0, 0, 0, 726, 726, 0, 3.14, 4.53, 0, 0, 0, 0
100400, 432.45, 432.5, 432.55, 432.4, 0.0499878, 432.362, 0.455928, 433.353, 1, 11, 432.1, 57, 433.35, 40, 0, 0, 0, 0, 427, 427, 0, 3.13, 4.52, 0, 0, 0, 0
100500, 432.5, 432.5, 432.6, 432.4, 0, 432.337, 0.35759, 433.321, 1, 11, 432.1, 57, 433.35, 40, 0, 0, 0, 0, 570, 0, 0, 3.12, 4.57, 0, 0, 0, 0
100600, 432.45, 432.3, 432.65, 432.3, -0.150024, 432.313, 0.287877, 433.283, 1, 11, 432.1, 57, 433.35, 40, 0, 0, 0, 0, 790, -790, 0, 3.04, 4.65, 0, 0, 0, 0
100700, 432.3, 432.25, 432.4, 432.2, -0.0499878, 432.3, 0.275678, 433.238, 1, 11, 432.1, 57, 433.35, 40, 0, 0, 0, 0, 837, -837, 0, 2.99, 4.69, 0, 0, 0, 0
100800, 432.2, 432, 432.2, 432, -0.200012, 432.288, 0.304751, 433.181, 1, 12, 432, 68, 433.35, 40, 0, 0, 0, 0, 706, -706, 0, 2.91, 4.85, 0, 0, 0, 0
100900, 432, 431.75, 432.05, 431.65, -0.25, 432.27, 0.377358, 433.112, 1, 13, 431.75, 69, 433.35, 40, 0, 0, 0, 0, 1456, -1456, 0, 2.79, 5.02, 0, 0, 0, 0
101000, 431.8, 431.7, 431.85, 431.45, -0.0999756, 432.25, 0.44721, 433.044, 1, 14, 431.7, 70, 433.2, 42, 0, 0, 0, 0, 1510, -1510, 0, 2.76, 5.08, 0, 0, 0, 0
101100, 431.7, 431.55, 431.7, 431.55, -0.150024, 432.215, 0.541388, 432.987, 1, 15, 431.55, 71, 433.2, 42, 0, 0, 0, 0, 825, -825, 0, 2.7, 5.17, 0, 0, 0, 0
101200, 431.6, 431.8, 431.9, 431.55, 0.199982, 432.19, 0.568861, 432.932, 1, 15, 431.55, 71, 433.05, 44, 0, 0, 0, 0, 994, 994, 0, 2.79, 4.96, 0, 0, 0, 0
101300, 431.75, 431.8, 431.9, 431.7, 0.0499878, 432.163, 0.588115, 432.877, 1, 15, 431.55, 71, 433.05, 44, 0, 0, 0, 0, 495, 495, 0, 2.78, 4.98, 0, 0, 0, 0
101400, 431.8, 431.75, 431.95, 431.75, -0.0499878, 432.133, 0.607684, 432.823, 1, 15, 431.55, 71, 433, 45, 0, 0, 0, 0, 580, -580, 0, 2.77, 4.98, 0, 0, 0, 0
101500, 431.8, 431.8, 431.95, 431.75, 0, 432.112, 0.623603, 432.776, 1, 15, 431.55, 71, 432.8, 46, 0, 0, 0, 0, 604, -604, 0, 2.78, 4.95, 0, 0, 0, 0
101600, 431.75, 431.8, 431.95, 431.75, 0.0499878, 432.097, 0.638343, 432.722, 1, 15, 431.55, 71, 432.5, 65, 0, 0, 0, 0, 825, 825, 0, 2.78, 4.98, 0, 0, 0, 0
101700, 431.8, 432, 432.05, 431.8, 0.200012, 432.093, 0.639751, 432.672, 1, 15, 431.55, 71, 432.5, 65, 0, 0, 0, 0, 710, 710, 0, 2.9, 4.84, 0, 0, 0, 0
