시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 284.4, 284.25, 284.55, 284.15, -0.149994, 14.2125, 123.902, 4.7375, 0, 0, 0, 0, 0, 0, 53, 223, 0, 0, 4392, -4392, 0, 1.74, 1.74, 0, 0, 0, 0
090200, 284.25, 284.15, 284.25, 284.05, -0.100006, 28.42, 170.52, 9.47333, 0, 0, 0, 0, 0, 0, 124, 240, 0, 0, 2079, -2079, 0, 1.65, 1.75, 192, -367, 0, 0
090300, 284.15, 284.35, 284.4, 284.05, 0.200012, 42.6375, 202.995, 14.2125, 0, 0, 0, 0, 0, 0, 155, 280, 0, 0, 1619, 1619, 0, 1.76, 1.67, 192, -367, 0, 0
090400, 284.4, 284.3, 284.55, 284.25, -0.100006, 56.8525, 227.41, 18.9508, 0, 0, 0, 0, 0, 0, 351, 278, 0, 0, 1705, -1705, 0, 1.75, 1.69, 215, -389, 0, 0
090500, 284.35, 284.15, 284.35, 284.1, -0.200012, 71.06, 246.159, 23.6867, 0, 0, 0, 0, 0, 0, 194, 205, 0, 0, 1403, -1403, 0, 1.66, 1.75, 227, -420, 0, 0
090600, 284.1, 284.15, 284.25, 284.1, 0.0499878, 85.2675, 260.497, 28.4225, 0, 0, 0, 0, 0, 0, 120, 344, 13, 24, 501, 501, 0, 1.68, 1.74, 227, -420, 45, -84
090700, 284.15, 283.95, 284.2, 283.9, -0.199982, 99.465, 271.096, 33.155, 0, 0, 0, 0, 0, 0, -72, 426, -39, 37, 1590, -1590, 0, 1.6, 1.82, 205, -458, 2, -18
090800, 283.95, 284.05, 284.1, 283.95, 0.0999756, 113.668, 278.427, 37.8892, 0, 0, 0, 0, 0, 0, 156, 380, 0, 20, 985, 985, 0, 1.61, 1.78, 205, -499, 2, -26
090900, 284.05, 283.9, 284.05, 283.9, -0.149994, 127.863, 282.715, 42.6208, 0, 0, 0, 0, 0, 0, 80, 445, -54, 33, 770, -770, 0, 1.57, 1.82, 205, -499, -2, -22
091000, 283.95, 284, 284, 283.9, 0.0499878, 142.063, 284.125, 47.3542, 0, 0, 0, 0, 0, 0, 176, 379, -3, 34, 382, 382, 0, 1.6, 1.8, 208, -531, -3, -22
091100, 283.95, 283.9, 283.95, 283.65, -0.0500183, 156.258, 282.681, 52.0858, 0, 0, 0, 0, 0, 0, 347, 511, 45, 33, 2263, -2263, 0, 1.54, 1.82, 181, -556, -9, -27
091200, 283.85, 284, 284.1, 283.8, 0.149994, 170.458, 278.356, 56.8192, 0, 0, 0, 0, 0, 0, 549, 514, 124, 17, 1260, 1260, 0, 1.61, 1.75, 181, -556, -4, -19
091300, 284.05, 284.2, 284.35, 284.05, 0.150024, 184.667, 271.018, 61.5558, 0, 0, 0, 0, 0, 0, 589, 354, 86, -5, 1441, 1441, 0, 1.69, 1.69, 192, -551, -2, -10
091400, 284.25, 284.1, 284.25, 284, -0.149994, 198.872, 260.385, 66.2908, 0, 0, 0, 0, 0, 0, 276, 599, 39, 30, 1156, -1156, 0, 1.64, 1.73, 165, -508, -8, -1
091500, 284.15, 284, 284.15, 284, -0.149994, 213.073, 246.035, 71.0242, 0, 0, 0, 0, 0, 0, 384, 606, 41, 45, 778, -778, 0, 1.62, 1.76, 165, -508, -8, 4
091600, 284.05, 284.1, 284.2, 284, 0.0500183, 227.277, 227.278, 75.7592, 0, 0, 0, 0, 0, 0, 391, 587, 8, 15, 401, 401, 0, 1.66, 1.73, 153, -507, -5, 9
091700, 284.1, 284, 284.15, 284, -0.100006, 241.477, 202.882, 80.4925, 0, 0, 0, 0, 0, 0, 236, 574, -62, 12, 821, -821, 0, 1.61, 1.78, 105, -478, -15, 15
091800, 284, 283.95, 284.1, 283.95, -0.0499878, 255.675, 170.45, 85.225, 0, 0, 0, 0, 0, 0, 254, 588, -67, 46, 502, -502, 0, 1.58, 1.79, 105, -478, -17, 14
091900, 283.95, 283.95, 284, 283.95, 0, 269.872, 123.826, 89.9575, 0, 0, 0, 0, 0, 0, 303, 571, 5, -5, 715, -715, 0, 1.58, 1.8, 104, -447, -12, 12
092000, 283.95, 283.85, 284, 283.85, -0.100006, 284.065, 0.27221, 94.6883, 0, 0, 0, 0, 0, 0, 335, 561, -9, -9, 694, -694, 0, 1.55, 1.83, 65, -443, -20, 13
092100, 283.85, 283.75, 283.85, 283.7, -0.100006, 284.04, 0.290858, 99.4175, 0, 0, 0, 0, 0, 0, 256, 630, -27, 8, 1211, -1211, 0, 1.5, 1.86, 65, -443, -17, 12
092200, 283.75, 283.85, 283.95, 283.7, 0.100006, 284.025, 0.297487, 104.148, 0, 0, 0, 0, 0, 0, 579, 648, 68, 14, 854, 854, 0, 1.55, 1.81, 39, -459, -13, 3
092300, 283.85, 283.9, 283.95, 283.85, 0.0499878, 284.003, 0.261674, 108.88, 0, 0, 0, 0, 0, 0, 599, 545, 69, -8, 582, 582, 0, 1.55, 1.81, 34, -450, -14, 5
092400, 283.9, 283.8, 283.9, 283.75, -0.100006, 283.977, 0.237647, 113.61, 0, 0, 0, 0, 0, 0, 461, 570, 31, 0, 410, -410, 0, 1.52, 1.84, 34, -450, -14, 0
092500, 283.8, 283.7, 283.85, 283.7, -0.0999756, 283.955, 0.252785, 118.338, 0, 1, 0, 0, 0, 0, 415, 600, 16, 7, 652, -652, 0, 1.47, 1.87, 1, -445, -12, 0
092600, 283.7, 283.55, 283.8, 283.5, -0.150024, 283.925, 0.292409, 123.064, 0, 2, 0, 0, 0, 0, 364, 627, 21, 0, 1970, -1970, 0, 1.41, 1.94, -10, -451, -15, -1
092700, 283.55, 283.65, 283.65, 283.55, 0.100006, 283.91, 0.315601, 127.792, 0, 2, 0, 0, 0, 0, 473, 687, -21, 7, 1023, 1023, 0, 1.44, 1.9, -10, -451, -9, 1
092800, 283.6, 283.75, 283.85, 283.6, 0.149994, 283.895, 0.316077, 132.521, 0, 2, 0, 0, 0, 0, 587, 619, -2, 14, 769, 769, 0, 1.49, 1.83, 4, -486, -6, -7
092900, 283.8, 284, 284.05, 283.75, 0.200012, 283.9, 0.319381, 137.254, 0, 2, 0, 0, 0, 0, 549, 592, 17, 4, 740, 740, 0, 1.57, 1.73, 4, -493, -6, -8
093000, 284, 283.95, 284.05, 283.9, -0.0499878, 283.898, 0.316986, 141.987, 0, 2, 283.55, 26, 284.35, 3, 507, 635, 18, 7, 517, -517, 0, 1.56, 1.75, 4, -493, 0, -9
093100, 283.95, 284.15, 284.2, 283.95, 0.199982, 283.91, 0.335565, 146.722, 0, 2, 283.55, 26, 284.35, 3, 413, 595, 9, -6, 1283, 1283, 0, 1.65, 1.68, 6, -460, 3, -1
093200, 284.15, 284.2, 284.25, 284.1, 0.0500183, 283.92, 0.356939, 151.459, 0, 2, 283.55, 26, 284.35, 3, 402, 557, -14, -26, 566, 566, 0, 1.66, 1.67, 7, -457, 3, -1
093300, 284.2, 284.3, 284.35, 284.2, 0.0999756, 283.925, 0.374836, 156.198, 0, 2, 283.55, 26, 284.3, 33, 491, 454, -19, -33, 985, 985, 0, 1.7, 1.64, 7, -457, 0, 5
093400, 284.3, 284.25, 284.35, 284.2, -0.0499878, 283.933, 0.394051, 160.935, 0, 2, 283.55, 26, 284.3, 33, 342, 597, -41, 1, 691, -691, 0, 1.71, 1.65, -3, -406, -1, 17
093500, 284.3, 284.3, 284.35, 284.2, 0, 283.948, 0.424823, 165.673, 0, 2, 283.55, 26, 284.3, 35, 402, 594, -21, -8, 507, 507, 0, 1.69, 1.66, -12, -418, -3, 15
093600, 284.25, 284.35, 284.35, 284.25, 0.100006, 283.96, 0.455631, 170.413, 0, 2, 283.55, 26, 284.35, 36, 494, 551, 16, -8, 367, 367, 0, 1.72, 1.64, -12, -418, -3, 8
093700, 284.3, 284.2, 284.35, 284.2, -0.0999756, 283.97, 0.467334, 175.149, 0, 2, 283.55, 26, 284.35, 36, 612, 545, 42, -2, 203, -203, 0, 1.68, 1.67, -16, -422, -4, 7
093800, 284.2, 284.25, 284.3, 284.2, 0.0499878, 283.985, 0.482805, 179.887, 0, 2, 283.55, 26, 284.35, 36, 492, 571, 0, 23, 568, 568, 0, 1.68, 1.67, -18, -424, -5, 6
093900, 284.25, 284.25, 284.3, 284.2, 0, 284, 0.495985, 184.624, 0, 2, 283.55, 26, 284.35, 36, 527, 548, 37, -9, 162, 0, 0, 1.69, 1.65, -18, -424, -3, -3
094000, 284.3, 284.2, 284.3, 284.2, -0.0999756, 284.017, 0.498275, 189.361, 0, 2, 283.55, 26, 284.35, 36, 431, 534, 5, -12, 421, -421, 0, 1.66, 1.67, -16, -428, 0, -2
094100, 284.2, 284.55, 284.55, 284.2, 0.349976, 284.057, 0.533175, 194.103, 1, 2, 283.55, 26, 284.55, 41, 346, 556, -29, 1, 1176, 1176, 0, 1.8, 1.56, -18, -432, -1, -2
094200, 284.55, 284.35, 284.55, 284.3, -0.199982, 284.082, 0.538773, 198.843, 1, 2, 283.55, 26, 284.55, 41, 215, 391, -79, -30, 1030, -1030, 0, 1.73, 1.63, -18, -432, 0, -2
094300, 284.35, 284.4, 284.45, 284.35, 0.0499878, 284.107, 0.548885, 203.583, 1, 2, 283.55, 26, 284.55, 41, 62, 444, -86, -25, 444, 444, 0, 1.76, 1.61, -7, -421, 2, 0
094400, 284.45, 284.35, 284.45, 284.35, -0.100006, 284.135, 0.539536, 208.322, 1, 2, 283.55, 26, 284.55, 41, 93, 454, -86, -18, 320, -320, 0, 1.73, 1.64, -13, -425, 1, 0
094500, 284.35, 284.15, 284.35, 284.15, -0.200012, 284.158, 0.501275, 213.058, 1, 2, 283.55, 26, 284.55, 41, 20, 477, -82, -11, 719, -719, 0, 1.67, 1.69, -13, -425, 0, 0
094600, 284.2, 284.15, 284.25, 284.1, -0.0500183, 284.188, 0.416981, 217.793, 1, 2, 283.55, 26, 284.55, 41, -66, 525, -82, -6, 404, -404, 0, 1.65, 1.7, 7, -462, 5, -6
094700, 284.15, 284.15, 284.2, 284.1, 0, 284.212, 0.33745, 222.529, 1, 2, 283.55, 26, 284.55, 41, -96, 551, -62, 32, 245, -245, 0, 1.64, 1.71, 3, -471, 4, -7
094800, 284.15, 284.15, 284.15, 284.1, 0, 284.232, 0.265089, 227.265, 1, 2, 283.55, 26, 284.55, 41, -46, 505, -21, 12, 204, 204, 0, 1.63, 1.72, 3, -471, 2, -10
094900, 284.1, 284.1, 284.1, 284.05, 0, 284.237, 0.250743, 232, 1, 2, 283.55, 26, 284.55, 41, -78, 511, -34, 11, 353, 353, 0, 1.62, 1.72, -20, -461, -1, -7
095000, 284.15, 284.1, 284.15, 284.05, -0.0499878, 284.245, 0.223379, 236.735, 1, 2, 283.55, 26, 284.55, 41, -81, 495, -20, 3, 239, -239, 0, 1.61, 1.69, -18, -465, -1, -8
095100, 284.1, 284.15, 284.15, 284, 0.0499878, 284.245, 0.223379, 241.471, 1, 2, 283.55, 26, 284.55, 41, -169, 529, -20, 0, 495, 495, 0, 1.6, 1.7, -18, -465, -5, 0
095200, 284.1, 284.05, 284.1, 284, -0.0500183, 284.237, 0.238483, 246.205, 1, 2, 283.55, 26, 284.55, 41, -130, 524, -6, -5, 222, -222, 0, 1.58, 1.73, -15, -472, -3, 0
095300, 284.05, 284.1, 284.1, 284, 0.0500183, 284.228, 0.243873, 250.94, 1, 2, 283.55, 26, 284.55, 41, -96, 516, -10, 2, 459, 459, 0, 1.61, 1.69, -14, -479, -3, -1
095400, 284.1, 284.3, 284.35, 284.1, 0.199982, 284.23, 0.245762, 255.678, 1, 2, 283.55, 26, 284.55, 41, -7, 529, 14, 3, 676, 676, 0, 1.69, 1.63, -14, -479, 1, -3
095500, 284.3, 284.35, 284.4, 284.2, 0.0500183, 284.233, 0.249549, 260.418, 1, 2, 283.55, 26, 284.55, 41, 176, 383, 51, -22, 376, 376, 0, 1.71, 1.61, -14, -464, 0, 0
095600, 284.4, 284.25, 284.4, 284.25, -0.149994, 284.227, 0.243873, 265.155, 1, 2, 283.65, 27, 284.55, 41, 107, 377, 55, -30, 231, -231, 0, 1.67, 1.65, -15, -460, 0, 1
095700, 284.25, 284.2, 284.25, 284.2, -0.0499878, 284.227, 0.243873, 269.892, 1, 2, 283.75, 28, 284.55, 41, 103, 376, 46, -29, 205, -205, 0, 1.63, 1.68, -15, -460, 0, 2
