시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 438.65, 438.05, 438.85, 438.05, -0.600006, 21.9025, 190.942, 7.30083, 0, 0, 0, 0, 0, 0, -861, 217, 0, 0, 3813, -3813, 0, 0, 0, 0, 0, 0, 0
090200, 438.05, 437.65, 438.05, 437.65, -0.399994, 43.785, 262.71, 14.595, 0, 1, 0, 0, 0, 0, -1332, 324, 0, 0, 2782, -2782, -1415, 3.28, 0, -438, -526, 0, 0
090300, 437.7, 437.7, 437.9, 437.6, 0, 65.67, 312.652, 21.89, 0, 1, 0, 0, 0, 0, -1475, 434, 0, 0, 1899, -1899, -1244, 3.26, 0, -438, -526, 0, 0
090400, 437.7, 437.55, 437.8, 437.55, -0.150024, 87.5475, 350.19, 29.1825, 0, 2, 0, 0, 0, 0, -1583, 495, 0, 0, 1524, -1524, -1564, 3.18, 0, -444, -688, 0, 0
090500, 437.6, 437.3, 437.6, 437.25, -0.300018, 109.412, 379.016, 36.4708, 0, 3, 0, 0, 0, 0, -1921, 802, 0, 0, 2061, -2061, -2155, 3.06, 0, -481, -866, 0, 0
090600, 437.3, 437.35, 437.4, 437.25, 0.0500183, 131.28, 401.067, 43.76, 0, 0, 0, 0, 0, 0, -2103, 1177, -248, 192, 1340, 1340, -1907, 3.06, 0, -481, -866, 0, 0
090700, 437.3, 437.45, 437.5, 437.3, 0.150024, 153.152, 417.423, 51.0508, 0, 0, 0, 0, 0, 0, -2213, 1230, -176, 181, 1321, 1321, -1383, 3.12, 0, -669, -1145, 0, 0
090800, 437.45, 437.05, 437.45, 437.05, -0.400024, 175.005, 428.673, 58.335, 0, 1, 0, 0, 0, 0, -2424, 1335, -189, 180, 1332, -1332, -2460, 2.94, 0, -818, -942, 0, 0
090900, 437.05, 436.9, 437.2, 436.85, -0.149994, 196.85, 435.252, 65.6167, 0, 2, 0, 0, 0, 0, -2749, 1476, -233, 196, 1642, -1642, -2748, 2.9, 0, -818, -942, 0, 0
091000, 436.9, 436.7, 437.1, 436.65, -0.199982, 218.685, 437.37, 72.895, 0, 3, 0, 0, 0, 0, -3277, 1859, -271, 211, 2169, -2169, -2810, 2.84, 0, -686, -1124, 0, 0
091100, 436.65, 436.95, 436.95, 436.55, 0.300018, 240.533, 435.14, 80.1775, 0, 3, 0, 0, 0, 0, -3423, 1814, -264, 127, 1807, 1807, -2105, 2.91, 0, -749, -1478, 0, 0
091200, 436.95, 436.9, 437, 436.8, -0.0500183, 262.378, 428.461, 87.4592, 0, 3, 0, 0, 0, 0, -3749, 2006, -307, 155, 799, -799, -2005, 2.91, 0, -749, -1478, 0, 0
091300, 436.9, 437.1, 437.15, 436.85, 0.200012, 284.232, 417.14, 94.7442, 0, 3, 0, 0, 0, 0, -3684, 2022, -252, 137, 1071, 1071, -1269, 2.97, 0, -706, -1553, 0, 0
091400, 437.05, 437.15, 437.25, 437.05, 0.100006, 306.09, 400.766, 102.03, 0, 3, 0, 0, 0, 0, -3781, 2084, -206, 121, 878, 878, -920, 2.98, 0, -455, -1566, 0, 0
091500, 437.2, 437.1, 437.25, 437, -0.100006, 327.945, 378.679, 109.315, 0, 3, 0, 0, 0, 0, -3940, 2272, -132, 82, 707, -707, -1211, 2.92, 0, -455, -1566, 0, 0
091600, 437.1, 437.15, 437.2, 437.05, 0.0499878, 349.802, 349.803, 116.601, 0, 3, 0, 0, 0, 0, -4067, 2407, -128, 118, 428, 428, -1042, 2.95, 0, -397, -1793, 0, 0
091700, 437.1, 436.9, 437.2, 436.9, -0.200012, 371.647, 312.247, 123.882, 0, 3, 0, 0, 0, 0, -4125, 2457, -75, 90, 812, -812, -1809, 2.85, 0, -345, -1861, 0, 0
091800, 436.9, 437.05, 437.1, 436.8, 0.149994, 393.5, 262.334, 131.167, 0, 3, 0, 0, 0, 0, -4336, 2606, -130, 116, 729, 729, -1268, 2.92, 0, -345, -1861, 0, 0
091900, 437.05, 436.85, 437.1, 436.8, -0.199982, 415.342, 190.573, 138.447, 0, 3, 0, 0, 0, 0, -4413, 2638, -126, 110, 579, -579, -2011, 2.81, 0, -439, -2096, 0, 0
092000, 436.85, 437, 437.1, 436.85, 0.149994, 437.192, 0.664282, 145.731, 0, 3, 0, 0, 0, 0, -4426, 2704, -97, 86, 468, 468, -1426, 2.89, 0, -396, -2173, 0, 0
092100, 437, 437.1, 437.1, 436.9, 0.100006, 437.145, 0.53563, 153.016, 0, 3, 0, 0, 0, 0, -4343, 2746, -55, 67, 479, 479, -1289, 2.89, 0, -396, -2173, 0, 0
092200, 437.1, 437.2, 437.25, 437.1, 0.100006, 437.122, 0.484227, 160.303, 0, 3, 0, 0, 0, 0, -4229, 2808, -20, 70, 1053, 1053, -668, 2.97, 0, -340, -2145, 0, 0
092300, 437.25, 437.2, 437.3, 437.05, -0.0499878, 437.098, 0.408012, 167.589, 0, 3, 0, 0, 0, 0, -4332, 2874, 0, 53, 745, -745, -929, 2.96, 0, -309, -2162, 0, 0
092400, 437.2, 436.95, 437.25, 436.95, -0.25, 437.067, 0.355353, 174.872, 0, 3, 0, 0, 0, 0, -4536, 3052, -24, 82, 693, -693, -1385, 2.87, 0, -309, -2162, 0, 0
092500, 436.95, 436.85, 437, 436.75, -0.100006, 437.045, 0.350573, 182.152, 0, 3, 0, 0, 0, 0, -4921, 3207, -99, 100, 924, -924, -1843, 2.81, 0, -274, -2338, 0, 0
092600, 436.85, 437.05, 437.15, 436.85, 0.199982, 437.03, 0.32156, 189.437, 0, 3, 0, 0, 0, 0, -5035, 3321, -138, 115, 1023, 1023, -1217, 2.88, 0, -275, -2453, 0, 0
092700, 437.05, 436.9, 437.05, 436.85, -0.149994, 437.003, 0.261676, 196.718, 0, 3, 0, 0, 0, 0, -5437, 3386, -241, 115, 597, -597, -1408, 2.85, 0, -275, -2453, 0, 0
092800, 436.9, 437, 437, 436.85, 0.100006, 437, 0.260768, 204.002, 0, 3, 0, 0, 0, 0, -5436, 3409, -220, 107, 341, 341, -1369, 2.88, 0, -257, -2496, 0, 0
092900, 437, 437.05, 437.1, 437, 0.0499878, 437.007, 0.257438, 211.286, 0, 3, 0, 0, 0, 0, -5469, 3411, -186, 71, 302, 302, -1200, 2.91, 0, -254, -2525, 0, 0
093000, 437.1, 437.05, 437.15, 436.95, -0.0500183, 437.025, 0.21564, 218.57, 0, 3, 436.7, 10, 438.05, 1, -5510, 3480, -117, 54, 452, -452, -1111, 2.89, 0, -254, -2525, 0, 0
093100, 437.05, 437, 437.15, 436.95, -0.0499878, 437.027, 0.213251, 225.853, 0, 3, 436.7, 10, 437.7, 3, -5523, 3466, -97, 29, 331, -331, -1190, 2.87, 0, -292, -2561, 0, 0
093200, 437, 436.95, 437.1, 436.9, -0.0499878, 437.03, 0.208327, 233.136, 0, 3, 436.7, 10, 437.7, 3, -5553, 3517, -23, 26, 260, -260, -1462, 2.84, 0, -278, -2583, 0, 0
093300, 436.9, 436.9, 436.95, 436.8, 0, 437.02, 0.213073, 240.418, 0, 3, 436.7, 10, 437.55, 4, -5800, 3693, -72, 56, 584, 584, -1636, 2.82, 0, -278, -2583, 0, 0
