시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 431.2, 431.2, 431.25, 430.65, 0, 21.56, 187.956, 7.18667, 0, 0, 0, 0, 0, 0, 998, -120, 0, 0, 4293, 4293, 0, 2.24, 6.11, 0, 0, 0, 0
090200, 431.2, 431.25, 431.55, 431.1, 0.0499878, 43.1225, 258.735, 14.3742, 0, 0, 0, 0, 0, 0, 989, -64, 0, 0, 2495, 2495, 0, 2.29, 6, -26, -324, 0, 0
090300, 431.3, 431.7, 431.75, 431.15, 0.400024, 64.7075, 308.069, 21.5692, 0, 0, 0, 0, 0, 0, 1309, -150, 0, 0, 1333, 1333, 0, 2.44, 5.78, -124, -327, 0, 0
090400, 431.75, 431.5, 431.75, 431.25, -0.25, 86.2825, 345.13, 28.7608, 0, 0, 0, 0, 0, 0, 1273, -125, 0, 0, 1640, -1640, 0, 2.34, 6.01, -124, -327, 0, 0
090500, 431.5, 431.4, 431.65, 431.3, -0.100006, 107.853, 373.612, 35.9508, 0, 0, 0, 0, 0, 0, 1324, -177, 0, 0, 1074, -1074, 0, 2.29, 5.91, -160, -440, 0, 0
090600, 431.4, 431.15, 431.45, 431.05, -0.25, 129.41, 395.354, 43.1367, 0, 0, 0, 0, 0, 0, 1196, -217, 39, -19, 1337, -1337, 0, 2.21, 6.06, -268, -520, -53, -104
090700, 431.15, 431.15, 431.2, 430.9, 0, 150.967, 411.468, 50.3225, 0, 0, 0, 0, 0, 0, 1127, -211, 27, -29, 1226, 1226, 0, 2.22, 6.02, -268, -520, -48, -39
090800, 431.2, 431.95, 431.95, 431.2, 0.75, 172.565, 422.696, 57.5217, 1, 0, 0, 0, 0, 0, 1342, -326, 6, -35, 2318, 2318, 0, 2.46, 5.55, -185, -451, -12, -24
090900, 431.9, 431.95, 432.05, 431.8, 0.0500183, 194.163, 429.31, 64.7208, 1, 0, 0, 0, 0, 0, 1242, -397, -6, -54, 1954, 1954, 0, 2.47, 5.59, -89, -269, 7, 11
091000, 431.95, 432.2, 432.4, 431.95, 0.25, 215.773, 431.545, 71.9242, 2, 0, 0, 0, 0, 0, 1153, -386, -34, -41, 2302, 2302, 0, 2.58, 5.46, -89, -269, 14, 34
091100, 432.15, 432, 432.25, 431.9, -0.149994, 237.373, 429.423, 79.1242, 2, 0, 0, 0, 0, 0, 987, -544, -41, -65, 1544, -1544, 0, 2.51, 5.51, -197, 96, 14, 123
091200, 432.05, 432.25, 432.25, 432, 0.200012, 258.985, 422.921, 86.3283, 3, 0, 0, 0, 0, 0, 980, -526, -29, -63, 793, 793, 0, 2.6, 5.38, -174, 78, 18, 119
091300, 432.2, 432.6, 432.6, 432.2, 0.399994, 280.615, 411.831, 93.5383, 4, 0, 0, 0, 0, 0, 1047, -583, -59, -51, 1998, 1998, 0, 2.75, 5.17, -174, 78, 2, 105
091400, 432.55, 432.65, 432.7, 432.45, 0.100006, 302.247, 395.736, 100.749, 5, 0, 0, 0, 0, 0, 1255, -706, 2, -61, 966, 966, 0, 2.78, 5.16, -69, 271, 4, 108
091500, 432.65, 432.55, 432.8, 432.45, -0.100006, 323.875, 373.98, 107.958, 5, 0, 0, 0, 0, 0, 1659, -749, 101, -72, 1749, -1749, 0, 2.74, 5.2, -50, 303, 7, 114
091600, 432.55, 432.75, 432.8, 432.35, 0.200012, 345.513, 345.514, 115.171, 6, 0, 0, 0, 0, 0, 1625, -768, 127, -44, 1334, 1334, 0, 2.81, 5.08, -50, 303, 29, 41
