시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 3.34, 3.33, 3.42, 3.22, -0.00999999, 0.1665, 1.45151, 0.0555, 0, 0, 0, 0, 0, 0, 243, 18, 0, 0, 387, -387, 0, 4, 3.33, 0, 0, 0, 0
090200, 3.34, 3.48, 3.56, 3.34, 0.14, 0.3405, 2.04355, 0.1135, 0, 0, 0, 0, 0, 0, 218, -247, 0, 0, 766, 766, 0, 3.83, 3.48, -131, -1193, 0, 0
090300, 3.48, 3.39, 3.48, 3.3, -0.0899999, 0.51, 2.42855, 0.17, 0, 0, 0, 0, 0, 0, -269, -212, 0, 0, 245, -245, 0, 3.98, 3.39, -131, -1193, 0, 0
090400, 3.39, 3.36, 3.41, 3.32, -0.0300002, 0.678, 2.71246, 0.226, 0, 0, 0, 0, 0, 0, 212, -226, 0, 0, 291, -291, 0, 4.02, 3.36, -112, -1316, 0, 0
090500, 3.37, 3.44, 3.45, 3.31, 0.0700002, 0.85, 2.94498, 0.283333, 0, 0, 0, 0, 0, 0, 107, -229, 0, 0, 135, 135, 0, 3.95, 3.44, -107, -1471, 0, 0
090600, 3.45, 3.46, 3.47, 3.39, 0.00999999, 1.023, 3.12588, 0.341, 0, 0, 0, 0, 0, 0, -13, -167, -51, -37, 192, 192, 0, 3.91, 3.46, -107, -1471, -21, -294
090700, 3.48, 3.54, 3.54, 3.48, 0.0599999, 1.2, 3.27163, 0.4, 0, 0, 0, 0, 0, 0, -313, -55, -106, 38, 217, 217, 0, 3.86, 3.54, -204, -1560, -14, -73
090800, 3.55, 3.48, 3.59, 3.47, -0.0699999, 1.374, 3.36662, 0.458, 0, 0, 0, 0, 0, 0, -661, -89, -78, 24, 166, -166, 0, 3.91, 3.48, -233, -1793, -20, -120
090900, 3.49, 3.52, 3.52, 3.39, 0.03, 1.55, 3.42837, 0.516667, 0, 0, 0, 0, 0, 0, -611, -122, -164, 20, 148, 148, 0, 3.83, 3.52, -233, -1793, -24, -95
091000, 3.51, 3.47, 3.51, 3.45, -0.04, 1.7235, 3.4482, 0.5745, 0, 0, 0, 0, 0, 0, -629, -102, -147, 25, 98, -98, 0, 3.9, 3.47, -233, -1803, -25, -66
091100, 3.45, 3.43, 3.45, 3.35, -0.02, 1.895, 3.4294, 0.631667, 0, 0, 0, 0, 0, 0, -618, -14, -121, 30, 198, -198, 0, 3.95, 3.43, -258, -1876, -30, -81
