시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 430.2, 430.2, 430.5, 430.1, 0, 21.51, 187.52, 7.17, 0, 0, 0, 0, 0, 0, -201, 424, 0, 0, 5144, -5144, 0, 4.53, 2.45, 0, 0, 0, 0
090200, 430.2, 429.9, 430.25, 429.9, -0.300018, 43.005, 258.03, 14.335, 0, 0, 0, 0, 0, 0, 140, 364, 0, 0, 2793, -2793, 0, 4.41, 2.52, -447, -575, 0, 0
090300, 429.9, 429.7, 430, 429.55, -0.199982, 64.49, 307.034, 21.4967, 0, 0, 0, 0, 0, 0, -220, 458, 0, 0, 2348, -2348, 0, 4.32, 2.58, -447, -575, 0, 0
090400, 429.7, 429.9, 430, 429.65, 0.199982, 85.985, 343.94, 28.6617, 0, 0, 0, 0, 0, 0, -188, 495, 0, 0, 1611, 1611, 0, 4.4, 2.52, -756, -697, 0, 0
090500, 429.85, 429.5, 429.9, 429.5, -0.350006, 107.46, 372.252, 35.82, 0, 0, 0, 0, 0, 0, -463, 560, 0, 0, 1645, -1645, 0, 4.27, 2.63, -829, -1024, 0, 0
090600, 429.45, 429.45, 429.7, 429.4, 0, 128.932, 393.895, 42.9775, 0, 1, 0, 0, 0, 0, -860, 666, -131, 48, 1910, -1910, 0, 4.23, 2.66, -829, -1024, -165, -204
090700, 429.4, 429.5, 429.65, 429.4, 0.100006, 150.408, 409.942, 50.1358, 0, 1, 0, 0, 0, 0, -835, 874, -195, 102, 1463, 1463, 0, 4.24, 2.62, -1000, -1078, -110, -100
090800, 429.5, 429.35, 429.5, 429.2, -0.149994, 171.875, 421.006, 57.2917, 0, 2, 0, 0, 0, 0, -1133, 985, -182, 105, 2122, -2122, 0, 4.18, 2.66, -994, -1006, -109, -86
090900, 429.35, 429.35, 429.5, 429.25, 0, 193.342, 427.497, 64.4475, 0, 2, 0, 0, 0, 0, -1099, 985, -182, 98, 1057, -1057, 0, 4.23, 2.65, -994, -1006, -47, -61
091000, 429.35, 429.25, 429.45, 429.2, -0.100006, 214.805, 429.61, 71.6017, 0, 3, 0, 0, 0, 0, -1346, 1065, -176, 101, 1181, -1181, 0, 4.16, 2.68, -1028, -1097, -39, -14
