90100,293.1,293,293.3,292.95,293.063,4556,-4556,-0.100006,0,0,0,0,0,293.063,0,0,0,0,9,544,0,0,0,261026,645,-0.17,-0.17,0,0,0,0,0,0,0,0,0,0
90200,293,293.35,293.45,292.95,293.275,2825,2825,0.350006,0,0,0,0,0,293.275,0,0,0,0.0183716,-343,938,0,0,0,261948,922,-0.11,-0.14,0,0,0,0,0,0,0,0,0,0
90300,293.4,293.55,293.65,293.35,293.525,2352,2352,0.149994,0,0,0,0,0,293.525,0,0,0,0.0533142,75,816,0,0,0,261704,-244,-0.05,-0.11,0,0,0,0,0,0,0,0,0,0
90400,293.6,293.45,293.6,293.45,293.487,1752,-1752,-0.149994,0,0,0,0,0,293.487,0,0,0,0.0750122,-155,1033,0,0,0,261363,-341,-0.03,-0.09,0,0,0,0,0,0,0,0,0,0
90500,293.45,293.6,293.65,293.45,293.575,1042,1042,0.149994,0,0,0,0,0,293.575,0,0,0,0.0973206,-209,1150,0,0,0,261305,-58,-0.16,-0.104,1,0,0,0,0,0,0,0,0,0
90600,293.6,293.75,293.8,293.6,293.725,1485,1485,0.149994,0,0,0,0,0,293.725,0,0,0,0.125153,-165,1060,0,0,0,260953,-352,-0.16,-0.113333,2,0,0,0,0,0,0,0,0,0
90700,293.75,293.7,293.75,293.65,293.7,999,-999,-0.0499878,0,0,0,0,0,293.7,0,0,0,0.141418,-407,1281,0,0,0,261863,910,-0.17,-0.121429,2,0,0,0,0,0,0,0,0,0
90800,293.75,293.6,293.75,293.55,293.625,914,-914,-0.149994,0,0,0,0,0,293.625,0,0,0,0.144501,-455,1316,-66,110,0,261872,9,-0.18,-0.12875,2,0,0,0,0,0,0,0,0,0
90900,293.6,293.7,293.8,293.6,293.7,1535,1535,0.100006,0,0,0,0,0,293.7,0,0,0,0.150757,-80,1064,37,18,0,261962,90,0.01,-0.113333,2,0,0,0,0,0,0,0,0,0
91000,293.75,293.95,294,293.75,293.913,2088,2088,0.200012,0,0.650024,0,0,0,293.913,0,0,0,0.171234,-48,994,-17,25,393,261872,-90,-0.23,-0.125,3,0,0,0,0,0,0,0,0,0
91100,294,294,294,293.75,293.938,1695,1695,0,0,0.750031,0.333338,0.0416704,0,293.938,0,78.0387,0,0.185577,-357,1079,-28,6,127,261264,-608,-0.07,-0.12,4,0,0,0,0,0,0,0,0,0
91200,294,294.25,294.3,294,294.2,3041,3041,0.25,0,0.650024,0.431812,0.045459,0,294.2,0,78.3314,0,0.215698,7,971,30,-25,87,261675,411,-0.1,-0.118333,5,0,0,0,0,0,0,0,0,0
91300,294.25,294.35,294.35,294.25,294.325,1348,1348,0.100006,0,0.600037,0.400006,0.0500046,0,294.325,0,76.9697,0,0.245117,-357,1035,-27,-3,-200,260157,-1518,-0.05,-0.113077,6,0,0,0,0,0,0,0,0,0
91400,294.35,294.4,294.45,294.3,294.388,1024,1024,0.0499878,0,0.800018,0.450004,0.0500038,0,294.388,0,87.402,0,0.268036,-238,1074,24,-29,-105,259950,-207,-0.24,-0.122143,7,0,0,0,0,0,0,0,0,0
91500,294.4,294.45,294.5,294.35,294.438,743,743,0.0500183,0,0.700043,0.46154,0.0512857,0,294.438,0,87.1509,96.8949,0.284698,-274,1111,25,-29,-58,259890,-60,-0.11,-0.121333,8,0,0,0,0,0,0,0,0,0
91600,294.45,294.35,294.6,294.2,294.375,2442,-2442,-0.100006,0,0.450043,0.348838,0.116279,0,294.375,0,72.4878,92.1331,0.286682,-475,1134,-56,10,-215,259677,-213,0.18,-0.1025,8,0,0,0,0,0,0,0,0,0
91700,294.3,294.3,294.45,294.25,294.325,1569,-1569,0,0,0.500031,0.333333,0.111111,0,294.325,0,69.9569,87.4709,0.27887,-123,976,-10,-2,-8,258828,-849,0.18,-0.0858824,8,0,0,0,0,0,0,0,0,0
