시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 287.9, 287.5, 288, 287.4, -0.399994, 14.375, 125.318, 4.79167, 0, 0, 0, 0, 0, 0, 244, -208, 0, 0, 5354, -5354, 0, 1.34, 1.34, 0, 0, 0, 0
090200, 287.45, 287.6, 287.7, 287.4, 0.149994, 28.755, 172.53, 9.585, 0, 0, 0, 0, 0, 0, 41, -47, 0, 0, 2874, 2874, 0, 1.42, 1.27, -223, -187, 0, 0
090300, 287.65, 288.25, 288.25, 287.6, 0.600006, 43.1675, 205.519, 14.3892, 0, 0, 0, 0, 0, 0, 418, -247, 0, 0, 3229, 3229, 0, 1.7, 1.02, -223, -187, 0, 0
090400, 288.25, 288.15, 288.3, 288.05, -0.100006, 57.575, 230.3, 19.1917, 0, 0, 0, 0, 0, 0, 650, -238, 0, 0, 2076, -2076, 0, 1.67, 1.08, -283, -176, 0, 0
090500, 288.15, 287.9, 288.2, 287.85, -0.25, 71.97, 249.312, 23.99, 0, 0, 0, 0, 0, 0, 652, -207, 0, 0, 2297, -2297, 0, 1.53, 1.16, -304, -182, 0, 0
090600, 287.95, 287.85, 288.05, 287.75, -0.100006, 86.3625, 263.842, 28.7875, 0, 0, 0, 0, 0, 0, 566, -132, 64, 15, 2047, -2047, 0, 1.49, 1.15, -304, -182, -60, -36
090700, 287.85, 287.95, 288.05, 287.85, 0.100006, 100.76, 274.626, 33.5867, 0, 0, 0, 0, 0, 0, 695, -218, 130, -34, 1318, 1318, 0, 1.51, 1.1, -317, -288, -18, -20
090800, 287.95, 288.25, 288.25, 287.9, 0.299988, 115.173, 282.114, 38.3908, 0, 0, 0, 0, 0, 0, 660, -139, 48, 21, 1487, 1487, 0, 1.64, 1, -352, -270, -25, -16
090900, 288.2, 288.2, 288.25, 288, 0, 129.583, 286.518, 43.1942, 0, 0, 0, 0, 0, 0, 771, -230, 24, 1, 1376, 1376, 0, 1.6, 1.02, -352, -270, -13, -18
091000, 288.2, 288.15, 288.2, 288, -0.0500183, 143.99, 287.98, 47.9967, 0, 0, 0, 0, 0, 0, 929, -286, 55, -15, 1116, -1116, 0, 1.6, 1.03, -349, -242, -9, -12
091100, 288.2, 288.05, 288.3, 288.05, -0.150024, 158.392, 286.543, 52.7975, 0, 0, 0, 0, 0, 0, 1032, -432, 93, -60, 1190, -1190, 0, 1.54, 1.04, -413, -226, -21, -8
091200, 288.1, 287.9, 288.1, 287.9, -0.200012, 172.788, 282.161, 57.5958, 0, 0, 0, 0, 0, 0, 1049, -563, 70, -69, 1214, -1214, 0, 1.48, 1.09, -413, -226, -19, 12
091300, 287.9, 287.9, 288, 287.75, 0, 187.182, 274.709, 62.3942, 0, 0, 0, 0, 0, 0, 1020, -552, 72, -82, 1378, 1378, 0, 1.44, 1.08, -465, -236, -22, 6
091400, 287.95, 287.95, 288, 287.85, 0, 201.58, 263.93, 67.1933, 0, 0, 0, 0, 0, 0, 1092, -594, 64, -72, 483, 483, 0, 1.45, 1.06, -528, -212, -35, 11
091500, 287.95, 287.8, 288, 287.8, -0.150024, 215.97, 249.381, 71.99, 0, 0, 0, 0, 0, 0, 1118, -628, 37, -68, 647, -647, 0, 1.4, 1.11, -528, -212, -35, 6
091600, 287.8, 287.6, 287.85, 287.55, -0.199982, 230.35, 230.35, 76.7833, 0, 0, 0, 0, 0, 0, 957, -619, -15, -37, 1346, -1346, 0, 1.27, 1.19, -528, -214, -23, 2
091700, 287.6, 287.75, 287.8, 287.6, 0.149994, 244.737, 205.621, 81.5792, 0, 0, 0, 0, 0, 0, 973, -596, -15, -6, 437, 437, 0, 1.32, 1.12, -542, -256, -25, -6
091800, 287.75, 287.65, 287.8, 287.65, -0.100006, 259.12, 172.747, 86.3733, 0, 0, 0, 0, 0, 0, 1053, -608, 6, -11, 993, -993, 0, 1.27, 1.13, -542, -256, -15, -4
091900, 287.65, 287.8, 287.85, 287.65, 0.149994, 273.51, 125.496, 91.17, 0, 0, 0, 0, 0, 0, 1036, -639, -11, -9, 703, 703, 0, 1.33, 1.08, -564, -256, -7, -8
092000, 287.8, 288, 288, 287.75, 0.200012, 287.91, 0.434281, 95.97, 0, 0, 0, 0, 0, 0, 1180, -635, 12, -1, 860, 860, 0, 1.42, 1, -573, -235, -9, -4
092100, 288, 287.7, 288, 287.65, -0.299988, 287.92, 0.404227, 100.765, 0, 0, 0, 0, 0, 0, 1157, -622, 40, 0, 945, -945, 0, 1.26, 1.13, -573, -235, -9, -4
092200, 287.7, 287.85, 287.85, 287.7, 0.149994, 287.932, 0.378516, 105.563, 0, 0, 0, 0, 0, 0, 1077, -578, 20, 3, 342, 342, 0, 1.31, 1.07, -535, -283, 1, -5
092300, 287.8, 287.65, 287.9, 287.65, -0.149994, 287.902, 0.36807, 110.357, 0, 0, 0, 0, 0, 0, 1189, -612, 27, 0, 508, -508, 0, 1.25, 1.13, -532, -271, 2, -3
092400, 287.65, 287.7, 287.7, 287.6, 0.0500183, 287.88, 0.359722, 115.152, 0, 0, 0, 0, 0, 0, 1207, -613, 34, 5, 383, 383, 0, 1.27, 1.1, -532, -271, 6, -3
092500, 287.7, 287.6, 287.7, 287.45, -0.100006, 287.865, 0.379604, 119.945, 0, 0, 0, 0, 0, 0, 1250, -710, 14, -15, 927, -927, 0, 1.19, 1.14, -605, -297, -6, -12
092600, 287.6, 287.55, 287.65, 287.55, -0.0500183, 287.85, 0.403734, 124.738, 0, 0, 0, 0, 0, 0, 1195, -640, 7, -3, 591, -591, 0, 1.17, 1.15, -648, -293, -15, -11
092700, 287.55, 287.55, 287.65, 287.5, 0, 287.83, 0.421191, 129.53, 0, 0, 0, 0, 0, 0, 1189, -625, 22, -9, 333, -333, 0, 1.18, 1.16, -648, -293, -22, -2
092800, 287.6, 287.65, 287.7, 287.55, 0.0499878, 287.8, 0.380791, 134.324, 0, 0, 0, 0, 0, 0, 1264, -631, 15, -3, 485, 485, 0, 1.19, 1.13, -627, -300, -19, -5
092900, 287.6, 287.65, 287.7, 287.55, 0.0499878, 287.772, 0.338341, 139.118, 0, 0, 0, 0, 0, 0, 1410, -688, 40, -15, 624, 624, 0, 1.2, 1.11, -631, -256, -19, 3
093000, 287.7, 287.65, 287.8, 287.65, -0.0500183, 287.747, 0.294067, 143.913, 0, 0, 287.5, 1, 288.25, 8, 1390, -747, 28, -7, 427, -427, 0, 1.19, 1.11, -631, -256, -5, 8
093100, 287.65, 287.8, 287.8, 287.65, 0.149994, 287.735, 0.260962, 148.709, 0, 0, 287.55, 27, 288.25, 8, 1351, -779, 31, -27, 349, 349, 0, 1.27, 1.06, -615, -197, 6, 19
093200, 287.8, 287.8, 287.9, 287.7, 0, 287.73, 0.251796, 153.506, 0, 0, 287.55, 27, 288.25, 8, 1427, -782, 47, -31, 608, -608, 0, 1.27, 1.06, -570, -205, 15, 17
093300, 287.8, 287.85, 287.85, 287.7, 0.0500183, 287.727, 0.245921, 158.303, 0, 0, 287.55, 27, 288.25, 8, 1311, -725, 9, -18, 439, 439, 0, 1.29, 1.03, -570, -205, 11, 19
093400, 287.85, 288.15, 288.15, 287.8, 0.299988, 287.737, 0.293045, 163.106, 0, 0, 287.55, 27, 288.25, 8, 1333, -682, -15, 1, 1286, 1286, 0, 1.45, 0.91, -536, -205, 19, 10
093500, 288.15, 288.2, 288.4, 288.1, 0.0500183, 287.758, 0.355356, 167.909, 0, 0, 287.55, 27, 288.25, 8, 1624, -892, 46, -29, 1531, 1531, 0, 1.52, 0.89, -520, -136, 22, 24
093600, 288.25, 288.45, 288.45, 288.25, 0.200012, 287.8, 0.458266, 172.717, 1, 0, 287.55, 27, 288.45, 36, 1718, -965, 73, -37, 1093, 1093, 0, 1.65, 0.83, -520, -136, 19, 12
093700, 288.4, 288.25, 288.45, 288.25, -0.149994, 287.825, 0.497501, 177.521, 1, 0, 287.55, 27, 288.45, 36, 1740, -1033, 62, -50, 652, -652, 0, 1.54, 0.89, -519, -155, 10, 10
093800, 288.25, 288.3, 288.4, 288.25, 0.0499878, 287.857, 0.531301, 182.326, 1, 0, 287.55, 27, 288.45, 36, 1732, -1018, 84, -58, 418, 418, 0, 1.59, 0.88, -532, -168, 7, 7
093900, 288.3, 288.45, 288.45, 288.3, 0.150024, 287.89, 0.589583, 187.133, 1, 0, 287.55, 27, 288.45, 39, 1827, -1052, 98, -74, 537, 537, 0, 1.68, 0.83, -532, -168, 0, 7
094000, 288.5, 288.5, 288.6, 288.35, 0, 287.915, 0.645839, 191.942, 2, 0, 287.55, 27, 288.5, 40, 2051, -1245, 85, -70, 1372, 1372, 0, 1.71, 0.83, -536, -176, -3, -8
094100, 288.5, 288.4, 288.55, 288.35, -0.100006, 287.95, 0.670827, 196.748, 2, 0, 287.55, 27, 288.5, 40, 2098, -1349, 76, -76, 912, -912, 0, 1.62, 0.86, -529, -165, -1, -5
094200, 288.4, 288.6, 288.6, 288.4, 0.200012, 287.987, 0.725869, 201.558, 3, 0, 287.55, 27, 288.6, 42, 2206, -1367, 93, -66, 823, 823, 0, 1.73, 0.79, -529, -165, -2, -2
094300, 288.55, 288.95, 289, 288.55, 0.400024, 288.052, 0.820055, 206.374, 4, 0, 287.55, 27, 288.95, 43, 2326, -1482, 118, -92, 2084, 2084, 0, 1.98, 0.71, -508, -220, 4, -10
094400, 288.95, 289.15, 289.15, 288.9, 0.199982, 288.125, 0.931405, 211.193, 5, 0, 287.55, 27, 289.15, 44, 2210, -1612, 76, -112, 1691, 1691, 0, 2.11, 0.68, -455, -146, 15, 4
