시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
084600, 387.3, 386.9, 387.45, 386.65, -0.399994, 386.175, 0.355667, 385.747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4806, -4806, 0, 0, 0, 0, 0, 0, 0
084700, 386.85, 386.75, 386.85, 386.55, -0.100006, 386.208, 0.432752, 385.773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1309, -1309, 0, 0, 0, 0, 0, 0, 0
084800, 386.8, 386.9, 387.05, 386.7, 0.100006, 386.245, 0.526211, 385.799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 773, 773, 0, 0, 0, 0, 0, 0, 0
084900, 386.85, 387, 387.05, 386.75, 0.149994, 386.29, 0.615303, 385.826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 586, 586, 0, 0, 0, 0, 0, 0, 0
085000, 387, 387.05, 387.1, 386.95, 0.0499878, 386.335, 0.69433, 385.853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 527, 527, 0, 0, 0, 0, 0, 0, 0
085100, 387, 386.75, 387.15, 386.7, -0.25, 386.36, 0.715957, 385.878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1110, -1110, 0, 0, 0, 0, 0, 0, 0
085200, 386.8, 386.75, 386.85, 386.7, -0.0499878, 386.388, 0.731349, 385.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 386, -386, 0, 0, 0, 0, 0, 0, 0
085300, 386.75, 386.65, 386.8, 386.65, -0.100006, 386.413, 0.731348, 385.921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, -493, 0, 0, 0, 0, 0, 0, 0
085400, 386.7, 386.75, 386.8, 386.65, 0.0499878, 386.442, 0.73503, 385.943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 417, 417, 0, 0, 0, 0, 0, 0, 0
085500, 386.75, 386.65, 386.8, 386.6, -0.100006, 386.465, 0.731502, 385.964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 273, -273, 0, 0, 0, 0, 0, 0, 0
085600, 386.6, 386.8, 386.85, 386.55, 0.199982, 386.497, 0.73039, 385.99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 737, 737, 0, 0, 0, 0, 0, 0, 0
085700, 386.75, 386.65, 386.75, 386.65, -0.100006, 386.523, 0.71517, 386.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 387, -387, 0, 0, 0, 0, 0, 0, 0
