90100,292.7,292.75,292.9,292.65,292.763,2918,2918,0.0499878,0,0,0,0,0,292.763,0,0,0,0,223,-64,0,0,0,141049,1570,0,0,0,0,0,0,0,0,0,0,0,0
90200,292.75,292.65,292.9,292.65,292.712,1205,-1205,-0.100006,0,0,0,0,0,292.712,0,0,0,-0.0043335,205,-51,0,0,0,140455,-594,0,0,0,0,0,0,0,0,0,0,0,0
90300,292.7,292.65,292.75,292.65,292.675,1222,-1222,-0.0500183,0,0,0,0,0,292.675,0,0,0,-0.0107117,220,-162,0,0,0,140478,23,0,0,0,0,0,0,0,0,0,0,0,0
90400,292.7,292.5,292.7,292.45,292.538,1139,-1139,-0.200012,0,0,0,0,0,292.538,0,0,0,-0.0271301,-337,-57,0,0,0,140316,-162,0,0,0,0,0,0,0,0,0,0,0,0
90500,292.45,292.55,292.6,292.45,292.537,949,949,0.0999756,0,0,0,0,0,292.537,0,0,0,-0.0388489,-427,189,0,0,0,140232,-84,0,0,0,0,0,0,0,0,0,0,0,0
90600,292.6,292.75,292.85,292.6,292.737,1416,1416,0.149994,0,0,0,0,0,292.737,0,0,0,-0.029541,-273,249,0,0,0,140182,-50,0,0,0,0,0,0,0,0,0,0,0,0
90700,292.75,292.7,292.75,292.6,292.688,959,-959,-0.0499878,0,0,0,0,0,292.688,0,0,0,-0.0264587,-748,407,0,0,0,140431,249,0,0,0,0,0,0,0,0,0,0,0,0
90800,292.75,292.8,292.85,292.7,292.787,950,950,0.0499878,0,0,0,0,0,292.787,0,0,0,-0.0150757,-754,401,-139,66,0,140297,-134,0,0,0,0,0,0,0,0,0,0,0,0
90900,292.85,292.95,293,292.8,292.925,1140,1140,0.100006,0,0,0,0,0,292.925,0,0,0,0.00552368,-628,272,-119,46,0,140408,111,0,0,0,0,0,0,0,0,0,0,0,0
91000,293,292.85,293,292.85,292.888,703,-703,-0.149994,0,-0.100067,0,0,0,292.888,0,0,0,0.0174561,-697,183,-131,49,-673,140572,164,0,0,0,0,0,0,0,0,0,0,0,0
91100,292.9,293,293.1,292.9,293,1462,1462,0.100006,0,-0.0500488,0.307694,0.102554,0,293,0,59.6384,0,0.0357361,-574,134,-33,27,-594,140774,202,0,0,0,0,0,0,0,0,0,0,0,0
