시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 430.2, 429.85, 430.65, 429.7, -0.350006, 21.4925, 187.367, 7.16417, 0, 0, 0, 0, 0, 0, 178, 477, 0, 0, 4432, -4432, 0, 2.96, 3.24, 0, 0, 0, 0
090200, 429.85, 429.95, 430.3, 429.75, 0.100006, 42.99, 257.94, 14.33, 0, 0, 0, 0, 0, 0, 6, 607, 0, 0, 1846, 1846, 0, 3.04, 3.21, 197, -875, 0, 0
090300, 429.95, 430.55, 430.55, 429.75, 0.599976, 64.5175, 307.165, 21.5058, 0, 0, 0, 0, 0, 0, 184, 443, 0, 0, 1660, 1660, 0, 3.27, 3.02, 267, -982, 0, 0
090400, 430.55, 431.35, 431.35, 430.45, 0.800018, 86.085, 344.34, 28.695, 1, 0, 0, 0, 0, 0, 456, 436, 0, 0, 2650, 2650, 0, 3.65, 2.74, 267, -982, 0, 0
090500, 431.35, 430.95, 431.4, 430.85, -0.399994, 107.633, 372.85, 35.8775, 1, 0, 0, 0, 0, 0, 245, 485, 0, 0, 1646, -1646, 0, 3.46, 2.83, 403, -1104, 0, 0
090600, 430.95, 430.7, 431.05, 430.45, -0.25, 129.168, 394.614, 43.0558, 1, 0, 0, 0, 0, 0, 46, 571, -26, 18, 1885, -1885, 0, 3.39, 2.94, 307, -1397, 61, -279
090700, 430.7, 430.35, 430.7, 430.25, -0.350006, 150.685, 410.699, 50.2283, 1, 0, 0, 0, 0, 0, -76, 561, -16, -9, 1883, -1883, 0, 3.25, 3.08, 307, -1397, 22, -104
090800, 430.35, 430.5, 430.6, 430.25, 0.149994, 172.21, 421.827, 57.4033, 1, 0, 0, 0, 0, 0, 257, 267, 14, -35, 1688, 1688, 0, 3.32, 3.02, 387, -1542, 24, -112
090900, 430.45, 430.85, 430.85, 430.3, 0.399994, 193.753, 428.403, 64.5842, 1, 0, 0, 0, 0, 0, 214, 239, -48, -39, 1083, 1083, 0, 3.45, 2.92, 492, -1483, 45, -100
091000, 430.85, 430.95, 431, 430.7, 0.100006, 215.3, 430.6, 71.7667, 1, 0, 0, 0, 0, 0, 164, 249, -16, -47, 1119, 1119, 0, 3.5, 2.87, 492, -1483, 17, -75
091100, 430.95, 430.8, 431.05, 430.6, -0.150024, 236.84, 428.46, 78.9467, 1, 0, 0, 0, 0, 0, 70, 297, 4, -54, 1404, -1404, 0, 3.43, 2.92, 627, -1476, 64, -15
