시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 279.8, 279.7, 279.85, 279.55, -0.0999756, 278.547, 0.534301, 278.581, 0, 0, 0, 0, 0, 0, -294, -154, 0, 0, 2967, -2967, 0, 1.68, 1.43, 0, 0, 0, 0
090200, 279.75, 279.6, 279.8, 279.55, -0.149994, 278.602, 0.703193, 278.598, 0, 0, 0, 0, 0, 0, -506, -85, 0, 0, 1978, -1978, 0, 1.64, 1.44, -14, 31, 0, 0
090300, 279.65, 279.75, 279.8, 279.55, 0.100006, 278.667, 0.858067, 278.617, 0, 0, 0, 0, 0, 0, -295, -326, 0, 0, 1063, 1063, 0, 1.67, 1.4, -14, 31, 0, 0
090400, 279.75, 279.8, 279.85, 279.6, 0.0499878, 278.73, 0.987115, 278.638, 0, 0, 0, 0, 0, 0, 53, -522, 0, 0, 1033, 1033, 0, 1.66, 1.38, -11, 37, 0, 0
090500, 279.8, 279.9, 279.95, 279.75, 0.100006, 278.798, 1.1061, 278.66, 0, 0, 0, 0, 0, 0, 18, -429, 0, 0, 984, 984, 0, 1.7, 1.33, 6, 43, 0, 0
090600, 279.95, 279.8, 279.95, 279.8, -0.150024, 278.862, 1.17892, 278.68, 0, 0, 0, 0, 0, 0, -42, -255, 50, -20, 727, -727, 0, 1.68, 1.36, 6, 43, 1, 8
090700, 279.85, 279.55, 279.85, 279.55, -0.300018, 278.918, 1.19927, 278.696, 0, 0, 0, 0, 0, 0, -297, -250, 41, -33, 1104, -1104, 0, 1.59, 1.45, 28, 55, 8, 4
090800, 279.55, 279.65, 279.7, 279.55, 0.100006, 278.975, 1.22372, 278.713, 0, 0, 0, 0, 0, 0, -376, -301, -16, 5, 676, 676, 0, 1.62, 1.43, 48, 38, 12, 1
090900, 279.65, 279.55, 279.65, 279.55, -0.100006, 279.027, 1.22779, 278.729, 0, 0, 0, 0, 0, 0, -452, -290, -101, 46, 386, -386, 0, 1.59, 1.44, 48, 38, 11, 0
091000, 279.55, 279.4, 279.6, 279.35, -0.149994, 279.073, 1.21304, 278.743, 0, 0, 0, 0, 0, 0, -459, -350, -95, 15, 898, -898, 0, 1.55, 1.5, 48, 38, 8, -1
