시간, 시가, 종가, 고가, 저가,  Width, 20mSMA, 20mSD, 60mSMA, UpdateHigh, UpdateLow, Min30m, Time, Max30m, Time, 외인, 기관, 외인5m, 기관5m, 거래량, 거래량(부호),ResQty, 콜(종가), 풋(종가) ,외인(ko), 기관(ko), 외인(ko)5m, 기관(ko)5m
090100, 433.5, 433.65, 434.15, 433.35, 0.149994, 21.6825, 189.024, 7.2275, 0, 0, 0, 0, 0, 0, -515, 243, 0, 0, 3542, 3542, 0, 3.37, 3.41, 0, 0, 0, 0
090200, 433.65, 433.05, 433.8, 433.05, -0.600006, 43.335, 260.01, 14.445, 0, 0, 0, 0, 0, 0, -768, 64, 0, 0, 2874, -2874, 0, 3.07, 3.81, -673, 166, 0, 0
090300, 433.1, 433.05, 433.3, 433, -0.0500183, 64.9875, 309.402, 21.6625, 0, 0, 0, 0, 0, 0, -481, -91, 0, 0, 1515, -1515, 0, 3.02, 3.82, -673, 166, 0, 0
090400, 433.05, 433.05, 433.35, 432.9, 0, 86.64, 346.56, 28.88, 0, 0, 0, 0, 0, 0, -537, -178, 0, 0, 1954, -1954, 0, 3.02, 3.81, -772, 425, 0, 0
090500, 433.05, 433.45, 433.5, 432.95, 0.400024, 108.313, 375.206, 36.1042, 0, 0, 0, 0, 0, 0, -316, -305, 0, 0, 1391, 1391, 0, 3.22, 3.53, -895, 564, 0, 0
090600, 433.45, 433.6, 433.85, 433.25, 0.149994, 129.993, 397.134, 43.3308, 0, 0, 0, 0, 0, 0, -155, -401, 72, -128, 1851, 1851, 0, 3.29, 3.42, -895, 564, -179, 112
090700, 433.6, 433.25, 433.85, 433.15, -0.350006, 151.655, 413.342, 50.5517, 0, 0, 0, 0, 0, 0, -186, -397, 116, -92, 1488, -1488, 0, 3.07, 3.65, -903, 965, -46, 159
090800, 433.25, 433.1, 433.35, 432.95, -0.149994, 173.31, 424.521, 57.77, 0, 0, 0, 0, 0, 0, -382, -407, 19, -63, 1332, -1332, 0, 3, 3.71, -1008, 946, -67, 156
090900, 433.1, 433.35, 433.45, 433.05, 0.25, 194.978, 431.112, 64.9925, 0, 0, 0, 0, 0, 0, -205, -419, 66, -48, 1019, 1019, 0, 3.12, 3.57, -1008, 946, -47, 104
091000, 433.35, 433.35, 433.6, 433.25, 0, 216.645, 433.29, 72.215, 0, 0, 0, 0, 0, 0, -107, -457, 41, -30, 952, -952, 0, 3.12, 3.57, -1073, 1072, -35, 101
091100, 433.35, 433.65, 433.75, 433.25, 0.299988, 238.327, 431.151, 79.4425, 0, 0, 0, 0, 0, 0, 1, -473, 31, -14, 931, 931, 0, 3.28, 3.38, -1126, 1227, -46, 132
